,09/14/23 00:00:00,09/14/23 00:15:00,09/14/23 00:30:00,09/14/23 00:45:00,09/14/23 01:00:00,09/14/23 01:15:00,09/14/23 01:30:00,09/14/23 01:45:00,09/14/23 02:00:00,09/14/23 02:15:00,09/14/23 02:30:00,09/14/23 02:45:00,09/14/23 03:00:00,09/14/23 03:15:00,09/14/23 03:30:00,09/14/23 03:45:00,09/14/23 04:00:00,09/14/23 04:15:00,09/14/23 04:30:00,09/14/23 04:45:00,09/14/23 05:00:00,09/14/23 05:15:00,09/14/23 05:30:00,09/14/23 05:45:00,09/14/23 06:00:00,09/14/23 06:15:00,09/14/23 06:30:00,09/14/23 06:45:00,09/14/23 07:00:00,09/14/23 07:15:00,09/14/23 07:30:00,09/14/23 07:45:00,09/14/23 08:00:00,09/14/23 08:15:00,09/14/23 08:30:00,09/14/23 08:45:00,09/14/23 09:00:00,09/14/23 09:15:00,09/14/23 09:30:00,09/14/23 09:45:00,09/14/23 10:00:00,09/14/23 10:15:00,09/14/23 10:30:00,09/14/23 10:45:00,09/14/23 11:00:00,09/14/23 11:15:00,09/14/23 11:30:00,09/14/23 11:45:00,09/14/23 12:00:00,09/14/23 12:15:00,09/14/23 12:30:00,09/14/23 12:45:00,09/14/23 13:00:00,09/14/23 13:15:00,09/14/23 13:30:00,09/14/23 13:45:00,09/14/23 14:00:00,09/14/23 14:15:00,09/14/23 14:30:00,09/14/23 14:45:00,09/14/23 15:00:00,09/14/23 15:15:00,09/14/23 15:30:00,09/14/23 15:45:00,09/14/23 16:00:00,09/14/23 16:15:00,09/14/23 16:30:00,09/14/23 16:45:00,09/14/23 17:00:00,09/14/23 17:15:00,09/14/23 17:30:00,09/14/23 17:45:00,09/14/23 18:00:00,09/14/23 18:15:00,09/14/23 18:30:00,09/14/23 18:45:00,09/14/23 19:00:00,09/14/23 19:15:00,09/14/23 19:30:00,09/14/23 19:45:00,09/14/23 20:00:00,09/14/23 20:15:00,09/14/23 20:30:00,09/14/23 20:45:00,09/14/23 21:00:00,09/14/23 21:15:00,09/14/23 21:30:00,09/14/23 21:45:00,09/14/23 22:00:00,09/14/23 22:15:00,09/14/23 22:30:00,09/14/23 22:45:00,09/14/23 23:00:00,09/14/23 23:15:00,09/14/23 23:30:00,09/14/23 23:45:00,09/15/23 00:00:00
mean_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899766463574155,0.07385189468300013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049967558059405386,0.07531383236887768,0.0,0.0,0.0,0.0,0.0
median_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899766463574155,0.07385189468300013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049967558059405386,0.07531383236887768,0.0,0.0,0.0,0.0,0.0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282283469433989,0.07923918945500735,0.06903340183062658,0.22697668365121584,0.20741079448949343,0.21027045142016446,0.16359904817257478,0.24858808484056927,0.2687828383588057,0.2729546946696897,0.29976258719097776,0.26005389690039304,0.3402038785048704,0.2545033538077284,0.2777683726743163,0.38923819544483473,0.4859516692328796,0.2801599930235844,0.24747675748565734,0.24283914223829747,0.20764374379585812,0.19305373103238585,0.19896305266262568,0.22754346327363897,0.2014951095771589,0.1917537182763021,0.2108279043480779,0.25821536767996667,0.20436127406226612,0.24520285164054717,0.2346162063083072,0.2207990314556979,0.22834130448367082,0.26702941456921797,0.3590772388704068,0.3012553294755107,0.29336965196638265,0.2654982580736604,0.2750251407452195,0.21144156652409152,0.18754410844673824
mean_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282283469433989,0.0667965077625399,0.06195293310807454,0.14573251932976405,0.14450733249465358,0.14826021931220482,0.11675412162458397,0.17084383608393336,0.18042905525509187,0.22640892562763143,0.20802953805209234,0.20446507706302708,0.21878913076240009,0.20357239525211607,0.2013545756268914,0.2512932771766754,0.2687801550085122,0.2188756077816401,0.198760820429973,0.19043434883102922,0.1654738480583342,0.15482285706419813,0.1713788046781764,0.16784428971591564,0.16999020071403012,0.15103680788044882,0.14742148439411276,0.1686665845107326,0.16038027759034426,0.1747096093259073,0.16554530446808824,0.16818707813662243,0.17242274070331134,0.17904696010137403,0.19253375185235821,0.2000791583277913,0.19554027500146615,0.18905908951126305,0.17938267457624948,0.1470603182844754,0.14874075622520153
median_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03282283469433989,0.06600065010212679,0.06381913404725306,0.128490385441361,0.1441414479987594,0.14308258129084916,0.10182913905994302,0.16818266638043974,0.171015608306341,0.2281511918878087,0.20294385040106458,0.19755098414991745,0.21299905007801567,0.1964462357520211,0.19394071241299624,0.23996042465742043,0.25332701569766275,0.2167651147415456,0.19917820078185006,0.18799955780249009,0.17128987187969036,0.15315317448866714,0.17592966760726714,0.16097549034533876,0.16952257415840952,0.15091299780191064,0.1469371205349122,0.1674305857658242,0.1595746927133934,0.16531667433278938,0.1616376590777007,0.17185012118274823,0.16759144485668304,0.16938209498320034,0.18279377832007626,0.19253107623182064,0.18528493230469034,0.17915381848281653,0.1752154519937662,0.14916938147903933,0.15330839501771876
max_env_ch4,0.0,0.11433951179076043,0.0,0.11861366315780245,0.08746114132114868,0.0,0.09573351940657214,0.09099955084923345,0.12050887868732267,0.0,0.09169323527755498,0.10241818941972158,0.1573701093495892,0.0,0.10309561747291492,0.10786836955940683,0.11223787316415267,0.10523499039058694,0.09021945216840911,0.11131774101725898,0.15019498875608026,0.08279256719467258,0.16138868110691085,0.10114326846964239,0.09737968419597388,0.11802488744831044,0.07528414564536562,0.11779324088298478,0.0719274811057545,0.0685174101388552,0.0,0.10021386375844162,0.08970440793242404,0.10203139532882628,0.1395189608736879,0.09118057012147035,0.0,0.09054792340703563,0.0,0.0,0.0,0.0,0.0,0.08052128316800636,0.07344839091709583,0.0870213743292956,0.07960981647302746,0.0,0.07621552716013529,0.11633413998706488,0.08486411813180295,0.08422458325314319,0.08482462408335512,0.08125589394817875,0.0830093979487905,0.08681499866048684,0.14411006017564043,0.3856155482810338,0.2761336073225063,0.9079067346048634,0.8296431779579737,0.8521749736613762,0.6543961926902991,0.9943523393622771,1.0751313534352227,1.0918187786787588,1.199050348763911,1.0402155876015722,1.3608155140194815,1.0180134152309137,1.1110734906972652,1.556952781779339,1.9438066769315183,1.1206399720943376,0.9899070299426294,0.9713565689531899,0.8305749751834325,0.7722149241295434,0.7958522106505027,0.9101738530945559,0.8059804383086356,0.7670148731052084,0.8433116173923116,1.0328614707198667,0.8174450962490645,0.9808114065621887,0.9384648252332288,0.8831961258227916,0.9133652179346833,1.0681176582768719,1.4363089554816273,1.2050213179020428,1.1734786078655306,1.0619930322946416,1.100100562980878,0.8457662660963661,0.750176433786953
mean_env_ch4,0.0,0.09109671289443141,0.0,0.09390616594473303,0.07496836140756069,0.0,0.07996465185531668,0.07773285089726129,0.09778794855898726,0.0,0.08636283026569204,0.09045585020757273,0.12612327807190699,0.0,0.10094100376254153,0.08494044593621716,0.1024931184521642,0.10312384291583336,0.08306163925097274,0.11131774101725898,0.11519419911118656,0.08279256719467258,0.10690936600134626,0.08152969684148535,0.08638767173110622,0.11245105841404666,0.07149471299026383,0.08680210562209274,0.06651202108537821,0.0685174101388552,0.0,0.07824706997278895,0.07847546906254466,0.08119697167738281,0.12373860255901727,0.07221450318894679,0.0,0.078417658984602,0.0,0.0,0.0,0.0,0.0,0.07830738861292898,0.06999693023487277,0.08352357830699322,0.07666829096998724,0.0,0.07621552716013529,0.11633413998706488,0.0705530394284997,0.0729235292712539,0.08039673989101283,0.08125589394817875,0.07120666082864498,0.08681499866048684,0.10877801378081343,0.2355659097215441,0.18797762769561602,0.3766838654298971,0.4608410077883253,0.5162125412939121,0.3854206913143841,0.5642067332730456,0.6321682529323855,0.8274385510868209,0.7686484992992325,0.7263033131151839,0.8040482172493032,0.7525006333793501,0.7434199565893891,0.9252628612456014,1.0128649150363604,0.7666786727876214,0.675407002545602,0.673468891142535,0.5926445013210071,0.524581980652298,0.5351278280890308,0.5024584711055112,0.5448720269599435,0.5272872532003051,0.5051869062388473,0.556240250155195,0.5655473900366887,0.5795491670189539,0.5860863462527041,0.5930742866246577,0.5781255532079403,0.634443959754126,0.6393670564520028,0.7073439872412465,0.6448005296307194,0.66080774454938,0.5922967394293787,0.5060704826707234,0.5078198684268114
median_env_ch4,0.0,0.09109671289443141,0.0,0.102722330842406,0.07496836140756069,0.0,0.07996465185531668,0.07448770323687894,0.0903079439587827,0.0,0.08763685024845652,0.09413027734326082,0.12612327807190699,0.0,0.10094100376254153,0.08209340017203992,0.10411075647575302,0.10312384291583336,0.0812590104639637,0.11131774101725898,0.1155241552925247,0.08279256719467258,0.11281776981445754,0.08152969684148535,0.0862123994073094,0.11245105841404666,0.0742242132323974,0.08247346808945263,0.06651202108537821,0.0685174101388552,0.0,0.08072281288477463,0.07730251703199059,0.08119697167738281,0.12386687112135686,0.07221450318894679,0.0,0.07797258059336207,0.0,0.0,0.0,0.0,0.0,0.07830738861292898,0.06999693023487277,0.08319197523031688,0.07795588363928876,0.0,0.07621552716013529,0.11633413998706488,0.06508042068860935,0.0729235292712539,0.08039673989101283,0.08125589394817875,0.07120666082864498,0.08681499866048684,0.10517378228050815,0.23233550636765407,0.18197213283836708,0.32155205428091815,0.45109060484252905,0.5176090764546337,0.36588528678249455,0.5400024580148848,0.6184296157290247,0.813673071690702,0.7594308879512693,0.7217477106898376,0.7876088431297488,0.7495661336951323,0.7325409464287465,0.8973362905652595,0.9397591592836801,0.7550087159092811,0.644058991334403,0.6583035174340964,0.5998099936542558,0.5113900990380248,0.528746194903755,0.477698083253116,0.5428299989877039,0.5186070626230305,0.49340401716182364,0.5384620911578564,0.5552177287994946,0.5579608001729635,0.581780044191202,0.5753884785852642,0.551971413816005,0.6302817785883744,0.6249102530878674,0.7070816769360109,0.6176865403855598,0.6334382495224281,0.5710192355861856,0.47654074427194293,0.5008862735391462
max_env_ch3,0.2735334545688501,0.45735804716304174,0.29329916791535066,0.4744546526312098,0.34984456528459473,0.4632806476103554,0.45015792370785807,0.3639982033969338,0.4820355147492907,0.4110392645193251,0.3780500437032115,0.4309466688433641,0.6294804373983568,0.41340754154235393,0.44706240391371477,0.43147347823762733,0.44895149265661066,0.42093996156234775,0.39038335678206554,0.44527096406903593,0.600779955024321,0.37781263380782476,0.6455547244276434,0.40457307387856956,0.4167400265599303,0.47209954979324176,0.3068369612369535,0.4711729635319391,0.2961763568178327,0.3514359508542076,0.37959505835421536,0.40085545503376646,0.35881763172969616,0.40812558131530513,0.5580758434947516,0.3647222804858814,0.2576109451568191,0.3621916936281425,0.17627852736692182,0.33581698194896104,0.3500377433939445,0.19422418803025931,0.2755204925378213,0.32208513267202543,0.29379356366838333,0.3480854973171824,0.31843926589210986,0.302995644561472,0.30662929313795384,0.4653365599482595,0.35377824734987834,0.33689833301257277,0.33929849633342046,0.37618436084067225,0.3936231974691328,0.34725999464194734,0.5764402407025617,1.5424621931241351,1.1045344292900252,3.6316269384194535,3.318572711831895,3.4086998946455047,2.6175847707611966,3.9774093574491083,4.300525413740891,4.367275114715035,4.796201395055644,4.160862350406289,5.443262056077926,4.072053660923655,4.444293962789061,6.227811127117356,7.775226707726073,4.4825598883773505,3.9596281197705174,3.8854262758127596,3.32229990073373,3.0888596965181736,3.183408842602011,3.6406954123782236,3.2239217532345426,3.0680594924208338,3.3732464695692466,4.131445882879467,3.269780384996258,3.9232456262487547,3.7538593009329153,3.5327845032911664,3.653460871738733,4.2724706331074875,5.745235821926509,4.820085271608171,4.693914431462122,4.247972129178566,4.400402251923512,3.3830650643854643,3.000705735147812
mean_env_ch3,0.20910173700382834,0.2355617215477058,0.21567831130615808,0.2774593850463077,0.21396943852760913,0.26319802517273494,0.27261726569568595,0.24736411617954945,0.2607434347820203,0.2580592536059711,0.26563253696277767,0.2641257409963175,0.26829705463964554,0.2290647176811916,0.3022021488441792,0.23462667959346287,0.27461218001767035,0.26079923684781187,0.2839290938238153,0.24815480977338703,0.2874656001958331,0.22859636522252388,0.31609267844535793,0.2169609727729658,0.29667967999533823,0.24075546199077175,0.24154700566660944,0.24150476147062905,0.22681958651250164,0.22971147970858613,0.26998290541725056,0.23601877750597658,0.2000669587388275,0.25061792765368945,0.31540459734441734,0.2119395846230926,0.19189193226757484,0.23079743841575967,0.1521118770279936,0.17982569022960132,0.17286729625999622,0.14629213612850275,0.18417832453137925,0.21541327586291173,0.1794314701364614,0.21860272547277276,0.22825541704558536,0.20745452456026048,0.2203368620380025,0.2191350791439227,0.2333867205044055,0.21608019534592526,0.24490818120898278,0.21608860780893052,0.24682736611825232,0.1953934289803613,0.34272757639818535,0.8968031825603091,0.7099776296365423,1.5067354617195885,1.8338973009492334,2.045998989659292,1.495561962944989,2.2289070775047457,2.528673011729542,3.3097542043472834,3.07459399719693,2.9052132524607357,3.216192868997213,3.0100025335174005,2.9736798263575563,3.7010514449824057,4.051459660145442,3.0667146911504855,2.701628010182408,2.69387556457014,2.3705780052840284,2.0910233272963565,2.1405113123561232,2.009833884422045,2.1676212015395584,2.0951525374999185,2.008507049545757,2.22496100062078,2.246571422518788,2.3181966680758155,2.3443453850108162,2.351770103993942,2.3125022128317614,2.537775839016504,2.557468225808011,2.829375948964986,2.5792021185228777,2.64323097819752,2.3691869577175146,2.0242819306828936,2.0312794737072455
