time,taum
3/2/2023 22:45,8.566640628
3/2/2023 23:00,12.54962538
3/2/2023 23:15,7.301694475
3/2/2023 23:30,9.209599065
3/2/2023 23:45,14.6021538
3/3/2023 0:00,13.9184057
3/3/2023 0:15,15.987649
3/3/2023 0:30,13.9184057
3/3/2023 0:45,13.9184057
3/3/2023 1:00,11.87587172
3/3/2023 1:15,15.987649
3/3/2023 1:30,15.987649
3/3/2023 1:45,15.987649
3/3/2023 2:00,15.987649
3/3/2023 2:15,11.87587172
3/3/2023 2:30,15.987649
3/3/2023 2:45,12.54962538
3/3/2023 3:00,13.9184057
3/3/2023 3:15,12.54962538
3/3/2023 3:30,13.9184057
3/3/2023 3:45,13.9184057
3/3/2023 4:00,12.54962538
3/3/2023 4:15,15.987649
3/3/2023 4:30,13.9184057
3/3/2023 4:45,15.987649
3/3/2023 5:00,15.987649
3/3/2023 5:15,15.987649
3/3/2023 5:30,13.9184057
3/3/2023 5:45,15.987649
3/3/2023 6:00,13.9184057
3/3/2023 6:15,15.987649
3/3/2023 6:30,15.987649
3/3/2023 6:45,19.45586122
3/3/2023 7:00,19.45586122
3/3/2023 7:15,18.06611208
3/3/2023 7:30,19.45586122
3/3/2023 7:45,19.45586122
3/3/2023 8:00,18.06611208
3/3/2023 8:15,14.6021538
3/3/2023 8:30,16.6764369
3/3/2023 8:45,15.97578169
3/3/2023 9:00,14.6021538
3/3/2023 9:15,11.20612373
3/3/2023 9:30,14.6021538
3/3/2023 9:45,3.36806233
3/3/2023 10:00,4.946630151
3/3/2023 10:15,2.999484758
3/3/2023 10:30,6.089034242
3/3/2023 10:45,2.999484758
3/3/2023 11:00,6.089034242
3/3/2023 11:15,6.099162957
3/3/2023 11:30,6.089034242
3/3/2023 11:45,2.766400111
3/3/2023 12:00,2.247064306
3/3/2023 12:15,2.766400111
3/3/2023 12:30,2.999484758
3/3/2023 12:45,2.5487565
3/3/2023 13:00,2.5487565
3/3/2023 13:15,2.766400111
3/3/2023 13:30,2.766400111
3/3/2023 13:45,3.001562931
3/3/2023 14:00,2.44355038
3/3/2023 14:15,2.766400111
3/3/2023 14:30,5.509495866
3/3/2023 14:45,5.509495866
3/3/2023 15:00,2.766400111
3/3/2023 15:15,2.655819812
3/3/2023 15:30,2.655819812
3/3/2023 15:45,6.099162957
3/3/2023 16:00,4.402110956
3/3/2023 16:15,2.766400111
3/3/2023 16:30,2.152228212
3/3/2023 16:45,2.546942543
3/3/2023 17:00,3.36806233
3/3/2023 17:15,2.880982424
3/3/2023 17:30,3.36806233
3/3/2023 17:45,4.402110956
3/3/2023 18:00,4.402110956
3/3/2023 18:15,9.220765336
3/3/2023 18:30,4.402110956
3/3/2023 18:45,7.933815557
3/3/2023 19:00,7.312303704
3/3/2023 19:15,13.22696557
3/3/2023 19:30,9.209599065
3/3/2023 19:45,9.209599065
3/3/2023 20:00,7.301694475
3/3/2023 20:15,9.209599065
3/3/2023 20:30,7.301694475
3/3/2023 20:45,9.209599065
3/3/2023 21:00,7.301694475
3/3/2023 21:15,9.209599065
3/3/2023 21:30,10.52993432
3/3/2023 21:45,9.209599065
3/3/2023 22:00,7.301694475
3/3/2023 22:15,6.099162957
3/3/2023 22:30,9.872381543
3/3/2023 22:45,6.694025856
3/3/2023 23:00,7.933815557
3/3/2023 23:15,13.22696557
3/3/2023 23:30,11.19461688
3/3/2023 23:45,11.19461688
3/4/2023 0:00,6.099162957
3/4/2023 0:15,7.933815557
3/4/2023 0:30,9.220765336
3/4/2023 0:45,9.872381543
3/4/2023 1:00,9.209599065
3/4/2023 1:15,13.22696557
3/4/2023 1:30,8.566640628
3/4/2023 1:45,9.86108334
3/4/2023 2:00,13.90664004
3/4/2023 2:15,13.22696557
3/4/2023 2:30,11.87587172
3/4/2023 2:45,11.87587172
3/4/2023 3:00,15.28813691
3/4/2023 3:15,15.28813691
3/4/2023 3:30,15.28813691
3/4/2023 3:45,13.22696557
3/4/2023 4:00,11.8642878
3/4/2023 4:15,15.28813691
3/4/2023 4:30,13.22696557
3/4/2023 4:45,11.19461688
3/4/2023 5:00,15.28813691
3/4/2023 5:15,13.9184057
3/4/2023 5:30,15.28813691
3/4/2023 5:45,13.22696557
3/4/2023 6:00,15.2999806
3/4/2023 6:15,15.2999806
3/4/2023 6:30,15.2999806
3/4/2023 6:45,15.2999806
3/4/2023 7:00,13.23867651
3/4/2023 7:15,15.2999806
3/4/2023 7:30,15.987649
3/4/2023 7:45,11.87587172
3/4/2023 8:00,13.23867651
3/4/2023 8:15,11.87587172
3/4/2023 8:30,11.87587172
3/4/2023 8:45,10.52993432
3/4/2023 9:00,13.90664004
3/4/2023 9:15,10.52993432
3/4/2023 9:30,10.52993432
3/4/2023 9:45,3.869827791
3/4/2023 10:00,2.343658254
3/4/2023 10:15,5.509495866
3/4/2023 10:30,5.509495866
3/4/2023 10:45,3.001562931
3/4/2023 11:00,5.509495866
3/4/2023 11:15,3.869827791
3/4/2023 11:30,2.655819812
3/4/2023 11:45,2.343658254
3/4/2023 12:00,2.343658254
3/4/2023 12:15,2.44355038
3/4/2023 12:30,2.766400111
3/4/2023 12:45,1.88950475
3/4/2023 13:00,2.44355038
3/4/2023 13:15,2.152228212
3/4/2023 13:30,3.869827791
3/4/2023 13:45,2.999484758
3/4/2023 14:00,3.36806233
3/4/2023 14:15,2.653942833
3/4/2023 14:30,2.999484758
3/4/2023 14:45,3.001562931
3/4/2023 15:00,2.880982424
3/4/2023 15:15,2.44355038
3/4/2023 15:30,2.880982424
3/4/2023 15:45,2.880982424
3/4/2023 16:00,3.001562931
3/4/2023 16:15,2.655819812
3/4/2023 16:30,2.655819812
3/4/2023 16:45,3.878679674
3/4/2023 17:00,3.001562931
3/4/2023 17:15,3.001562931
3/4/2023 17:30,2.655819812
3/4/2023 17:45,5.519351521
3/4/2023 18:00,3.878679674
3/4/2023 18:15,5.519351521
3/4/2023 18:30,7.312303704
3/4/2023 18:45,4.946630151
3/4/2023 19:00,8.566640628
3/4/2023 19:15,6.694025856
3/4/2023 19:30,7.312303704
3/4/2023 19:45,5.519351521
3/4/2023 20:00,8.566640628
3/4/2023 20:15,7.312303704
3/4/2023 20:30,5.519351521
3/4/2023 20:45,8.566640628
3/4/2023 21:00,8.566640628
3/4/2023 21:15,8.566640628
3/4/2023 21:30,6.694025856
3/4/2023 21:45,4.946630151
3/4/2023 22:00,5.509495866
3/4/2023 22:15,3.869827791
3/4/2023 22:30,5.509495866
3/4/2023 22:45,7.301694475
3/4/2023 23:00,5.509495866
3/4/2023 23:15,3.869827791
3/4/2023 23:30,4.946630151
3/4/2023 23:45,3.869827791
3/5/2023 0:00,5.509495866
3/5/2023 0:15,5.509495866
3/5/2023 0:30,7.301694475
3/5/2023 0:45,7.301694475
3/5/2023 1:00,5.509495866
3/5/2023 1:15,6.694025856
3/5/2023 1:30,8.566640628
3/5/2023 1:45,9.209599065
3/5/2023 2:00,5.509495866
3/5/2023 2:15,3.869827791
3/5/2023 2:30,9.209599065
3/5/2023 2:45,10.52993432
3/5/2023 3:00,10.52993432
3/5/2023 3:15,10.52993432
3/5/2023 3:30,6.694025856
3/5/2023 3:45,9.86108334
3/5/2023 4:00,11.8642878
3/5/2023 4:15,10.52993432
3/5/2023 4:30,10.52993432
3/5/2023 4:45,11.8642878
3/5/2023 5:00,7.312303704
3/5/2023 5:15,7.312303704
3/5/2023 5:30,9.86108334
3/5/2023 5:45,11.8642878
3/5/2023 6:00,8.566640628
3/5/2023 6:15,6.694025856
3/5/2023 6:30,10.52993432
3/5/2023 6:45,10.52993432
3/5/2023 7:00,12.54962538
3/5/2023 7:15,10.52993432
3/5/2023 7:30,11.87587172
3/5/2023 7:45,12.54962538
3/5/2023 8:00,8.566640628
3/5/2023 8:15,8.566640628
3/5/2023 8:30,7.301694475
3/5/2023 8:45,9.209599065
3/5/2023 9:00,8.566640628
3/5/2023 9:15,6.099162957
3/5/2023 9:30,6.099162957
3/5/2023 9:45,2.766400111
3/5/2023 10:00,2.766400111
3/5/2023 10:15,2.655819812
3/5/2023 10:30,2.999484758
3/5/2023 10:45,4.946630151
3/5/2023 11:00,2.653942833
3/5/2023 11:15,3.36806233
3/5/2023 11:30,2.999484758
3/5/2023 11:45,2.999484758
3/5/2023 12:00,2.44355038
3/5/2023 12:15,2.653942833
3/5/2023 12:30,2.44355038
3/5/2023 12:45,2.152228212
3/5/2023 13:00,2.766400111
3/5/2023 13:15,2.766400111
3/5/2023 13:30,4.402110956
3/5/2023 13:45,3.36806233
3/5/2023 14:00,3.36806233
3/5/2023 14:15,2.44355038
3/5/2023 14:30,2.44355038
3/5/2023 14:45,2.44355038
3/5/2023 15:00,3.878679674
3/5/2023 15:15,2.655819812
3/5/2023 15:30,2.44355038
3/5/2023 15:45,2.44355038
3/5/2023 16:00,3.878679674
3/5/2023 16:15,2.152228212
3/5/2023 16:30,2.655819812
3/5/2023 16:45,3.878679674
3/5/2023 17:00,3.001562931
3/5/2023 17:15,4.402110956
3/5/2023 17:30,3.001562931
3/5/2023 17:45,4.402110956
3/5/2023 18:00,2.655819812
3/5/2023 18:15,2.766400111
3/5/2023 18:30,4.392894674
3/5/2023 18:45,4.392894674
3/5/2023 19:00,4.392894674
3/5/2023 19:15,4.392894674
3/5/2023 19:30,4.392894674
3/5/2023 19:45,5.509495866
3/5/2023 20:00,7.301694475
3/5/2023 20:15,4.392894674
3/5/2023 20:30,7.301694475
3/5/2023 20:45,3.36806233
3/5/2023 21:00,3.001562931
3/5/2023 21:15,3.001562931
3/5/2023 21:30,6.099162957
3/5/2023 21:45,4.402110956
3/5/2023 22:00,3.36806233
3/5/2023 22:15,4.402110956
3/5/2023 22:30,4.402110956
3/5/2023 22:45,3.001562931
3/5/2023 23:00,4.402110956
3/5/2023 23:15,3.36806233
3/5/2023 23:30,6.099162957
3/5/2023 23:45,3.36806233
3/6/2023 0:00,2.766400111
3/6/2023 0:15,3.36806233
3/6/2023 0:30,4.946630151
3/6/2023 0:45,6.694025856
3/6/2023 1:00,4.946630151
3/6/2023 1:15,3.36806233
3/6/2023 1:30,6.099162957
3/6/2023 1:45,6.099162957
3/6/2023 2:00,4.402110956
3/6/2023 2:15,6.099162957
3/6/2023 2:30,6.099162957
3/6/2023 2:45,4.402110956
3/6/2023 3:00,6.099162957
3/6/2023 3:15,6.099162957
3/6/2023 3:30,4.402110956
3/6/2023 3:45,6.099162957
3/6/2023 4:00,7.933815557
3/6/2023 4:15,7.933815557
3/6/2023 4:30,4.402110956
3/6/2023 4:45,4.402110956
3/6/2023 5:00,6.099162957
3/6/2023 5:15,4.402110956
3/6/2023 5:30,3.36806233
3/6/2023 5:45,6.099162957
3/6/2023 6:00,6.099162957
3/6/2023 6:15,6.694025856
3/6/2023 6:30,3.36806233
3/6/2023 6:45,6.089034242
3/6/2023 7:00,6.089034242
3/6/2023 7:15,4.946630151
3/6/2023 7:30,4.946630151
3/6/2023 7:45,6.099162957
3/6/2023 8:00,4.402110956
3/6/2023 8:15,2.766400111
3/6/2023 8:30,2.880982424
3/6/2023 8:45,3.869827791
3/6/2023 9:00,2.546942543
3/6/2023 9:15,2.880982424
3/6/2023 9:30,3.36806233
3/6/2023 9:45,2.5487565
3/6/2023 10:00,2.247064306
3/6/2023 10:15,2.343658254
3/6/2023 10:30,5.519351521
3/6/2023 10:45,2.343658254
3/6/2023 11:00,3.001562931
3/6/2023 11:15,2.061973956
3/6/2023 11:30,2.343658254
3/6/2023 11:45,2.882992075
3/6/2023 12:00,2.343658254
3/6/2023 12:15,2.247064306
3/6/2023 12:30,2.247064306
3/6/2023 12:45,1.88950475
3/6/2023 13:00,2.343658254
3/6/2023 13:15,2.882992075
3/6/2023 13:30,2.546942543
3/6/2023 13:45,2.546942543
3/6/2023 14:00,2.546942543
3/6/2023 14:15,2.546942543
3/6/2023 14:30,2.766400111
3/6/2023 14:45,2.766400111
3/6/2023 15:00,2.546942543
3/6/2023 15:15,3.869827791
3/6/2023 15:30,2.880982424
3/6/2023 15:45,2.245427057
3/6/2023 16:00,2.880982424
3/6/2023 16:15,2.880982424
3/6/2023 16:30,2.880982424
3/6/2023 16:45,2.546942543
3/6/2023 17:00,2.880982424
3/6/2023 17:15,2.880982424
3/6/2023 17:30,1.973413743
3/6/2023 17:45,2.880982424
3/6/2023 18:00,3.36806233
3/6/2023 18:15,3.869827791
3/6/2023 18:30,2.880982424
3/6/2023 18:45,2.880982424
3/6/2023 19:00,3.869827791
3/6/2023 19:15,4.946630151
3/6/2023 19:30,3.36806233
3/6/2023 19:45,3.36806233
3/6/2023 20:00,4.946630151
3/6/2023 20:15,6.694025856
3/6/2023 20:30,4.946630151
3/6/2023 20:45,3.36806233
3/6/2023 21:00,3.36806233
3/6/2023 21:15,3.36806233
3/6/2023 21:30,6.694025856
3/6/2023 21:45,4.946630151
3/6/2023 22:00,4.946630151
3/6/2023 22:15,4.946630151
3/6/2023 22:30,3.36806233
3/6/2023 22:45,6.694025856
3/6/2023 23:00,2.882992075
3/6/2023 23:15,2.766400111
3/6/2023 23:30,4.946630151
3/6/2023 23:45,6.099162957
3/7/2023 0:00,4.946630151
3/7/2023 0:15,3.36806233
3/7/2023 0:30,6.694025856
3/7/2023 0:45,9.872381543
3/7/2023 1:00,4.946630151
3/7/2023 1:15,4.946630151
3/7/2023 1:30,6.694025856
3/7/2023 1:45,4.946630151
3/7/2023 2:00,4.402110956
3/7/2023 2:15,6.099162957
3/7/2023 2:30,4.402110956
3/7/2023 2:45,6.694025856
3/7/2023 3:00,3.36806233
3/7/2023 3:15,3.36806233
3/7/2023 3:30,2.880982424
3/7/2023 3:45,6.099162957
3/7/2023 4:00,4.402110956
3/7/2023 4:15,3.36806233
3/7/2023 4:30,2.766400111
3/7/2023 4:45,2.5487565
3/7/2023 5:00,4.392894674
3/7/2023 5:15,3.36806233
3/7/2023 5:30,2.766400111
3/7/2023 5:45,2.44355038
3/7/2023 6:00,3.36806233
3/7/2023 6:15,3.36806233
3/7/2023 6:30,3.36806233
3/7/2023 6:45,3.36806233
3/7/2023 7:00,4.402110956
3/7/2023 7:15,4.946630151
3/7/2023 7:30,3.36806233
3/7/2023 7:45,4.946630151
3/7/2023 8:00,4.946630151
3/7/2023 8:15,2.766400111
3/7/2023 8:30,3.869827791
3/7/2023 8:45,2.880982424
3/7/2023 9:00,4.946630151
3/7/2023 9:15,3.878679674
3/7/2023 9:30,3.36806233
3/7/2023 9:45,2.882992075
3/7/2023 10:00,2.882992075
3/7/2023 10:15,2.5487565
3/7/2023 10:30,2.5487565
3/7/2023 10:45,2.5487565
3/7/2023 11:00,3.878679674
3/7/2023 11:15,2.343658254
3/7/2023 11:30,2.343658254
3/7/2023 11:45,3.001562931
3/7/2023 12:00,2.882992075
3/7/2023 12:15,2.5487565
3/7/2023 12:30,2.882992075
3/7/2023 12:45,2.5487565
3/7/2023 13:00,2.5487565
3/7/2023 13:15,2.655819812
3/7/2023 13:30,2.343658254
3/7/2023 13:45,2.655819812
3/7/2023 14:00,2.546942543
3/7/2023 14:15,2.546942543
3/7/2023 14:30,2.880982424
3/7/2023 14:45,2.880982424
3/7/2023 15:00,2.245427057
3/7/2023 15:15,2.546942543
3/7/2023 15:30,3.36806233
3/7/2023 15:45,2.5487565
3/7/2023 16:00,2.44355038
3/7/2023 16:15,3.36806233
3/7/2023 16:30,2.247064306
3/7/2023 16:45,2.343658254
3/7/2023 17:00,2.880982424
3/7/2023 17:15,3.36806233
3/7/2023 17:30,4.946630151
3/7/2023 17:45,2.44355038
3/7/2023 18:00,2.766400111
3/7/2023 18:15,3.36806233
3/7/2023 18:30,2.546942543
3/7/2023 18:45,4.402110956
3/7/2023 19:00,3.36806233
3/7/2023 19:15,2.880982424
3/7/2023 19:30,3.36806233
3/7/2023 19:45,3.36806233
3/7/2023 20:00,3.36806233
3/7/2023 20:15,2.882992075
3/7/2023 20:30,2.5487565
3/7/2023 20:45,2.5487565
3/7/2023 21:00,3.36806233
3/7/2023 21:15,5.519351521
3/7/2023 21:30,4.946630151
3/7/2023 21:45,3.878679674
3/7/2023 22:00,3.36806233
3/7/2023 22:15,3.878679674
3/7/2023 22:30,5.519351521
3/7/2023 22:45,5.519351521
3/7/2023 23:00,6.694025856
3/7/2023 23:15,4.946630151
3/7/2023 23:30,6.694025856
3/7/2023 23:45,3.36806233
3/8/2023 0:00,6.694025856
3/8/2023 0:15,5.519351521
3/8/2023 0:30,3.878679674
3/8/2023 0:45,3.878679674
3/8/2023 1:00,5.519351521
3/8/2023 1:15,4.946630151
3/8/2023 1:30,3.878679674
3/8/2023 1:45,7.923000907
3/8/2023 2:00,6.694025856
3/8/2023 2:15,2.882992075
3/8/2023 2:30,4.946630151
3/8/2023 2:45,4.946630151
3/8/2023 3:00,6.694025856
3/8/2023 3:15,8.566640628
3/8/2023 3:30,4.946630151
3/8/2023 3:45,7.933815557
3/8/2023 4:00,10.52993432
3/8/2023 4:15,4.946630151
3/8/2023 4:30,4.946630151
3/8/2023 4:45,6.694025856
3/8/2023 5:00,6.694025856
3/8/2023 5:15,6.694025856
3/8/2023 5:30,8.566640628
3/8/2023 5:45,6.694025856
3/8/2023 6:00,4.946630151
3/8/2023 6:15,9.872381543
3/8/2023 6:30,6.694025856
3/8/2023 6:45,6.694025856
3/8/2023 7:00,7.933815557
3/8/2023 7:15,7.933815557
3/8/2023 7:30,11.87587172
3/8/2023 7:45,7.933815557
3/8/2023 8:00,6.694025856
3/8/2023 8:15,8.566640628
3/8/2023 8:30,3.878679674
3/8/2023 8:45,4.946630151
3/8/2023 9:00,3.36806233
3/8/2023 9:15,4.946630151
3/8/2023 9:30,3.869827791
3/8/2023 9:45,3.869827791
3/8/2023 10:00,2.999484758
3/8/2023 10:15,2.653942833
3/8/2023 10:30,2.999484758
3/8/2023 10:45,2.341965306
3/8/2023 11:00,2.653942833
3/8/2023 11:15,2.880982424
3/8/2023 11:30,2.880982424
3/8/2023 11:45,2.880982424
3/8/2023 12:00,2.343658254
3/8/2023 12:15,2.655819812
3/8/2023 12:30,1.808626597
3/8/2023 12:45,2.5487565
3/8/2023 13:00,2.882992075
3/8/2023 13:15,2.882992075
3/8/2023 13:30,2.546942543
3/8/2023 13:45,3.36806233
3/8/2023 14:00,2.546942543
3/8/2023 14:15,2.546942543
3/8/2023 14:30,2.882992075
3/8/2023 14:45,2.882992075
3/8/2023 15:00,3.878679674
3/8/2023 15:15,2.882992075
3/8/2023 15:30,2.882992075
3/8/2023 15:45,3.36806233
3/8/2023 16:00,3.36806233
3/8/2023 16:15,2.766400111
3/8/2023 16:30,4.402110956
3/8/2023 16:45,3.36806233
3/8/2023 17:00,3.36806233
3/8/2023 17:15,4.402110956
3/8/2023 17:30,6.099162957
3/8/2023 17:45,6.694025856
3/8/2023 18:00,4.402110956
3/8/2023 18:15,4.946630151
3/8/2023 18:30,3.36806233
3/8/2023 18:45,7.933815557
3/8/2023 19:00,7.933815557
3/8/2023 19:15,6.099162957
3/8/2023 19:30,6.099162957
3/8/2023 19:45,7.933815557
3/8/2023 20:00,7.933815557
3/8/2023 20:15,4.946630151
3/8/2023 20:30,6.694025856
3/8/2023 20:45,6.089034242
3/8/2023 21:00,9.86108334
3/8/2023 21:15,6.089034242
3/8/2023 21:30,6.089034242
3/8/2023 21:45,3.36806233
3/8/2023 22:00,4.946630151
3/8/2023 22:15,4.946630151
3/8/2023 22:30,4.392894674
3/8/2023 22:45,6.089034242
3/8/2023 23:00,4.946630151
3/8/2023 23:15,7.923000907
3/8/2023 23:30,4.392894674
3/8/2023 23:45,6.089034242
3/9/2023 0:00,4.392894674
3/9/2023 0:15,7.923000907
3/9/2023 0:30,6.089034242
3/9/2023 0:45,6.089034242
3/9/2023 1:00,6.694025856
3/9/2023 1:15,7.923000907
3/9/2023 1:30,6.694025856
3/9/2023 1:45,6.694025856
3/9/2023 2:00,4.946630151
3/9/2023 2:15,4.946630151
3/9/2023 2:30,9.872381543
3/9/2023 2:45,7.933815557
3/9/2023 3:00,7.933815557
3/9/2023 3:15,11.19461688
3/9/2023 3:30,7.923000907
3/9/2023 3:45,7.923000907
3/9/2023 4:00,7.923000907
3/9/2023 4:15,6.089034242
3/9/2023 4:30,7.923000907
3/9/2023 4:45,7.923000907
3/9/2023 5:00,7.923000907
3/9/2023 5:15,6.089034242
3/9/2023 5:30,7.923000907
3/9/2023 5:45,6.089034242
3/9/2023 6:00,6.694025856
3/9/2023 6:15,7.933815557
3/9/2023 6:30,7.933815557
3/9/2023 6:45,6.099162957
3/9/2023 7:00,7.933815557
3/9/2023 7:15,7.933815557
3/9/2023 7:30,7.933815557
3/9/2023 7:45,7.933815557
3/9/2023 8:00,6.694025856
3/9/2023 8:15,7.933815557
3/9/2023 8:30,6.099162957
3/9/2023 8:45,4.946630151
3/9/2023 9:00,5.519351521
3/9/2023 9:15,5.519351521
3/9/2023 9:30,6.694025856
3/9/2023 9:45,2.343658254
3/9/2023 10:00,2.880982424
3/9/2023 10:15,2.653942833
3/9/2023 10:30,5.509495866
3/9/2023 10:45,2.999484758
3/9/2023 11:00,2.655819812
3/9/2023 11:15,5.509495866
3/9/2023 11:30,3.869827791
3/9/2023 11:45,2.343658254
3/9/2023 12:00,2.655819812
3/9/2023 12:15,2.655819812
3/9/2023 12:30,2.343658254
3/9/2023 12:45,2.343658254
3/9/2023 13:00,2.655819812
3/9/2023 13:15,2.655819812
3/9/2023 13:30,2.655819812
