k1,k2,epsilon,MAE
1e-06,0.00018047217668271703,9.0,0.02948932354801867
1e-06,0.00018047217668271703,10.0,0.029489805257772495
1e-06,0.00022854638641349906,1.0,0.02614712131527313
1e-06,0.00022854638641349906,2.0,0.0257294718822552
1e-06,0.00022854638641349906,3.0,0.025442307797254815
1e-06,0.00022854638641349906,4.0,0.027607153241965266
1e-06,0.00022854638641349906,5.0,0.029269007113967044
1e-06,0.00022854638641349906,6.0,0.029441458725822423
1e-06,0.00022854638641349906,7.0,0.029477943729596546
1e-06,0.00022854638641349906,8.0,0.029486850874561276
1e-06,0.00022854638641349906,9.0,0.029489146673342865
1e-06,0.00022854638641349906,10.0,0.029489756852452993
1e-06,0.0002894266124716752,1.0,0.028682751646472843
1e-06,0.0002894266124716752,2.0,0.02585631851049821
1e-06,0.0002894266124716752,3.0,0.025404720887624094
1e-06,0.0002894266124716752,4.0,0.02443929089619327
1e-06,0.0002894266124716752,5.0,0.029195247063200626
1e-06,0.0002894266124716752,6.0,0.029427784609489548
1e-06,0.0002894266124716752,7.0,0.029474686718808107
1e-06,0.0002894266124716752,8.0,0.02948601198680705
1e-06,0.0002894266124716752,9.0,0.029488922583480903
1e-06,0.0002894266124716752,10.0,0.029489695545184567
1e-06,0.0003665241237079626,1.0,0.02911744508837296
1e-06,0.0003665241237079626,2.0,0.02599317984897868
1e-06,0.0003665241237079626,3.0,0.025477319602480814
1e-06,0.0003665241237079626,4.0,0.016726718298052376
1e-06,0.0003665241237079626,5.0,0.029089402557532423
1e-06,0.0003665241237079626,6.0,0.02940997989284781
1e-06,0.0003665241237079626,7.0,0.029470531922237496
1e-06,0.0003665241237079626,8.0,0.029484947506704096
1e-06,0.0003665241237079626,9.0,0.029488638641170684
1e-06,0.0003665241237079626,10.0,0.029489617894474705
1e-06,0.00046415888336127773,1.0,0.029465056596577555
1e-06,0.00046415888336127773,2.0,0.02614290923694428
1e-06,0.00046415888336127773,3.0,0.025543847722806205
1e-06,0.00046415888336127773,4.0,0.017644406003483708
1e-06,0.00046415888336127773,5.0,0.028929813245424995
1e-06,0.00046415888336127773,6.0,0.029386607186197834
1e-06,0.00046415888336127773,7.0,0.02946522129189655
1e-06,0.00046415888336127773,8.0,0.029483596042374726
1e-06,0.00046415888336127773,9.0,0.029488278806424996
1e-06,0.00046415888336127773,10.0,0.029489519539259202
1e-06,0.0005878016072274912,1.0,0.02992358468233914
1e-06,0.0005878016072274912,2.0,0.026302043298636103
1e-06,0.0005878016072274912,3.0,0.025607122959048607
1e-06,0.0005878016072274912,4.0,0.02457632220203098
1e-06,0.0005878016072274912,5.0,0.028669104686440815
1e-06,0.0005878016072274912,6.0,0.029355591272320535
1e-06,0.0005878016072274912,7.0,0.029458415907799063
1e-06,0.0005878016072274912,8.0,0.029481879050771886
1e-06,0.0005878016072274912,9.0,0.029487822707994292
1e-06,0.0005878016072274912,10.0,0.02948939495224535
1e-06,0.0007443803013251688,1.0,0.030495581582049736
1e-06,0.0007443803013251688,2.0,0.026461112531430343
1e-06,0.0007443803013251688,3.0,0.02566997174069944
1e-06,0.0007443803013251688,4.0,0.025424024305257607
1e-06,0.0007443803013251688,5.0,0.028174430199798827
1e-06,0.0007443803013251688,6.0,0.029313827385717528
1e-06,0.0007443803013251688,7.0,0.02944966631122481
1e-06,0.0007443803013251688,8.0,0.02947969577311762
1e-06,0.0007443803013251688,9.0,0.029487244453962502
1e-06,0.0007443803013251688,10.0,0.029489237126507372
1e-06,0.0009426684551178855,1.0,0.030882709055258993
1e-06,0.0009426684551178855,2.0,0.026615369043533954
1e-06,0.0009426684551178855,3.0,0.025734884464759182
1e-06,0.0009426684551178855,4.0,0.025474574996566433
1e-06,0.0009426684551178855,5.0,0.02676073106402378
1e-06,0.0009426684551178855,6.0,0.029256449694367297
1e-06,0.0009426684551178855,7.0,0.02943836912005382
1e-06,0.0009426684551178855,8.0,0.029476916506721296
1e-06,0.0009426684551178855,9.0,0.02948651110370859
1e-06,0.0009426684551178855,10.0,0.029489037176936093
