Time,tau_star,tau_c_star
0,0.042612722,0.04
1,0.042612722,0.04041896411759568
2,0.042612722,0.040838137117103185
3,0.042612722,0.04125798683719573
4,0.042612722,0.041678991656316486
5,0.042612722,0.04210164281250563
6,0.042612722,0.04252644690631661
7,0.042612722,0.04295392861826383
8,0.042612722,0.04336875500522991
9,0.042612722,0.043767470116593876
10,0.042612722,0.044150692674193366
11,0.042612722,0.04451901489971043
12,0.042612722,0.04487300287986204
13,0.042612722,0.04521319683291945
14,0.042612722,0.04554011129363325
15,0.042612722,0.04585423523948658
16,0.042612722,0.046156032186805224
17,0.042612722,0.04644594029031256
18,0.042612722,0.046724372483929015
19,0.042612722,0.046991716703688444
20,0.042612722,0.047248336235282094
21,0.042612722,0.04749457022864616
22,0.042612722,0.04773073441987277
23,0.042612722,0.047957122096251734
24,0.042612722,0.04817400533318352
25,0.042612722,0.04838163652188338
26,0.042612722,0.04858025019421951
27,0.042612722,0.048770065135935035
28,0.042612722,0.04895128676243811
29,0.042612722,0.04912410971320228
30,0.042612722,0.04928872060284497
31,0.042612722,0.0494453008506677
32,0.042612722,0.04959402949751603
33,0.042612722,0.04973508591085755
34,0.042612722,0.04986865227729223
35,0.042612722,0.04999491578707601
36,0.042612722,0.05011407042771012
37,0.042612722,0.05022631832248003
38,0.042612722,0.05033187057351328
39,0.042612722,0.05043094759538057
40,0.042612722,0.05052377895209884
41,0.042612722,0.05061060273524463
42,0.042612722,0.05069166454172153
43,0.042612722,0.05076721612509757
44,0.042612722,0.050837513803592874
45,0.042612722,0.050902816710730436
46,0.042612722,0.05096338497195353
47,0.042612722,0.051019477883206266
48,0.042612722,0.05107135215685783
49,0.042612722,0.05111926028777481
50,0.042612722,0.0511634490790552
51,0.042612722,0.05120415835397334
52,0.042612722,0.051241619868824397
53,0.042612722,0.05127605643110814
54,0.042612722,0.05130768121911555
55,0.042612722,0.05133669729253472
56,0.042612722,0.05136329727908218
57,0.042612722,0.05138766321919696
58,0.042612722,0.051409966549259556
59,0.042612722,0.0514303682033477
60,0.042612722,0.05144901881395306
61,0.042612722,0.05146605899311967
62,0.042612722,0.051481619676918604
63,0.042612722,0.051495822517874774
64,0.042612722,0.0515087803117755
65,0.042612722,0.05152059744711502
66,0.042612722,0.05153137036719159
67,0.042612722,0.051541188036524015
68,0.042612722,0.051550132404763034
69,0.042612722,0.05155827886262352
70,0.042612722,0.05156569668555176
71,0.042612722,0.051572449461871436
72,0.042612722,0.05157859550303021
73,0.042612722,0.05158418823430853
74,0.042612722,0.05158927656496582
75,0.042612722,0.05159390523730201
76,0.042612722,0.05159811515451667
77,0.042612722,0.051601943687569235
78,0.042612722,0.05160542496149201
79,0.042612722,0.051608590121796374
80,0.042612722,0.0516114675817499
81,0.042612722,0.05161408325139812
82,0.042612722,0.05161646074926654
83,0.042612722,0.051618621597712674
84,0.042612722,0.05162058540291046
85,0.042612722,0.051622370020444605
86,0.042612722,0.051623991707474545
87,0.042612722,0.051625465262399715
88,0.042612722,0.05162680415292295
89,0.042612722,0.051628020633368486
90,0.042612722,0.05162912585206774
91,0.042612722,0.05163012994958081
92,0.042612722,0.05163104214847544
93,0.042612722,0.0516318708353396
94,0.042612722,0.05163262363565831
95,0.042612722,0.05163330748214201
96,0.042612722,0.05163392867705102
97,0.042612722,0.05163449294902086
98,0.042612722,0.05163500550485444
99,0.042612722,0.051635471076711424
100,0.042612722,0.05163589396509076
101,0.042612722,0.05163627807797084
102,0.042612722,0.05163662696644191
103,0.042612722,0.051636943857137914
104,0.042612722,0.05163723168174916
105,0.042612722,0.051637493103873736
106,0.042612722,0.051637730543443484
107,0.042612722,0.05163794619894034
108,0.042612722,0.051638142067600076
109,0.042612722,0.05163831996378352
110,0.042612722,0.051638481535679626
111,0.042612722,0.051638628280490206
112,0.042612722,0.05163876155823316
113,0.042612722,0.05163888260428877
114,0.042612722,0.051638992540802675
115,0.042612722,0.05163909238704899
116,0.042612722,0.05163918306884778
117,0.042612722,0.051639265427122744
118,0.042612722,0.0516393402256771
119,0.042612722,0.051639408158258904
120,0.042612722,0.0516394698549803
