MAE,ks,xs,kw
0.006474533187723975,100.0,0.7894736842105261,4.06958880964731
0.006537560996458474,78.47599703514611,0.7894736842105261,4.06958880964731
0.006637211343838096,61.584821106602604,0.7894736842105261,4.06958880964731
0.006783055121159304,48.32930238571752,0.7894736842105261,4.06958880964731
0.006831870855024924,29.76351441631318,0.7894736842105261,3.312310615921323
0.006856058909193538,37.926901907322495,0.7894736842105261,3.312310615921323
0.006900445028752686,48.32930238571752,0.7894736842105261,3.312310615921323
0.006944241599987961,23.357214690901213,0.7894736842105261,3.312310615921323
0.0069601957113197745,61.584821106602604,0.7894736842105261,3.312310615921323
0.00698753605869018,37.926901907322495,0.7894736842105261,4.06958880964731
0.00703134070097817,78.47599703514611,0.7894736842105261,3.312310615921323
0.007107109314494489,100.0,0.7894736842105261,3.312310615921323
0.00719747602801323,18.329807108324356,0.7894736842105261,3.312310615921323
0.007257947483272772,29.76351441631318,0.7894736842105261,4.06958880964731
0.007409335940293063,14.38449888287663,0.7894736842105261,3.312310615921323
0.007555720747249614,11.28837891684689,0.7894736842105261,3.312310615921323
0.007561460236273354,100.0,0.894736842105263,2.695948443325881
0.007575084208740807,23.357214690901213,0.7894736842105261,4.06958880964731
0.007637894478104754,8.858667904100825,0.7894736842105261,3.312310615921323
0.007658815500050531,78.47599703514611,0.894736842105263,2.695948443325881
0.007677285861944686,6.951927961775605,0.7894736842105261,3.312310615921323
