A,B,MAE,ks,kw
3.792690190732254e-05,1.0,0.009221324308410207,43.42857142857143,8.071428571428571
3.792690190732254e-05,1.0,0.009222152985401919,50.5,8.071428571428571
3.792690190732254e-05,1.0,0.00923208391924107,57.57142857142857,8.071428571428571
3.792690190732254e-05,1.0,0.009245079531188125,64.64285714285714,8.071428571428571
3.792690190732254e-05,1.0,0.009258394249757825,71.71428571428571,8.071428571428571
3.792690190732254e-05,1.0,0.009271105818608369,78.78571428571428,8.071428571428571
3.792690190732254e-05,1.0,0.009275283729066944,36.357142857142854,8.071428571428571
3.792690190732254e-05,1.0,0.009282736193245152,85.85714285714286,8.071428571428571
3.792690190732254e-05,1.0,0.009293046866959042,92.92857142857143,8.071428571428571
3.792690190732254e-05,1.0,0.009302298193430338,100.0,8.071428571428571
3.792690190732254e-05,1.0,0.009472731937266776,29.285714285714285,8.071428571428571
1.8329807108324375e-05,1.0,0.009553826264614457,100.0,8.071428571428571
1.8329807108324375e-05,1.0,0.009560513873847976,92.92857142857143,8.071428571428571
1.8329807108324375e-05,1.0,0.009569802993758087,85.85714285714286,8.071428571428571
1.8329807108324375e-05,1.0,0.009583032481896925,78.78571428571428,8.071428571428571
1.8329807108324375e-05,1.0,0.009601401491644476,71.71428571428571,8.071428571428571
1.8329807108324375e-05,1.0,0.00962690020340769,64.64285714285714,8.071428571428571
1.8329807108324375e-05,1.0,0.00966306466833865,57.57142857142857,8.071428571428571
