A,B,MAE,ks,kw
1.8329807108324375e-05,1.0,0.012963383740002728,92.92857142857143,64.64285714285714
1.8329807108324375e-05,1.0,0.012963522763885552,78.78571428571428,64.64285714285714
1.8329807108324375e-05,1.0,0.012964075211289753,57.57142857142857,78.78571428571428
1.8329807108324375e-05,1.0,0.01296462120048917,100.0,64.64285714285714
1.8329807108324375e-05,1.0,0.012966692712387283,71.71428571428571,64.64285714285714
1.8329807108324375e-05,1.0,0.012966980163703812,50.5,100.0
1.8329807108324375e-05,1.0,0.012971827686529977,50.5,92.92857142857143
1.8329807108324375e-05,1.0,0.012973110141056246,64.64285714285714,64.64285714285714
1.8329807108324375e-05,1.0,0.012973275441118872,57.57142857142857,71.71428571428571
1.8329807108324375e-05,1.0,0.012974202493303324,92.92857142857143,57.57142857142857
1.8329807108324375e-05,1.0,0.012974318181798646,85.85714285714286,57.57142857142857
1.8329807108324375e-05,1.0,0.012974728783154277,100.0,57.57142857142857
1.8329807108324375e-05,1.0,0.01297597709549386,78.78571428571428,57.57142857142857
1.8329807108324375e-05,1.0,0.012977808822394467,50.5,85.85714285714286
1.8329807108324375e-05,1.0,0.012979996235843687,71.71428571428571,57.57142857142857
1.8329807108324375e-05,1.0,0.01298516292043011,50.5,78.78571428571428
1.8329807108324375e-05,1.0,0.012985259208673825,57.57142857142857,64.64285714285714
1.8329807108324375e-05,1.0,0.012986890020954156,100.0,50.5
1.8329807108324375e-05,1.0,0.01298708345801725,92.92857142857143,50.5
1.8329807108324375e-05,1.0,0.012987663584038736,64.64285714285714,57.57142857142857
1.8329807108324375e-05,1.0,0.01298837059600193,85.85714285714286,50.5
1.8329807108324375e-05,1.0,0.012991110412085729,78.78571428571428,50.5
1.8329807108324375e-05,1.0,0.012994624926490658,50.5,71.71428571428571
1.8329807108324375e-05,1.0,0.01299642553294869,71.71428571428571,50.5
1.8329807108324375e-05,1.0,0.01300078118124632,57.57142857142857,57.57142857142857
1.8329807108324375e-05,1.0,0.0130008291731345,43.42857142857143,100.0
1.8329807108324375e-05,1.0,0.013001464181008863,100.0,43.42857142857143
1.8329807108324375e-05,1.0,0.01300324766006581,92.92857142857143,43.42857142857143
1.8329807108324375e-05,1.0,0.013005562142914604,64.64285714285714,50.5
1.8329807108324375e-05,1.0,0.013005945040214894,85.85714285714286,43.42857142857143
1.8329807108324375e-05,1.0,0.013006018566016167,43.42857142857143,92.92857142857143
1.8329807108324375e-05,1.0,0.013006728107790943,50.5,64.64285714285714
1.8329807108324375e-05,1.0,0.01301067978120798,78.78571428571428,43.42857142857143
1.8329807108324375e-05,1.0,0.013012289707376156,43.42857142857143,85.85714285714286
1.8329807108324375e-05,1.0,0.013017549877367427,100.0,36.357142857142854
1.8329807108324375e-05,1.0,0.013018043619741036,71.71428571428571,43.42857142857143
1.8329807108324375e-05,1.0,0.013019900617754236,43.42857142857143,78.78571428571428
1.8329807108324375e-05,1.0,0.01302004714897015,57.57142857142857,50.5
3.792690190732254e-05,1.0,0.013020815252750667,57.57142857142857,15.142857142857142
1.8329807108324375e-05,1.0,0.013021493200012654,92.92857142857143,36.357142857142854
1.8329807108324375e-05,1.0,0.013023040774466808,50.5,57.57142857142857
1.8329807108324375e-05,1.0,0.01302714812380692,85.85714285714286,36.357142857142854
1.8329807108324375e-05,1.0,0.013029078435993408,64.64285714285714,43.42857142857143
1.8329807108324375e-05,1.0,0.013029349953953814,43.42857142857143,71.71428571428571
1.8329807108324375e-05,1.0,0.013032499493412003,100.0,29.285714285714285
1.8329807108324375e-05,1.0,0.01303483929765157,78.78571428571428,36.357142857142854
1.8329807108324375e-05,1.0,0.0130413339830244,92.92857142857143,29.285714285714285
1.8329807108324375e-05,1.0,0.013041897150533456,43.42857142857143,64.64285714285714
1.8329807108324375e-05,1.0,0.013043874966445589,50.5,50.5
1.8329807108324375e-05,1.0,0.013045440092275056,71.71428571428571,36.357142857142854
1.8329807108324375e-05,1.0,0.013045766439507202,57.57142857142857,43.42857142857143
1.8329807108324375e-05,1.0,0.013051845312870064,85.85714285714286,29.285714285714285
1.8329807108324375e-05,1.0,0.0130546522950437,36.357142857142854,100.0
1.8329807108324375e-05,1.0,0.013058682681822862,43.42857142857143,57.57142857142857
1.8329807108324375e-05,1.0,0.013059879432206892,36.357142857142854,92.92857142857143
1.8329807108324375e-05,1.0,0.013060665090882953,64.64285714285714,36.357142857142854
1.8329807108324375e-05,1.0,0.013064792871499987,78.78571428571428,29.285714285714285
1.8329807108324375e-05,1.0,0.013066248550044915,36.357142857142854,85.85714285714286
1.8329807108324375e-05,1.0,0.01307136014410346,50.5,43.42857142857143
3.792690190732254e-05,2.357142857142857,0.013072039465226136,100.0,15.142857142857142
1.8329807108324375e-05,1.0,0.013074138013043484,36.357142857142854,78.78571428571428
3.792690190732254e-05,1.0,0.013074974050402097,100.0,22.214285714285715
1.8329807108324375e-05,1.0,0.013081197898187574,43.42857142857143,50.5
1.8329807108324375e-05,1.0,0.013081206152081295,71.71428571428571,29.285714285714285
1.8329807108324375e-05,1.0,0.013081409869145284,57.57142857142857,36.357142857142854
1.8329807108324375e-05,1.0,0.013081542599884671,100.0,22.214285714285715
7.847599703514606e-05,3.7142857142857144,0.013081686244607553,92.92857142857143,8.071428571428571
7.847599703514606e-05,3.7142857142857144,0.013081854036828343,100.0,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.013082696635261891,100.0,100.0
3.792690190732254e-05,2.357142857142857,0.013083975115434162,92.92857142857143,15.142857142857142
1.8329807108324375e-05,1.0,0.013084270568569844,36.357142857142854,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013088941939026476,100.0,92.92857142857143
1.8329807108324375e-05,1.0,0.013091177499541959,92.92857142857143,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013094236129875725,92.92857142857143,100.0
3.792690190732254e-05,2.357142857142857,0.013095954247033305,100.0,85.85714285714286
1.8329807108324375e-05,1.0,0.013097172889315473,36.357142857142854,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013099006711839077,85.85714285714286,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.013100407231547843,92.92857142857143,92.92857142857143
1.8329807108324375e-05,1.0,0.013102982325510779,64.64285714285714,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013103328776559744,100.0,78.78571428571428
1.8329807108324375e-05,1.0,0.013103343854854023,85.85714285714286,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013107561629654449,92.92857142857143,85.85714285714286
3.792690190732254e-05,2.357142857142857,0.013108186711197971,85.85714285714286,100.0
1.8329807108324375e-05,1.0,0.01311060928439764,43.42857142857143,43.42857142857143
1.8329807108324375e-05,1.0,0.013110960771720505,50.5,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.01311106242898428,100.0,71.71428571428571
1.8329807108324375e-05,1.0,0.013113943799971233,36.357142857142854,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013114562419434478,85.85714285714286,92.92857142857143
3.792690190732254e-05,2.357142857142857,0.013115347019429624,92.92857142857143,78.78571428571428
3.792690190732254e-05,2.357142857142857,0.013118342562261553,78.78571428571428,15.142857142857142
1.8329807108324375e-05,1.0,0.013119735082649313,78.78571428571428,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013120039274390406,100.0,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013121966398974656,85.85714285714286,85.85714285714286
3.792690190732254e-05,2.357142857142857,0.013123436444402607,92.92857142857143,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013125980922453906,78.78571428571428,100.0
3.792690190732254e-05,2.357142857142857,0.013129864694139792,85.85714285714286,78.78571428571428
3.792690190732254e-05,2.357142857142857,0.013130282020301315,100.0,57.57142857142857
7.847599703514606e-05,3.7142857142857144,0.013130550435855717,85.85714285714286,8.071428571428571
1.8329807108324375e-05,1.0,0.013131299613512351,57.57142857142857,29.285714285714285
3.792690190732254e-05,1.0,0.013131633208908379,92.92857142857143,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013132213922517628,92.92857142857143,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013132311238871484,78.78571428571428,92.92857142857143
1.8329807108324375e-05,1.0,0.013137133449730025,36.357142857142854,50.5
3.792690190732254e-05,2.357142857142857,0.013138201264224846,85.85714285714286,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013139725428982308,78.78571428571428,85.85714285714286
1.8329807108324375e-05,1.0,0.013141985593921617,71.71428571428571,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.01314201140076733,100.0,50.5
3.792690190732254e-05,2.357142857142857,0.013142059176703932,92.92857142857143,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013143176489261907,71.71428571428571,15.142857142857142
1.8329807108324375e-05,1.0,0.013145504811318327,29.285714285714285,100.0
3.792690190732254e-05,1.0,0.013146421524574084,50.5,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.013147491421610764,85.85714285714286,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013147888905153072,78.78571428571428,78.78571428571428
3.792690190732254e-05,2.357142857142857,0.013149767868486794,71.71428571428571,100.0
1.8329807108324375e-05,1.0,0.013150296902853844,29.285714285714285,92.92857142857143
1.8329807108324375e-05,1.0,0.013153804315926255,43.42857142857143,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.01315417679730628,92.92857142857143,50.5
3.792690190732254e-05,2.357142857142857,0.013155289609028955,100.0,43.42857142857143
3.792690190732254e-05,2.357142857142857,0.013155779745984019,71.71428571428571,92.92857142857143
1.8329807108324375e-05,1.0,0.01315622608915748,29.285714285714285,85.85714285714286
3.792690190732254e-05,2.357142857142857,0.013156628934126781,78.78571428571428,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013157310146136011,85.85714285714286,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013162842315514185,71.71428571428571,85.85714285714286
1.8329807108324375e-05,1.0,0.01316367901596537,29.285714285714285,78.78571428571428
3.792690190732254e-05,2.357142857142857,0.013166283202708752,78.78571428571428,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013167774907561996,92.92857142857143,43.42857142857143
1.8329807108324375e-05,1.0,0.013168904220457479,36.357142857142854,43.42857142857143
3.792690190732254e-05,2.357142857142857,0.013169069008323679,85.85714285714286,50.5
1.8329807108324375e-05,1.0,0.013169446627732824,50.5,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013171027887381809,71.71428571428571,78.78571428571428
1.8329807108324375e-05,1.0,0.013171966148321923,64.64285714285714,22.214285714285715
1.8329807108324375e-05,1.0,0.013173210344319784,29.285714285714285,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013175402757327766,64.64285714285714,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.01317542409113396,100.0,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.013176506863336943,78.78571428571428,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013179919242553512,71.71428571428571,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013181233814054715,64.64285714285714,100.0
3.792690190732254e-05,2.357142857142857,0.013183182690962377,85.85714285714286,43.42857142857143
1.8329807108324375e-05,1.0,0.01318584362223319,29.285714285714285,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013187116444312703,64.64285714285714,92.92857142857143
3.792690190732254e-05,2.357142857142857,0.013187990509545736,92.92857142857143,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.013188414804993455,78.78571428571428,50.5
3.792690190732254e-05,2.357142857142857,0.01318976188260245,71.71428571428571,64.64285714285714
7.847599703514606e-05,3.7142857142857144,0.013189898726095597,78.78571428571428,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.013194223447559869,64.64285714285714,85.85714285714286
3.792690190732254e-05,2.357142857142857,0.01319455294645132,100.0,29.285714285714285
3.792690190732254e-05,1.0,0.01319742152914305,85.85714285714286,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013199076437027826,100.0,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013200551968708235,71.71428571428571,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.01320228680610771,64.64285714285714,78.78571428571428
3.792690190732254e-05,2.357142857142857,0.01320229089298934,78.78571428571428,43.42857142857143
1.8329807108324375e-05,1.0,0.013202649524896056,29.285714285714285,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013202892722096021,85.85714285714286,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.013205848608850298,92.92857142857143,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013207913116736511,92.92857142857143,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013210899665694357,64.64285714285714,71.71428571428571
1.8329807108324375e-05,1.0,0.013211568514829212,57.57142857142857,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013212844602093675,71.71428571428571,50.5
1.8329807108324375e-05,1.0,0.013214999130505807,36.357142857142854,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.013219020629729105,85.85714285714286,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013219244907164874,57.57142857142857,15.142857142857142
1.8329807108324375e-05,1.0,0.013219964230682162,43.42857142857143,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013220100446772166,85.85714285714286,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013220417024156515,64.64285714285714,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.013221469195269673,78.78571428571428,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.013224841628481379,57.57142857142857,100.0
1.8329807108324375e-05,1.0,0.01322522507773311,29.285714285714285,50.5
3.792690190732254e-05,2.357142857142857,0.01322689964718148,71.71428571428571,43.42857142857143
3.792690190732254e-05,2.357142857142857,0.013230560700223467,57.57142857142857,92.92857142857143
3.792690190732254e-05,2.357142857142857,0.013231267623285173,64.64285714285714,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013234080528684036,78.78571428571428,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013237321813767263,57.57142857142857,85.85714285714286
3.792690190732254e-05,2.357142857142857,0.01323912935558849,78.78571428571428,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013243874905895776,64.64285714285714,50.5
3.792690190732254e-05,2.357142857142857,0.013245183521113273,57.57142857142857,78.78571428571428
3.792690190732254e-05,2.357142857142857,0.013245832985037008,71.71428571428571,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.01325364794664108,57.57142857142857,71.71428571428571
3.792690190732254e-05,2.357142857142857,0.013253981306320056,71.71428571428571,22.214285714285715
1.8329807108324375e-05,1.0,0.013257508025127969,29.285714285714285,43.42857142857143
3.792690190732254e-05,2.357142857142857,0.013258409988579132,64.64285714285714,43.42857142857143
7.847599703514606e-05,3.7142857142857144,0.01326138548045397,71.71428571428571,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.013262833660594796,57.57142857142857,64.64285714285714
3.792690190732254e-05,2.357142857142857,0.01326301236231336,71.71428571428571,29.285714285714285
1.8329807108324375e-05,1.0,0.013263230432992877,50.5,22.214285714285715
3.792690190732254e-05,1.0,0.013272790596977904,78.78571428571428,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013273355936794318,57.57142857142857,57.57142857142857
3.792690190732254e-05,2.357142857142857,0.013276962692448087,64.64285714285714,36.357142857142854
3.792690190732254e-05,2.357142857142857,0.013279072792615853,50.5,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.013280936352109049,64.64285714285714,22.214285714285715
3.792690190732254e-05,2.357142857142857,0.013281079555588196,50.5,100.0
3.792690190732254e-05,2.357142857142857,0.013285281038829479,57.57142857142857,50.5
3.792690190732254e-05,2.357142857142857,0.013287083890647445,50.5,92.92857142857143
1.8329807108324375e-05,1.0,0.013288194466494681,36.357142857142854,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013293343600499928,64.64285714285714,29.285714285714285
3.792690190732254e-05,2.357142857142857,0.013293953033546095,50.5,85.85714285714286
