A,B,MAE,ks,kw
0.0001623776739188721,3.7142857142857144,0.00122510939672903,100.0,78.78571428571428
0.0001623776739188721,3.7142857142857144,0.0012381710305943948,100.0,71.71428571428571
0.0001623776739188721,3.7142857142857144,0.0012408112120207183,92.92857142857143,71.71428571428571
0.0006951927961775605,5.071428571428571,0.0012469156415866912,36.357142857142854,15.142857142857142
0.0001623776739188721,3.7142857142857144,0.0012506695799216934,100.0,64.64285714285714
0.0001623776739188721,3.7142857142857144,0.0012566784229823998,92.92857142857143,64.64285714285714
0.0001623776739188721,3.7142857142857144,0.0012591182700189447,100.0,57.57142857142857
0.0001623776739188721,3.7142857142857144,0.0012613436545976901,85.85714285714286,64.64285714285714
0.0001623776739188721,3.7142857142857144,0.0012709164283975817,100.0,50.5
0.0001623776739188721,3.7142857142857144,0.0012711183377667364,92.92857142857143,57.57142857142857
0.0001623776739188721,3.7142857142857144,0.0012807279893547498,78.78571428571428,64.64285714285714
0.0001623776739188721,3.7142857142857144,0.001281127439672427,85.85714285714286,57.57142857142857
0.0001623776739188721,3.7142857142857144,0.0012817657759061386,92.92857142857143,50.5
0.0001623776739188721,3.7142857142857144,0.001288778689743069,78.78571428571428,57.57142857142857
0.0001623776739188721,3.7142857142857144,0.0012912255979829167,85.85714285714286,71.71428571428571
0.0001623776739188721,3.7142857142857144,0.0012924563252080142,71.71428571428571,57.57142857142857
0.0001623776739188721,3.7142857142857144,0.0012926790239101947,100.0,85.85714285714286
0.0001623776739188721,3.7142857142857144,0.0012939911525173368,92.92857142857143,78.78571428571428
0.0001623776739188721,3.7142857142857144,0.0012951254813794062,85.85714285714286,50.5
0.0001623776739188721,3.7142857142857144,0.0013103225527968422,78.78571428571428,50.5
0.0001623776739188721,3.7142857142857144,0.0013247058601368843,71.71428571428571,50.5
0.0001623776739188721,3.7142857142857144,0.001333474658766088,64.64285714285714,50.5
0.0001623776739188721,3.7142857142857144,0.0013350140170039805,92.92857142857143,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.001335488376340347,85.85714285714286,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.0013388317662185768,100.0,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.0013433902028896945,78.78571428571428,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.0013544091427172937,100.0,92.92857142857143
0.0001623776739188721,3.7142857142857144,0.0013573840398727229,71.71428571428571,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.001368095501759186,92.92857142857143,85.85714285714286
0.0001623776739188721,3.7142857142857144,0.001374217071227899,64.64285714285714,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.0013807962764575653,85.85714285714286,78.78571428571428
0.0001623776739188721,3.7142857142857144,0.0013817659204037082,57.57142857142857,50.5
0.0001623776739188721,3.7142857142857144,0.0013904387481433501,57.57142857142857,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.0013917904090295814,78.78571428571428,71.71428571428571
0.0001623776739188721,3.7142857142857144,0.0013951868994335793,64.64285714285714,57.57142857142857
0.0001623776739188721,3.7142857142857144,0.0013977734028718276,71.71428571428571,64.64285714285714
0.0001623776739188721,3.7142857142857144,0.0013990880497356424,50.5,43.42857142857143
0.0001623776739188721,3.7142857142857144,0.0014092567205492394,100.0,100.0
0.0001623776739188721,3.7142857142857144,0.0014317550949748716,92.92857142857143,92.92857142857143
0.0001623776739188721,3.7142857142857144,0.001456123618736923,78.78571428571428,36.357142857142854
0.0001623776739188721,3.7142857142857144,0.0014564329619873063,85.85714285714286,85.85714285714286
0.0001623776739188721,3.7142857142857144,0.0014568249040829533,71.71428571428571,36.357142857142854
0.0001623776739188721,3.7142857142857144,0.0014598420430657864,85.85714285714286,36.357142857142854
0.0001623776739188721,3.7142857142857144,0.0014608158867860342,64.64285714285714,36.357142857142854
0.0001623776739188721,3.7142857142857144,0.001469976258689814,92.92857142857143,36.357142857142854
