A,B,MAE,ks,kw
8.858667904100832e-06,1.0,0.012106624409104505,22.214285714285715,1.0
8.858667904100832e-06,1.0,0.012163175338339657,29.285714285714285,1.0
8.858667904100832e-06,1.0,0.012231665228347989,15.142857142857142,1.0
8.858667904100832e-06,1.0,0.012323000516243361,36.357142857142854,1.0
8.858667904100832e-06,1.0,0.012348394282335447,78.78571428571428,8.071428571428571
8.858667904100832e-06,1.0,0.012350147937270463,85.85714285714286,8.071428571428571
8.858667904100832e-06,1.0,0.012363749372610873,92.92857142857143,8.071428571428571
8.858667904100832e-06,1.0,0.012382167180308603,71.71428571428571,8.071428571428571
8.858667904100832e-06,1.0,0.012400599996648526,8.071428571428571,1.0
8.858667904100832e-06,1.0,0.012407051445895611,100.0,8.071428571428571
8.858667904100832e-06,1.0,0.012445474559796015,43.42857142857143,1.0
8.858667904100832e-06,1.0,0.012508025319795047,64.64285714285714,8.071428571428571
8.858667904100832e-06,1.0,0.01257436231236594,50.5,1.0
3.792690190732254e-05,2.357142857142857,0.012588199738625547,29.285714285714285,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.012606870514541355,92.92857142857143,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.01264964151413731,100.0,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.012687870994956347,85.85714285714286,15.142857142857142
8.858667904100832e-06,1.0,0.012730580618418743,57.57142857142857,1.0
8.858667904100832e-06,1.0,0.012740854734430486,57.57142857142857,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.012778332921040495,36.357142857142854,8.071428571428571
8.858667904100832e-06,1.0,0.012866131702174856,64.64285714285714,1.0
3.792690190732254e-05,2.357142857142857,0.012955310977387245,78.78571428571428,15.142857142857142
8.858667904100832e-06,1.0,0.012975071815006506,71.71428571428571,1.0
3.792690190732254e-05,2.357142857142857,0.013017089322861856,8.071428571428571,8.071428571428571
8.858667904100832e-06,1.0,0.013054349674243206,50.5,8.071428571428571
8.858667904100832e-06,1.0,0.013064367988939337,78.78571428571428,1.0
8.858667904100832e-06,1.0,0.013139198114979657,85.85714285714286,1.0
8.858667904100832e-06,1.0,0.013182063388351832,8.071428571428571,8.071428571428571
8.858667904100832e-06,1.0,0.013202374818654312,92.92857142857143,1.0
8.858667904100832e-06,1.0,0.01325680982643609,100.0,1.0
0.0001623776739188721,3.7142857142857144,0.013374832858458217,57.57142857142857,15.142857142857142
4.281332398719396e-06,1.0,0.013437399090415183,1.0,1.0
8.858667904100832e-06,1.0,0.013473695780848404,43.42857142857143,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.013553671589879064,71.71428571428571,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.013638179102179744,22.214285714285715,8.071428571428571
3.792690190732254e-05,2.357142857142857,0.013648294871996598,43.42857142857143,8.071428571428571
4.281332398719396e-06,1.0,0.01399232713728651,1.0,8.071428571428571
8.858667904100832e-06,1.0,0.014031337604692067,36.357142857142854,8.071428571428571
8.858667904100832e-06,1.0,0.014222251071598002,100.0,15.142857142857142
0.0006951927961775605,5.071428571428571,0.01426011717969357,1.0,85.85714285714286
3.792690190732254e-05,2.357142857142857,0.014299355090566578,64.64285714285714,15.142857142857142
3.792690190732254e-05,2.357142857142857,0.0143069979223814,50.5,8.071428571428571
8.858667904100832e-06,1.0,0.014397256585684796,92.92857142857143,15.142857142857142
