A,B,MAE,ks,kw
3.5938136638046256e-05,5.039684199579493,0.008656533623090911,1.0,9.0
3.5938136638046256e-05,5.039684199579493,0.00866322310621126,1.544452104946379,9.0
3.5938136638046256e-05,5.039684199579493,0.008677841927589316,2.385332304473301,9.0
3.5938136638046256e-05,5.039684199579493,0.008706384147358127,3.6840314986403864,9.0
3.5938136638046256e-05,5.039684199579493,0.008750658401711821,5.689810202763908,9.0
3.5938136638046256e-05,5.039684199579493,0.008794991588830264,50.0,9.0
3.5938136638046256e-05,5.039684199579493,0.008796412376722119,32.37394014347626,9.0
3.5938136638046256e-05,5.039684199579493,0.008796458321699587,8.7876393444041,9.0
3.5938136638046256e-05,5.039684199579493,0.00880457874707297,20.96144000826768,9.0
3.5938136638046256e-05,5.039684199579493,0.008813907350677627,13.572088082974531,9.0
3.5938136638046256e-05,5.878937969102395,0.008823584320319428,50.0,9.0
3.5938136638046256e-05,5.878937969102395,0.008824056797449442,32.37394014347626,9.0
3.5938136638046256e-05,5.878937969102395,0.00883050382376776,20.96144000826768,9.0
2.1544346900318823e-05,5.039684199579493,0.008837454253883322,50.0,9.0
2.1544346900318823e-05,5.039684199579493,0.00883787125718582,32.37394014347626,9.0
2.1544346900318823e-05,5.039684199579493,0.008844267215400473,20.96144000826768,9.0
3.5938136638046256e-05,5.878937969102395,0.008864873571607378,13.572088082974531,9.0
2.1544346900318823e-05,5.039684199579493,0.008880971002389517,13.572088082974531,9.0
2.1544346900318823e-05,4.320238955569224,0.008940101237176196,1.0,9.0
2.1544346900318823e-05,4.320238955569224,0.008950264317651288,1.544452104946379,9.0
3.5938136638046256e-05,5.878937969102395,0.008954173360054949,8.7876393444041,9.0
2.1544346900318823e-05,4.320238955569224,0.008973052151372956,2.385332304473301,9.0
2.1544346900318823e-05,5.039684199579493,0.008976655928231481,8.7876393444041,9.0
2.1544346900318823e-05,4.320238955569224,0.009020171182161429,3.6840314986403864,9.0
3.5938136638046256e-05,5.878937969102395,0.009074072709262335,5.689810202763908,9.0
2.1544346900318823e-05,4.320238955569224,0.009104423016686874,5.689810202763908,9.0
2.1544346900318823e-05,5.039684199579493,0.00910487391687908,5.689810202763908,9.0
3.5938136638046256e-05,5.878937969102395,0.00917218766387273,3.6840314986403864,9.0
5.994842503189409e-05,6.857951862824582,0.009178666656838003,50.0,9.0
5.994842503189409e-05,6.857951862824582,0.009179017454740363,32.37394014347626,9.0
5.994842503189409e-05,6.857951862824582,0.009183591830220711,20.96144000826768,9.0
5.994842503189409e-05,6.857951862824582,0.009209303609444492,13.572088082974531,9.0
2.1544346900318823e-05,5.039684199579493,0.009210851777115971,3.6840314986403864,9.0
2.1544346900318823e-05,4.320238955569224,0.009213327629239784,8.7876393444041,9.0
3.5938136638046256e-05,5.878937969102395,0.009228745649017604,2.385332304473301,9.0
3.5938136638046256e-05,5.878937969102395,0.009256481966201921,1.544452104946379,9.0
3.5938136638046256e-05,5.878937969102395,0.009268934198734907,1.0,9.0
2.1544346900318823e-05,5.039684199579493,0.009275328458206744,2.385332304473301,9.0
5.994842503189409e-05,6.857951862824582,0.009279144181326781,8.7876393444041,9.0
2.1544346900318823e-05,4.320238955569224,0.009295254994800006,13.572088082974531,9.0
2.1544346900318823e-05,5.039684199579493,0.009307164805515846,1.544452104946379,9.0
2.1544346900318823e-05,5.039684199579493,0.009321437075893413,1.0,9.0
2.1544346900318823e-05,4.320238955569224,0.009322785665434943,20.96144000826768,9.0
2.1544346900318823e-05,4.320238955569224,0.009324880016416352,50.0,9.0
2.1544346900318823e-05,4.320238955569224,0.009325071073827346,32.37394014347626,9.0
3.5938136638046256e-05,4.320238955569224,0.00934670651440155,1.0,9.0
3.5938136638046256e-05,4.320238955569224,0.00935695493427952,1.544452104946379,9.0
3.5938136638046256e-05,4.320238955569224,0.009379768848953243,2.385332304473301,9.0
5.994842503189409e-05,6.857951862824582,0.00938096073177958,5.689810202763908,9.0
3.5938136638046256e-05,4.320238955569224,0.009426338198269865,3.6840314986403864,9.0
1.2915496650148827e-05,4.320238955569224,0.009430514542942687,5.689810202763908,9.0
5.994842503189409e-05,5.878937969102395,0.00946686698107867,1.0,9.0
5.994842503189409e-05,6.857951862824582,0.009468312150595317,3.6840314986403864,9.0
5.994842503189409e-05,5.878937969102395,0.009474150593241453,1.544452104946379,9.0
3.5938136638046256e-05,6.857951862824582,0.009480725462573966,1.0,5.458891379414511
2.1544346900318823e-05,3.703498849149162,0.00948353790366152,1.0,9.0
3.5938136638046256e-05,6.857951862824582,0.009483968257720313,1.544452104946379,5.458891379414511
5.994842503189409e-05,5.878937969102395,0.009490043900732461,2.385332304473301,9.0
3.5938136638046256e-05,6.857951862824582,0.00949156499344698,2.385332304473301,5.458891379414511
2.1544346900318823e-05,3.703498849149162,0.00949809379888939,1.544452104946379,9.0
3.5938136638046256e-05,4.320238955569224,0.009506319117826048,5.689810202763908,9.0
3.5938136638046256e-05,6.857951862824582,0.009507232950050052,3.6840314986403864,5.458891379414511
1.2915496650148827e-05,4.320238955569224,0.009517404849849287,8.7876393444041,9.0
5.994842503189409e-05,6.857951862824582,0.00951989978342345,2.385332304473301,9.0
5.994842503189409e-05,5.878937969102395,0.009521343138850414,3.6840314986403864,9.0
