k1,k2,epsilon,MAE
1e-06,1e-06,1.0,0.012080789648212947
1e-06,1e-06,2.0,0.012964542341418273
1e-06,1e-06,3.0,0.013154795792724902
1e-06,1e-06,4.0,0.013202787891816972
1e-06,1e-06,5.0,0.013216284985143231
1e-06,1e-06,6.0,0.01322032722106208
1e-06,1e-06,7.0,0.01322158988169746
1e-06,1e-06,8.0,0.013221997311903804
1e-06,1e-06,9.0,0.013222132412770288
1e-06,1e-06,10.0,0.013222178289097586
1e-06,1.2663801734674021e-06,1.0,0.011736161425803481
1e-06,1.2663801734674021e-06,2.0,0.01288980934581303
1e-06,1.2663801734674021e-06,3.0,0.013136248608604434
1e-06,1.2663801734674021e-06,4.0,0.01319755489314198
1e-06,1.2663801734674021e-06,5.0,0.013214701784849677
1e-06,1.2663801734674021e-06,6.0,0.013219826763122037
1e-06,1.2663801734674021e-06,7.0,0.013221426461721562
1e-06,1.2663801734674021e-06,8.0,0.013221942506731555
1e-06,1.2663801734674021e-06,9.0,0.013222113606302367
1e-06,1.2663801734674021e-06,10.0,0.01322217170454575
1e-06,1.6037187437513308e-06,1.0,0.01128127090462277
1e-06,1.6037187437513308e-06,2.0,0.01279108305782439
1e-06,1.6037187437513308e-06,3.0,0.013112386423029958
1e-06,1.6037187437513308e-06,4.0,0.01319089030539112
1e-06,1.6037187437513308e-06,5.0,0.01321269274458944
1e-06,1.6037187437513308e-06,6.0,0.013219192517517167
1e-06,1.6037187437513308e-06,7.0,0.013221219452149071
1e-06,1.6037187437513308e-06,8.0,0.013221873095241723
1e-06,1.6037187437513308e-06,9.0,0.013222089789205643
1e-06,1.6037187437513308e-06,10.0,0.013222163365869694
1e-06,2.030917620904735e-06,1.0,0.010690821868950023
1e-06,2.030917620904735e-06,2.0,0.012659035665168442
1e-06,2.030917620904735e-06,3.0,0.013081548161870144
1e-06,2.030917620904735e-06,4.0,0.01318238935321508
1e-06,2.030917620904735e-06,5.0,0.01321014192085731
1e-06,2.030917620904735e-06,6.0,0.013218388557496418
1e-06,2.030917620904735e-06,7.0,0.013220957206651566
1e-06,2.030917620904735e-06,8.0,0.013221785182186538
1e-06,2.030917620904735e-06,9.0,0.013222059626168941
1e-06,2.030917620904735e-06,10.0,0.013222152805727633
1e-06,2.571913809059347e-06,1.0,0.009987211448825323
1e-06,2.571913809059347e-06,2.0,0.012479504482097092
1e-06,2.571913809059347e-06,3.0,0.01304146025963188
1e-06,2.571913809059347e-06,4.0,0.013171524525978204
