k1,k2,epsilon,MAE
1e-06,1e-06,1.0,0.0023516214277542746
1e-06,1e-06,2.0,0.002351710840938017
1e-06,1e-06,3.0,0.002351713480949657
1e-06,1e-06,4.0,0.0023517135646385287
1e-06,1e-06,5.0,0.002351713567436447
1e-06,1e-06,6.0,0.002351713567533671
1e-06,1e-06,7.0,0.0023517135675371476
1e-06,1e-06,8.0,0.002351713567537276
1e-06,1e-06,9.0,0.0023517135675372794
1e-06,1e-06,10.0,0.0023517135675372794
1e-06,1.2663801734674021e-06,1.0,0.002351596880837706
1e-06,1.2663801734674021e-06,2.0,0.0023517101146222075
1e-06,1.2663801734674021e-06,3.0,0.0023517134578844266
1e-06,1.2663801734674021e-06,4.0,0.002351713563866365
1e-06,1.2663801734674021e-06,5.0,0.0023517135674095864
1e-06,1.2663801734674021e-06,6.0,0.0023517135675327067
1e-06,1.2663801734674021e-06,7.0,0.002351713567537113
1e-06,1.2663801734674021e-06,8.0,0.002351713567537276
1e-06,1.2663801734674021e-06,9.0,0.0023517135675372794
1e-06,1.2663801734674021e-06,10.0,0.0023517135675372794
1e-06,1.6037187437513308e-06,1.0,0.002351565793476007
1e-06,1.6037187437513308e-06,2.0,0.002351709194827932
1e-06,1.6037187437513308e-06,3.0,0.00235171342867508
1e-06,1.6037187437513308e-06,4.0,0.002351713562888512
1e-06,1.6037187437513308e-06,5.0,0.0023517135673755685
1e-06,1.6037187437513308e-06,6.0,0.0023517135675314854
1e-06,1.6037187437513308e-06,7.0,0.0023517135675370678
1e-06,1.6037187437513308e-06,8.0,0.0023517135675372725
1e-06,1.6037187437513308e-06,9.0,0.0023517135675372794
1e-06,1.6037187437513308e-06,10.0,0.0023517135675372794
1e-06,2.030917620904735e-06,1.0,0.002351526422438188
1e-06,2.030917620904735e-06,2.0,0.0023517080300149915
1e-06,2.030917620904735e-06,3.0,0.0023517133916849293
1e-06,2.030917620904735e-06,4.0,0.002351713561650176
1e-06,2.030917620904735e-06,5.0,0.0023517135673324988
1e-06,2.030917620904735e-06,6.0,0.0023517135675299485
1e-06,2.030917620904735e-06,7.0,0.0023517135675370053
1e-06,2.030917620904735e-06,8.0,0.002351713567537269
1e-06,2.030917620904735e-06,9.0,0.0023517135675372794
1e-06,2.030917620904735e-06,10.0,0.0023517135675372794
1e-06,2.571913809059347e-06,1.0,0.002351476559535704
1e-06,2.571913809059347e-06,2.0,0.0023517065549130377
1e-06,2.571913809059347e-06,3.0,0.002351713344841324
1e-06,2.571913809059347e-06,4.0,0.0023517135600819583
1e-06,2.571913809059347e-06,5.0,0.0023517135672779486
1e-06,2.571913809059347e-06,6.0,0.002351713567528002
1e-06,2.571913809059347e-06,7.0,0.0023517135675369394
1e-06,2.571913809059347e-06,8.0,0.0023517135675372655
1e-06,2.571913809059347e-06,9.0,0.0023517135675372794
1e-06,2.571913809059347e-06,10.0,0.0023517135675372794
1e-06,3.257020655659783e-06,1.0,0.002351413407407476
1e-06,3.257020655659783e-06,2.0,0.0023517046868636107
1e-06,3.257020655659783e-06,3.0,0.0023517132855195126
1e-06,3.257020655659783e-06,4.0,0.0023517135580960087
1e-06,3.257020655659783e-06,5.0,0.0023517135672088754
1e-06,3.257020655659783e-06,6.0,0.002351713567525539
1e-06,3.257020655659783e-06,7.0,0.0023517135675368457
1e-06,3.257020655659783e-06,8.0,0.002351713567537262
1e-06,3.257020655659783e-06,9.0,0.0023517135675372794
1e-06,3.257020655659783e-06,10.0,0.0023517135675372794
1e-06,4.124626382901348e-06,1.0,0.002351333421999363
1e-06,4.124626382901348e-06,2.0,0.002351702321187546
1e-06,4.124626382901348e-06,3.0,0.0023517132103955223
1e-06,4.124626382901348e-06,4.0,0.0023517135555810448
1e-06,4.124626382901348e-06,5.0,0.002351713567121383
1e-06,4.124626382901348e-06,6.0,0.002351713567522413
1e-06,4.124626382901348e-06,7.0,0.0023517135675367312
1e-06,4.124626382901348e-06,8.0,0.0023517135675372586
1e-06,4.124626382901348e-06,9.0,0.0023517135675372794
1e-06,4.124626382901348e-06,10.0,0.0023517135675372794
1e-06,5.223345074266844e-06,1.0,0.002351232112735094
1e-06,5.223345074266844e-06,2.0,0.0023516993253177264
1e-06,5.223345074266844e-06,3.0,0.002351713115259963
1e-06,5.223345074266844e-06,4.0,0.0023517135523961445
1e-06,5.223345074266844e-06,5.0,0.002351713567010607
1e-06,5.223345074266844e-06,6.0,0.0023517135675184472
1e-06,5.223345074266844e-06,7.0,0.002351713567536589
1e-06,5.223345074266844e-06,8.0,0.002351713567537255
1e-06,5.223345074266844e-06,9.0,0.0023517135675372794
1e-06,5.223345074266844e-06,10.0,0.0023517135675372794
1e-06,6.6147406412301455e-06,1.0,0.002351103788897923
1e-06,6.6147406412301455e-06,2.0,0.0023516955313682072
1e-06,6.6147406412301455e-06,3.0,0.00235171299478212
1e-06,6.6147406412301455e-06,4.0,0.00235171354836285
1e-06,6.6147406412301455e-06,5.0,0.002351713566870306
1e-06,6.6147406412301455e-06,6.0,0.0023517135675134304
1e-06,6.6147406412301455e-06,7.0,0.0023517135675364016
1e-06,6.6147406412301455e-06,8.0,0.0023517135675372447
1e-06,6.6147406412301455e-06,9.0,0.0023517135675372794
1e-06,6.6147406412301455e-06,10.0,0.0023517135675372794
1e-06,8.376776400682924e-06,1.0,0.0023509412375572677
1e-06,8.376776400682924e-06,2.0,0.002351690726722599
1e-06,8.376776400682924e-06,3.0,0.0023517128422113065
1e-06,8.376776400682924e-06,4.0,0.0023517135432551614
1e-06,8.376776400682924e-06,5.0,0.002351713566692646
1e-06,8.376776400682924e-06,6.0,0.002351713567507071
1e-06,8.376776400682924e-06,7.0,0.002351713567536176
1e-06,8.376776400682924e-06,8.0,0.0023517135675372378
1e-06,8.376776400682924e-06,9.0,0.0023517135675372794
1e-06,8.376776400682924e-06,10.0,0.0023517135675372794
1e-06,1.0608183551394482e-05,1.0,0.0023507353142634274
1e-06,1.0608183551394482e-05,2.0,0.002351684642113362
1e-06,1.0608183551394482e-05,3.0,0.002351712648998524
1e-06,1.0608183551394482e-05,4.0,0.002351713536786877
1e-06,1.0608183551394482e-05,5.0,0.002351713566467649
1e-06,1.0608183551394482e-05,6.0,0.0023517135674990357
1e-06,1.0608183551394482e-05,7.0,0.0023517135675358777
1e-06,1.0608183551394482e-05,8.0,0.0023517135675372274
1e-06,1.0608183551394482e-05,9.0,0.0023517135675372794
1e-06,1.0608183551394482e-05,10.0,0.0023517135675372794
1e-06,1.3433993325988988e-05,1.0,0.0023504744224041828
1e-06,1.3433993325988988e-05,2.0,0.00235167693652244
1e-06,1.3433993325988988e-05,3.0,0.002351712404317488
1e-06,1.3433993325988988e-05,4.0,0.0023517135285955823
1e-06,1.3433993325988988e-05,5.0,0.0023517135661827206
1e-06,1.3433993325988988e-05,6.0,0.0023517135674888424
1e-06,1.3433993325988988e-05,7.0,0.00235171356753551
1e-06,1.3433993325988988e-05,8.0,0.002351713567537217
1e-06,1.3433993325988988e-05,9.0,0.0023517135675372794
1e-06,1.3433993325988988e-05,10.0,0.0023517135675372794
1e-06,1.7012542798525893e-05,1.0,0.002350143850169798
1e-06,1.7012542798525893e-05,2.0,0.0023516671780543542
1e-06,1.7012542798525893e-05,3.0,0.002351712094457975
1e-06,1.7012542798525893e-05,4.0,0.0023517135182222933
1e-06,1.7012542798525893e-05,5.0,0.002351713565821891
1e-06,1.7012542798525893e-05,6.0,0.002351713567475943
1e-06,1.7012542798525893e-05,7.0,0.002351713567535038
1e-06,1.7012542798525893e-05,8.0,0.0023517135675371996
1e-06,1.7012542798525893e-05,9.0,0.0023517135675372794
1e-06,1.7012542798525893e-05,10.0,0.0023517135675372794
1e-06,2.1544346900318823e-05,1.0,0.0023497249249553633
1e-06,2.1544346900318823e-05,2.0,0.002351654819706041
1e-06,2.1544346900318823e-05,3.0,0.0023517117020575157
1e-06,2.1544346900318823e-05,4.0,0.0023517135050857563
1e-06,2.1544346900318823e-05,5.0,0.0023517135653649476
1e-06,2.1544346900318823e-05,6.0,0.0023517135674595985
1e-06,2.1544346900318823e-05,7.0,0.002351713567534445
1e-06,2.1544346900318823e-05,8.0,0.002351713567537172
1e-06,2.1544346900318823e-05,9.0,0.002351713567537276
1e-06,2.1544346900318823e-05,10.0,0.0023517135675372794
1e-06,2.7283333764867696e-05,1.0,0.002349193932971439
1e-06,2.7283333764867696e-05,2.0,0.0023516391686686858
1e-06,2.7283333764867696e-05,3.0,0.0023517112051285455
1e-06,2.7283333764867696e-05,4.0,0.002351713488449911
1e-06,2.7283333764867696e-05,5.0,0.002351713564786282
1e-06,2.7283333764867696e-05,6.0,0.0023517135674389032
1e-06,2.7283333764867696e-05,7.0,0.0023517135675336816
1e-06,2.7283333764867696e-05,8.0,0.002351713567537144
1e-06,2.7283333764867696e-05,9.0,0.002351713567537276
1e-06,2.7283333764867696e-05,10.0,0.0023517135675372794
1e-06,3.455107294592218e-05,1.0,0.0023485207357377726
1e-06,3.455107294592218e-05,2.0,0.002351619347430594
1e-06,3.455107294592218e-05,3.0,0.002351710575826279
1e-06,3.455107294592218e-05,4.0,0.0023517134673825928
1e-06,3.455107294592218e-05,5.0,0.0023517135640534724
1e-06,3.455107294592218e-05,6.0,0.0023517135674127054
1e-06,3.455107294592218e-05,7.0,0.0023517135675327275
1e-06,3.455107294592218e-05,8.0,0.0023517135675371094
1e-06,3.455107294592218e-05,9.0,0.002351713567537276
1e-06,3.455107294592218e-05,10.0,0.0023517135675372794
1e-06,4.37547937507418e-05,1.0,0.00234766699342304
1e-06,4.37547937507418e-05,2.0,0.00235159424448406
1e-06,4.37547937507418e-05,3.0,0.0023517097788882634
1e-06,4.37547937507418e-05,4.0,0.002351713440703368
1e-06,4.37547937507418e-05,5.0,0.0023517135631254543
1e-06,4.37547937507418e-05,6.0,0.002351713567379527
1e-06,4.37547937507418e-05,7.0,0.002351713567531513
1e-06,4.37547937507418e-05,8.0,0.0023517135675370643
1e-06,4.37547937507418e-05,9.0,0.0023517135675372725
1e-06,4.37547937507418e-05,10.0,0.0023517135675372794
1e-06,5.541020330009492e-05,1.0,0.00234658387535552
1e-06,5.541020330009492e-05,2.0,0.0023515624518457776
1e-06,5.541020330009492e-05,3.0,0.0023517087696584386
1e-06,5.541020330009492e-05,4.0,0.0023517134069173176
1e-06,5.541020330009492e-05,5.0,0.002351713561950238
1e-06,5.541020330009492e-05,6.0,0.0023517135673375086
1e-06,5.541020330009492e-05,7.0,0.002351713567529983
1e-06,5.541020330009492e-05,8.0,0.0023517135675370053
1e-06,5.541020330009492e-05,9.0,0.002351713567537269
1e-06,5.541020330009492e-05,10.0,0.0023517135675372794
1e-06,7.017038286703822e-05,1.0,0.002345209097039117
1e-06,7.017038286703822e-05,2.0,0.00235152218584498
1e-06,7.017038286703822e-05,3.0,0.0023517074915844864
1e-06,7.017038286703822e-05,4.0,0.002351713364131338
1e-06,7.017038286703822e-05,5.0,0.002351713560461953
1e-06,7.017038286703822e-05,6.0,0.0023517135672842873
1e-06,7.017038286703822e-05,7.0,0.0023517135675280507
1e-06,7.017038286703822e-05,8.0,0.002351713567536936
1e-06,7.017038286703822e-05,9.0,0.0023517135675372655
1e-06,7.017038286703822e-05,10.0,0.0023517135675372794
1e-06,8.886238162743407e-05,1.0,0.0023434630655088176
1e-06,8.886238162743407e-05,2.0,0.0023514711866678348
1e-06,8.886238162743407e-05,3.0,0.002351705873048393
1e-06,8.886238162743407e-05,4.0,0.0023517133099479927
1e-06,8.886238162743407e-05,5.0,0.002351713558577228
1e-06,8.886238162743407e-05,6.0,0.00235171356721689
1e-06,8.886238162743407e-05,7.0,0.002351713567525591
1e-06,8.886238162743407e-05,8.0,0.0023517135675368457
1e-06,8.886238162743407e-05,9.0,0.002351713567537262
1e-06,8.886238162743407e-05,10.0,0.0023517135675372794
1e-06,0.00011253355826007646,1.0,0.0023412438329840496
1e-06,0.00011253355826007646,2.0,0.002351406590912958
1e-06,0.00011253355826007646,3.0,0.0023517038233526744
1e-06,0.00011253355826007646,4.0,0.002351713241331266
1e-06,0.00011253355826007646,5.0,0.0023517135561904393
1e-06,0.00011253355826007646,6.0,0.002351713567131559
1e-06,0.00011253355826007646,7.0,0.002351713567522482
1e-06,0.00011253355826007646,8.0,0.0023517135675367312
1e-06,0.00011253355826007646,9.0,0.0023517135675372586
1e-06,0.00011253355826007646,10.0,0.0023517135675372794
1e-06,0.00014251026703029977,1.0,0.0023384204403834874
1e-06,0.00014251026703029977,2.0,0.0023513247698296186
1e-06,0.00014251026703029977,3.0,0.0023517012276366434
1e-06,0.00014251026703029977,4.0,0.002351713154436389
1e-06,0.00014251026703029977,5.0,0.002351713553167878
1e-06,0.00014251026703029977,6.0,0.0023517135670234786
1e-06,0.00014251026703029977,7.0,0.0023517135675185374
1e-06,0.00014251026703029977,8.0,0.0023517135675365786
1e-06,0.00014251026703029977,9.0,0.0023517135675372516
1e-06,0.00014251026703029977,10.0,0.0023517135675372794
1e-06,0.00018047217668271703,1.0,0.002334824058369288
1e-06,0.00018047217668271703,2.0,0.002351221123874106
1e-06,0.00018047217668271703,3.0,0.0023516979404380536
1e-06,0.00018047217668271703,4.0,0.002351713044394386
1e-06,0.00018047217668271703,5.0,0.002351713549340148
1e-06,0.00018047217668271703,6.0,0.002351713566886602
1e-06,0.00018047217668271703,7.0,0.0023517135675135414
1e-06,0.00018047217668271703,8.0,0.0023517135675363947
1e-06,0.00018047217668271703,9.0,0.002351713567537248
1e-06,0.00018047217668271703,10.0,0.0023517135675372794
1e-06,0.00022854638641349906,1.0,0.002330236074208781
1e-06,0.00022854638641349906,2.0,0.0023510898215898107
1e-06,0.00022854638641349906,3.0,0.0023516937775383308
1e-06,0.00022854638641349906,4.0,0.002351712905039313
1e-06,0.00022854638641349906,5.0,0.0023517135444927964
1e-06,0.00022854638641349906,6.0,0.0023517135667132857
1e-06,0.00022854638641349906,7.0,0.002351713567507213
1e-06,0.00022854638641349906,8.0,0.0023517135675361622
1e-06,0.00022854638641349906,9.0,0.0023517135675372378
1e-06,0.00022854638641349906,10.0,0.0023517135675372794
1e-06,0.0002894266124716752,1.0,0.002324371879993143
1e-06,0.0002894266124716752,2.0,0.00235092346740352
1e-06,0.0002894266124716752,3.0,0.0023516885056339178
1e-06,0.0002894266124716752,4.0,0.0023517127285626986
1e-06,0.0002894266124716752,5.0,0.0023517135383542068
1e-06,0.0002894266124716752,6.0,0.0023517135664937877
1e-06,0.0002894266124716752,7.0,0.0023517135674992126
1e-06,0.0002894266124716752,8.0,0.002351713567535864
1e-06,0.0002894266124716752,9.0,0.0023517135675372274
1e-06,0.0002894266124716752,10.0,0.0023517135675372794
1e-06,0.0003665241237079626,1.0,0.0023168585144297885
1e-06,0.0003665241237079626,2.0,0.0023507126784757873
1e-06,0.0003665241237079626,3.0,0.0023516818292531536
1e-06,0.0003665241237079626,4.0,0.002351712505076046
1e-06,0.0003665241237079626,5.0,0.0023517135305804147
1e-06,0.0003665241237079626,6.0,0.0023517135662158226
1e-06,0.0003665241237079626,7.0,0.002351713567489075
1e-06,0.0003665241237079626,8.0,0.002351713567535489
1e-06,0.0003665241237079626,9.0,0.0023517135675372135
1e-06,0.0003665241237079626,10.0,0.0023517135675372794
1e-06,0.00046415888336127773,1.0,0.0023072033708598227
1e-06,0.00046415888336127773,2.0,0.0023504455448868124
1e-06,0.00046415888336127773,3.0,0.002351673374183492
1e-06,0.00046415888336127773,4.0,0.002351712222056688
1e-06,0.00046415888336127773,5.0,0.0023517135207358347
1e-06,0.00046415888336127773,6.0,0.002351713565863809
1e-06,0.00046415888336127773,7.0,0.0023517135674762345
1e-06,0.00046415888336127773,8.0,0.0023517135675350104
1e-06,0.00046415888336127773,9.0,0.002351713567537196
1e-06,0.00046415888336127773,10.0,0.0023517135675372794
1e-06,0.0005878016072274912,1.0,0.0022947497021145874
1e-06,0.0005878016072274912,2.0,0.0023501069396766397
1e-06,0.0005878016072274912,3.0,0.002351662666476545
1e-06,0.0005878016072274912,4.0,0.0023517118636461297
1e-06,0.0005878016072274912,5.0,0.002351713508268849
1e-06,0.0005878016072274912,6.0,0.0023517135654180267
1e-06,0.0005878016072274912,7.0,0.0023517135674599697
1e-06,0.0005878016072274912,8.0,0.00235171356753441
1e-06,0.0005878016072274912,9.0,0.002351713567537172
1e-06,0.0005878016072274912,10.0,0.002351713567537276
1e-06,0.0007443803013251688,1.0,0.002278612287592595
1e-06,0.0007443803013251688,2.0,0.0023496776348646033
1e-06,0.0007443803013251688,3.0,0.002351649105848355
1e-06,0.0007443803013251688,4.0,0.002351711409761391
1e-06,0.0007443803013251688,5.0,0.002351713492480919
1e-06,0.0007443803013251688,6.0,0.0023517135648535026
1e-06,0.0007443803013251688,7.0,0.002351713567439375
1e-06,0.0007443803013251688,8.0,0.002351713567533647
1e-06,0.0007443803013251688,9.0,0.0023517135675371476
1e-06,0.0007443803013251688,10.0,0.002351713567537276
1e-06,0.0009426684551178855,1.0,0.0022575828145156296
1e-06,0.0009426684551178855,2.0,0.0023491331654970048
1e-06,0.0009426684551178855,3.0,0.002351631931974709
1e-06,0.0009426684551178855,4.0,0.0023517108349695934
1e-06,0.0009426684551178855,5.0,0.0023517134724873913
1e-06,0.0009426684551178855,6.0,0.0023517135641385953
1e-06,0.0009426684551178855,7.0,0.0023517135674132987
1e-06,0.0009426684551178855,8.0,0.0023517135675326824
1e-06,0.0009426684551178855,9.0,0.002351713567537106
1e-06,0.0009426684551178855,10.0,0.002351713567537276
1e-06,0.0011937766417144358,1.0,0.0022289936926678418
1e-06,0.0011937766417144358,2.0,0.0023484423644544866
1e-06,0.0011937766417144358,3.0,0.0023516101817771216
1e-06,0.0011937766417144358,4.0,0.0023517101070627995
1e-06,0.0011937766417144358,5.0,0.002351713447167978
1e-06,0.0011937766417144358,6.0,0.0023517135632332535
1e-06,0.0011937766417144358,7.0,0.002351713567380273
1e-06,0.0011937766417144358,8.0,0.0023517135675314577
1e-06,0.0011937766417144358,9.0,0.002351713567537061
1e-06,0.0011937766417144358,10.0,0.0023517135675372725
1e-06,0.0015117750706156615,1.0,0.0021905115824665845
1e-06,0.0015117750706156615,2.0,0.0023475654638445732
1e-06,0.0015117750706156615,3.0,0.0023515826352808675
1e-06,0.0015117750706156615,4.0,0.002351709185253077
1e-06,0.0015117750706156615,5.0,0.002351713415103974
1e-06,0.0015117750706156615,6.0,0.0023517135620867574
1e-06,0.0015117750706156615,7.0,0.002351713567338449
1e-06,0.0015117750706156615,8.0,0.0023517135675299103
1e-06,0.0015117750706156615,9.0,0.002351713567537002
1e-06,0.0015117750706156615,10.0,0.0023517135675372725
1e-06,0.0019144819761699576,1.0,0.002138107239769732
1e-06,0.0019144819761699576,2.0,0.0023464516207071413
1e-06,0.0019144819761699576,3.0,0.0023515477469706475
1e-06,0.0019144819761699576,4.0,0.002351708017886728
1e-06,0.0019144819761699576,5.0,0.002351713374498743
1e-06,0.0019144819761699576,6.0,0.0023517135606348424
1e-06,0.0019144819761699576,7.0,0.0023517135672854877
1e-06,0.0019144819761699576,8.0,0.002351713567527957
1e-06,0.0019144819761699576,9.0,0.002351713567536929
1e-06,0.0019144819761699576,10.0,0.002351713567537269
1e-06,0.0024244620170823282,1.0,0.002065697510271393
1e-06,0.0024244620170823282,2.0,0.0023450356698425344
1e-06,0.0024244620170823282,3.0,0.0023515035587325338
1e-06,0.0024244620170823282,4.0,0.0023517065395494557
1e-06,0.0024244620170823282,5.0,0.0023517133230770773
1e-06,0.0024244620170823282,6.0,0.002351713558796171
1e-06,0.0024244620170823282,7.0,0.002351713567218406
1e-06,0.0024244620170823282,8.0,0.0023517135675254694
1e-06,0.0024244620170823282,9.0,0.0023517135675368353
1e-06,0.0024244620170823282,10.0,0.002351713567537262
1e-06,0.00307029062975785,1.0,0.0019640259541654492
1e-06,0.00307029062975785,2.0,0.0023432338258700842
1e-06,0.00307029062975785,3.0,0.00235144758939939
1e-06,0.00307029062975785,4.0,0.002351704667400128
1e-06,0.00307029062975785,5.0,0.002351713257957695
1e-06,0.00307029062975785,6.0,0.0023517135564677105
1e-06,0.00307029062975785,7.0,0.002351713567133467
1e-06,0.00307029062975785,8.0,0.002351713567522333
1e-06,0.00307029062975785,9.0,0.0023517135675367173
1e-06,0.00307029062975785,10.0,0.002351713567537255
1e-06,0.003888155180308085,1.0,0.0018165496813956766
1e-06,0.003888155180308085,2.0,0.0023409379355920253
1e-06,0.003888155180308085,3.0,0.002351376694542686
1e-06,0.003888155180308085,4.0,0.0023517022965275983
1e-06,0.003888155180308085,5.0,0.0023517131754917688
1e-06,0.003888155180308085,6.0,0.002351713553519
1e-06,0.003888155180308085,7.0,0.002351713567025907
1e-06,0.003888155180308085,8.0,0.00235171356751835
1e-06,0.003888155180308085,9.0,0.0023517135675365716
1e-06,0.003888155180308085,10.0,0.0023517135675372516
1e-06,0.0049238826317067365,1.0,0.0015718376733968274
1e-06,0.0049238826317067365,2.0,0.0023380076962723
1e-06,0.0049238826317067365,3.0,0.0023512868883846898
1e-06,0.0049238826317067365,4.0,0.002351699294069951
1e-06,0.0049238826317067365,5.0,0.002351713071058508
1e-06,0.0049238826317067365,6.0,0.0023517135497848132
1e-06,0.0049238826317067365,7.0,0.0023517135668896794
1e-06,0.0049238826317067365,8.0,0.0023517135675133055
1e-06,0.0049238826317067365,9.0,0.0023517135675363843
1e-06,0.0049238826317067365,10.0,0.0023517135675372447
1e-06,0.006235507341273912,1.0,0.0011138668437501338
