k1,k2,epsilon,MAE
1e-06,1e-06,1.0,0.029699413998733815
1e-06,1e-06,2.0,0.029751125242040443
1e-06,1e-06,3.0,0.029754099345183825
1e-06,1e-06,4.0,0.02975431450824288
1e-06,1e-06,5.0,0.02975433236339254
1e-06,1e-06,6.0,0.029754333988179567
1e-06,1e-06,7.0,0.029754334145656685
1e-06,1e-06,8.0,0.02975433416161007
1e-06,1e-06,9.0,0.029754334163278433
1e-06,1e-06,10.0,0.02975433416345797
1e-06,1.2663801734674021e-06,1.0,0.029684315603342542
1e-06,1.2663801734674021e-06,2.0,0.02975026829335764
1e-06,1.2663801734674021e-06,3.0,0.02975403677990269
1e-06,1.2663801734674021e-06,4.0,0.029754309272357515
1e-06,1.2663801734674021e-06,5.0,0.029754331883882518
1e-06,1.2663801734674021e-06,6.0,0.029754333941482962
1e-06,1.2663801734674021e-06,7.0,0.029754334140909656
1e-06,1.2663801734674021e-06,8.0,0.029754334161112138
1e-06,1.2663801734674021e-06,9.0,0.02975433416322542
1e-06,1.2663801734674021e-06,10.0,0.029754334163451808
1e-06,1.6037187437513308e-06,1.0,0.02966490127117722
1e-06,1.6037187437513308e-06,2.0,0.029749181764707394
1e-06,1.6037187437513308e-06,3.0,0.02975395753980934
1e-06,1.6037187437513308e-06,4.0,0.029754302641663954
1e-06,1.6037187437513308e-06,5.0,0.029754331276641677
1e-06,1.6037187437513308e-06,6.0,0.02975433388234741
1e-06,1.6037187437513308e-06,7.0,0.029754334134896837
1e-06,1.6037187437513308e-06,8.0,0.029754334160481517
1e-06,1.6037187437513308e-06,9.0,0.029754334163157842
1e-06,1.6037187437513308e-06,10.0,0.02975433416344434
1e-06,2.030917620904735e-06,1.0,0.029639834480607058
1e-06,2.030917620904735e-06,2.0,0.02974780370759687
1e-06,2.030917620904735e-06,3.0,0.029753857177832223
1e-06,2.030917620904735e-06,4.0,0.029754294244568335
1e-06,2.030917620904735e-06,5.0,0.029754330507641653
1e-06,2.030917620904735e-06,6.0,0.02975433380745903
1e-06,2.030917620904735e-06,7.0,0.029754334127283365
1e-06,2.030917620904735e-06,8.0,0.029754334159682393
1e-06,2.030917620904735e-06,9.0,0.029754334163071515
1e-06,2.030917620904735e-06,10.0,0.029754334163435016
1e-06,2.571913809059347e-06,1.0,0.029607295549164348
1e-06,2.571913809059347e-06,2.0,0.0297460551882058
1e-06,2.571913809059347e-06,3.0,0.029753730059125145
1e-06,2.571913809059347e-06,4.0,0.029754283610467003
1e-06,2.571913809059347e-06,5.0,0.02975432953379436
1e-06,2.571913809059347e-06,6.0,0.029754333712622448
1e-06,2.571913809059347e-06,7.0,0.02975433411764137
1e-06,2.571913809059347e-06,8.0,0.029754334158670865
1e-06,2.571913809059347e-06,9.0,0.029754334162963126
1e-06,2.571913809059347e-06,10.0,0.029754334163423286
1e-06,3.257020655659783e-06,1.0,0.02956476139788089
1e-06,3.257020655659783e-06,2.0,0.02974383546599473
1e-06,3.257020655659783e-06,3.0,0.029753569042757583
1e-06,3.257020655659783e-06,4.0,0.0297542701433531
1e-06,3.257020655659783e-06,5.0,0.02975432830053056
1e-06,3.257020655659783e-06,6.0,0.029754333592522452
1e-06,3.257020655659783e-06,7.0,0.02975433410543125
1e-06,3.257020655659783e-06,8.0,0.029754334157390094
1e-06,3.257020655659783e-06,9.0,0.02975433416282596
1e-06,3.257020655659783e-06,10.0,0.029754334163408343
1e-06,4.124626382901348e-06,1.0,0.029508590129287488
1e-06,4.124626382901348e-06,2.0,0.029741015703559647
1e-06,4.124626382901348e-06,3.0,0.02975336507745438
1e-06,4.124626382901348e-06,4.0,0.02975425308838872
1e-06,4.124626382901348e-06,5.0,0.029754326738744112
1e-06,4.124626382901348e-06,6.0,0.029754333440431026
1e-06,4.124626382901348e-06,7.0,0.029754334089967867
1e-06,4.124626382901348e-06,8.0,0.029754334155767687
1e-06,4.124626382901348e-06,9.0,0.029754334162651396
1e-06,4.124626382901348e-06,10.0,0.02975433416338929
1e-06,5.223345074266844e-06,1.0,0.029433536025212002
1e-06,5.223345074266844e-06,2.0,0.029737430699008104
1e-06,5.223345074266844e-06,3.0,0.029753106687782128
1e-06,5.223345074266844e-06,4.0,0.029754231489551825
1e-06,5.223345074266844e-06,5.0,0.029754324760922428
1e-06,5.223345074266844e-06,6.0,0.0297543332478248
1e-06,5.223345074266844e-06,7.0,0.02975433407038583
1e-06,5.223345074266844e-06,8.0,0.029754334153713896
1e-06,5.223345074266844e-06,9.0,0.029754334162430708
1e-06,5.223345074266844e-06,10.0,0.02975433416336491
1e-06,6.6147406412301455e-06,1.0,0.029331771431623993
1e-06,6.6147406412301455e-06,2.0,0.029732867922228273
1e-06,6.6147406412301455e-06,3.0,0.02975277932048987
1e-06,6.6147406412301455e-06,4.0,0.029754204135980806
1e-06,6.6147406412301455e-06,5.0,0.02975432225623517
1e-06,6.6147406412301455e-06,6.0,0.02975433300391197
1e-06,6.6147406412301455e-06,7.0,0.029754334045587288
1e-06,6.6147406412301455e-06,8.0,0.02975433415111169
1e-06,6.6147406412301455e-06,9.0,0.029754334162151376
1e-06,6.6147406412301455e-06,10.0,0.02975433416333424
1e-06,8.376776400682924e-06,1.0,0.029190302353859547
1e-06,8.376776400682924e-06,2.0,0.029727052813518656
1e-06,8.376776400682924e-06,3.0,0.029752364511903728
1e-06,8.376776400682924e-06,4.0,0.029754169493984906
1e-06,8.376776400682924e-06,5.0,0.02975431908432955
1e-06,8.376776400682924e-06,6.0,0.029754332695025292
1e-06,8.376776400682924e-06,7.0,0.029754334014183037
1e-06,8.376776400682924e-06,8.0,0.02975433414781819
1e-06,8.376776400682924e-06,9.0,0.029754334161797652
1e-06,8.376776400682924e-06,10.0,0.029754334163295603
1e-06,1.0608183551394482e-05,1.0,0.02898473880558557
1e-06,1.0608183551394482e-05,2.0,0.02971962880633245
1e-06,1.0608183551394482e-05,3.0,0.0297518388258032
1e-06,1.0608183551394482e-05,4.0,0.029754125620879163
1e-06,1.0608183551394482e-05,5.0,0.02975431506746077
1e-06,1.0608183551394482e-05,6.0,0.029754332303857746
1e-06,1.0608183551394482e-05,7.0,0.029754333974413405
1e-06,1.0608183551394482e-05,8.0,0.029754334143644912
1e-06,1.0608183551394482e-05,9.0,0.029754334161348615
1e-06,1.0608183551394482e-05,10.0,0.029754334163246816
1e-06,1.3433993325988988e-05,1.0,0.028677719918225625
1e-06,1.3433993325988988e-05,2.0,0.02971012973665506
1e-06,1.3433993325988988e-05,3.0,0.029751172495882904
1e-06,1.3433993325988988e-05,4.0,0.029754070055764813
1e-06,1.3433993325988988e-05,5.0,0.029754309980527693
1e-06,1.3433993325988988e-05,6.0,0.02975433180848989
1e-06,1.3433993325988988e-05,7.0,0.02975433392404971
1e-06,1.3433993325988988e-05,8.0,0.029754334138362
1e-06,1.3433993325988988e-05,9.0,0.029754334160781198
1e-06,1.3433993325988988e-05,10.0,0.029754334163184397
1e-06,1.7012542798525893e-05,1.0,0.02817371406155215
1e-06,1.7012542798525893e-05,2.0,0.029697940988503112
1e-06,1.7012542798525893e-05,3.0,0.02975032768648327
1e-06,1.7012542798525893e-05,4.0,0.029753999681052072
1e-06,1.7012542798525893e-05,5.0,0.029754303538457268
1e-06,1.7012542798525893e-05,6.0,0.029754331181164523
1e-06,1.7012542798525893e-05,7.0,0.02975433386027046
1e-06,1.7012542798525893e-05,8.0,0.029754334131670685
1e-06,1.7012542798525893e-05,9.0,0.029754334160062634
1e-06,1.7012542798525893e-05,10.0,0.0297543341631063
1e-06,2.1544346900318823e-05,1.0,0.0270987635693155
1e-06,2.1544346900318823e-05,2.0,0.0296822435849545
1e-06,2.1544346900318823e-05,3.0,0.02974925625747763
1e-06,2.1544346900318823e-05,4.0,0.029753910546832373
1e-06,2.1544346900318823e-05,5.0,0.02975429538021763
1e-06,2.1544346900318823e-05,6.0,0.029754330386731177
1e-06,2.1544346900318823e-05,7.0,0.029754333779501506
1e-06,2.1544346900318823e-05,8.0,0.029754334123197917
1e-06,2.1544346900318823e-05,9.0,0.029754334159152025
1e-06,2.1544346900318823e-05,10.0,0.029754334163006345
1e-06,2.7283333764867696e-05,1.0,0.020029851393537173
1e-06,2.7283333764867696e-05,2.0,0.029661931461659276
1e-06,2.7283333764867696e-05,3.0,0.02974789688113354
1e-06,2.7283333764867696e-05,4.0,0.02975379764804235
1e-06,2.7283333764867696e-05,5.0,0.029754285048581484
1e-06,2.7283333764867696e-05,6.0,0.02975432938067447
1e-06,2.7283333764867696e-05,7.0,0.029754333677217044
1e-06,2.7283333764867696e-05,8.0,0.029754334112467723
1e-06,2.7283333764867696e-05,9.0,0.029754334157999912
1e-06,2.7283333764867696e-05,10.0,0.029754334162879963
1e-06,3.455107294592218e-05,1.0,0.012434803712290287
1e-06,3.455107294592218e-05,2.0,0.029635485259150024
1e-06,3.455107294592218e-05,3.0,0.029746171305483245
1e-06,3.455107294592218e-05,4.0,0.029753654641591847
1e-06,3.455107294592218e-05,5.0,0.029754271964472577
1e-06,3.455107294592218e-05,6.0,0.02975432810662095
1e-06,3.455107294592218e-05,7.0,0.029754333547686057
1e-06,3.455107294592218e-05,8.0,0.02975433409887864
1e-06,3.455107294592218e-05,9.0,0.029754334156539573
1e-06,3.455107294592218e-05,10.0,0.02975433416272021
1e-06,4.37547937507418e-05,1.0,0.014971385903565865
1e-06,4.37547937507418e-05,2.0,0.0296007726362654
1e-06,4.37547937507418e-05,3.0,0.029743979483139747
1e-06,4.37547937507418e-05,4.0,0.02975347348704873
1e-06,4.37547937507418e-05,5.0,0.029754255394488734
1e-06,4.37547937507418e-05,6.0,0.0297543264931782
1e-06,4.37547937507418e-05,7.0,0.029754333383651
1e-06,4.37547937507418e-05,8.0,0.02975433408166996
1e-06,4.37547937507418e-05,9.0,0.029754334154691496
1e-06,4.37547937507418e-05,10.0,0.02975433416251804
1e-06,5.541020330009492e-05,1.0,0.017747541750023788
1e-06,5.541020330009492e-05,2.0,0.02955471778555923
1e-06,5.541020330009492e-05,3.0,0.0297411931749416
1e-06,5.541020330009492e-05,4.0,0.029753243989856137
1e-06,5.541020330009492e-05,5.0,0.029754234409743535
1e-06,5.541020330009492e-05,6.0,0.02975432444993707
1e-06,5.541020330009492e-05,7.0,0.02975433317591921
1e-06,5.541020330009492e-05,8.0,0.02975433405987759
1e-06,5.541020330009492e-05,9.0,0.029754334152349925
1e-06,5.541020330009492e-05,10.0,0.029754334162262242
1e-06,7.017038286703822e-05,1.0,0.020667055790149352
1e-06,7.017038286703822e-05,2.0,0.029492723124141244
1e-06,7.017038286703822e-05,3.0,0.029737647475680147
1e-06,7.017038286703822e-05,4.0,0.02975295322005624
1e-06,7.017038286703822e-05,5.0,0.029754207833722467
1e-06,7.017038286703822e-05,6.0,0.02975432186240328
1e-06,7.017038286703822e-05,7.0,0.029754332912852594
1e-06,7.017038286703822e-05,8.0,0.02975433403228066
1e-06,7.017038286703822e-05,9.0,0.02975433414938568
1e-06,7.017038286703822e-05,10.0,0.029754334161937325
1e-06,8.886238162743407e-05,1.0,0.02373483168966773
1e-06,8.886238162743407e-05,2.0,0.029407589017183912
1e-06,8.886238162743407e-05,3.0,0.02973312946367091
1e-06,8.886238162743407e-05,4.0,0.029752584771638124
1e-06,8.886238162743407e-05,5.0,0.029754174176198394
1e-06,8.886238162743407e-05,6.0,0.029754318585577443
1e-06,8.886238162743407e-05,7.0,0.02975433257970922
1e-06,8.886238162743407e-05,8.0,0.029754333997331427
1e-06,8.886238162743407e-05,9.0,0.029754334145631122
1e-06,8.886238162743407e-05,10.0,0.02975433416152663
1e-06,0.00011253355826007646,1.0,0.024519653042943648
1e-06,0.00011253355826007646,2.0,0.029287354180078284
1e-06,0.00011253355826007646,3.0,0.029727362794830754
1e-06,0.00011253355826007646,4.0,0.029752117817286684
1e-06,0.00011253355826007646,5.0,0.029754131549486813
1e-06,0.00011253355826007646,6.0,0.029754314435831607
1e-06,0.00011253355826007646,7.0,0.02975433215782341
1e-06,0.00011253355826007646,8.0,0.029754333953072015
1e-06,0.00011253355826007646,9.0,0.029754334140876703
1e-06,0.00011253355826007646,10.0,0.029754334161005962
1e-06,0.00014251026703029977,1.0,0.024825580141021118
1e-06,0.00014251026703029977,2.0,0.029110363795592686
1e-06,0.00014251026703029977,3.0,0.02971998645396126
1e-06,0.00014251026703029977,4.0,0.02975152589957038
1e-06,0.00014251026703029977,5.0,0.029754077562265037
1e-06,0.00014251026703029977,6.0,0.029754309180616202
1e-06,0.00014251026703029977,7.0,0.029754331623553933
1e-06,0.00014251026703029977,8.0,0.029754333897023366
1e-06,0.00014251026703029977,9.0,0.02975433413485564
1e-06,0.00014251026703029977,10.0,0.029754334160347208
1e-06,0.00018047217668271703,1.0,0.025035554564433
1e-06,0.00018047217668271703,2.0,0.02883119367928812
1e-06,0.00018047217668271703,3.0,0.029710524877193722
1e-06,0.00018047217668271703,4.0,0.0297507753811095
1e-06,0.00018047217668271703,5.0,0.02975400918493471
1e-06,0.00018047217668271703,6.0,0.02975430252541699
1e-06,0.00018047217668271703,7.0,0.02975433094696525
1e-06,0.00018047217668271703,8.0,0.029754333826045337
1e-06,0.00018047217668271703,9.0,0.029754334127230563
1e-06,0.00018047217668271703,10.0,0.029754334159513167
1e-06,0.00022854638641349906,1.0,0.02401984996148927
1e-06,0.00022854638641349906,2.0,0.0283344237793287
