k1,k2,epsilon,MAE
1.2663801734674021e-06,1e-06,6.0,0.045774528956000794
1.2663801734674021e-06,1e-06,7.0,0.045774528956001724
1.2663801734674021e-06,1e-06,8.0,0.045774528956001745
1.2663801734674021e-06,1e-06,9.0,0.045774528956001745
1.2663801734674021e-06,1e-06,10.0,0.045774528956001745
1.2663801734674021e-06,1.2663801734674021e-06,1.0,0.04577448177780276
1.2663801734674021e-06,1.2663801734674021e-06,2.0,0.045774527669662265
1.2663801734674021e-06,1.2663801734674021e-06,3.0,0.04577452891859966
1.2663801734674021e-06,1.2663801734674021e-06,4.0,0.04577452895487012
1.2663801734674021e-06,1.2663801734674021e-06,5.0,0.045774528955966766
1.2663801734674021e-06,1.2663801734674021e-06,6.0,0.04577452895600057
1.2663801734674021e-06,1.2663801734674021e-06,7.0,0.04577452895600171
1.2663801734674021e-06,1.2663801734674021e-06,8.0,0.045774528956001745
1.2663801734674021e-06,1.2663801734674021e-06,9.0,0.045774528956001745
1.2663801734674021e-06,1.2663801734674021e-06,10.0,0.045774528956001745
1.2663801734674021e-06,1.6037187437513308e-06,1.0,0.04577446920676057
1.2663801734674021e-06,1.6037187437513308e-06,2.0,0.045774527327004814
1.2663801734674021e-06,1.6037187437513308e-06,3.0,0.04577452890863646
1.2663801734674021e-06,1.6037187437513308e-06,4.0,0.04577452895456895
1.2663801734674021e-06,1.6037187437513308e-06,5.0,0.04577452895595734
1.2663801734674021e-06,1.6037187437513308e-06,6.0,0.045774528956000274
1.2663801734674021e-06,1.6037187437513308e-06,7.0,0.04577452895600171
1.2663801734674021e-06,1.6037187437513308e-06,8.0,0.045774528956001745
1.2663801734674021e-06,1.6037187437513308e-06,9.0,0.045774528956001745
1.2663801734674021e-06,1.6037187437513308e-06,10.0,0.045774528956001745
1.2663801734674021e-06,2.030917620904735e-06,1.0,0.04577445328480478
1.2663801734674021e-06,2.030917620904735e-06,2.0,0.04577452689306764
1.2663801734674021e-06,2.030917620904735e-06,3.0,0.045774528896019594
1.2663801734674021e-06,2.030917620904735e-06,4.0,0.04577452895418729
1.2663801734674021e-06,2.030917620904735e-06,5.0,0.04577452895594557
1.2663801734674021e-06,2.030917620904735e-06,6.0,0.045774528955999885
1.2663801734674021e-06,2.030917620904735e-06,7.0,0.0457745289560017
1.2663801734674021e-06,2.030917620904735e-06,8.0,0.045774528956001745
1.2663801734674021e-06,2.030917620904735e-06,9.0,0.045774528956001745
1.2663801734674021e-06,2.030917620904735e-06,10.0,0.045774528956001745
1.2663801734674021e-06,2.571913809059347e-06,1.0,0.045774433117968624
1.2663801734674021e-06,2.571913809059347e-06,2.0,0.045774526343536695
1.2663801734674021e-06,2.571913809059347e-06,3.0,0.0457745288800408
1.2663801734674021e-06,2.571913809059347e-06,4.0,0.045774528953703604
1.2663801734674021e-06,2.571913809059347e-06,5.0,0.04577452895593012
1.2663801734674021e-06,2.571913809059347e-06,6.0,0.04577452895599951
1.2663801734674021e-06,2.571913809059347e-06,7.0,0.0457745289560017
