k1,k2,epsilon,MAE
1e-06,1e-06,1.0,0.0481344045238083
1e-06,1e-06,2.0,0.048195671256695605
1e-06,1e-06,3.0,0.04819899413188469
1e-06,1e-06,4.0,0.04819921792021687
1e-06,1e-06,5.0,0.048199235125129136
1e-06,1e-06,6.0,0.048199236565470954
1e-06,1e-06,7.0,0.04819923669312581
1e-06,1e-06,8.0,0.04819923670490319
1e-06,1e-06,9.0,0.04819923670602302
1e-06,1e-06,10.0,0.04819923670613085
1e-06,1.2663801734674021e-06,1.0,0.04811684476887215
1e-06,1.2663801734674021e-06,2.0,0.04819472002867478
1e-06,1.2663801734674021e-06,3.0,0.04819892950579374
1e-06,1.2663801734674021e-06,4.0,0.04819921291595075
1e-06,1.2663801734674021e-06,5.0,0.0481992347039765
1e-06,1.2663801734674021e-06,6.0,0.048199236527997485
1e-06,1.2663801734674021e-06,7.0,0.04819923668965869
1e-06,1.2663801734674021e-06,8.0,0.04819923670457323
1e-06,1.2663801734674021e-06,9.0,0.04819923670599028
1e-06,1.2663801734674021e-06,10.0,0.04819923670612797
1e-06,1.6037187437513308e-06,1.0,0.04809443053140775
1e-06,1.6037187437513308e-06,2.0,0.04819351452724874
1e-06,1.6037187437513308e-06,3.0,0.04819884765908796
1e-06,1.6037187437513308e-06,4.0,0.04819920657860741
1e-06,1.6037187437513308e-06,5.0,0.04819923417063823
1e-06,1.6037187437513308e-06,6.0,0.04819923648054402
1e-06,1.6037187437513308e-06,7.0,0.048199236685268154
1e-06,1.6037187437513308e-06,8.0,0.048199236704155136
1e-06,1.6037187437513308e-06,9.0,0.04819923670594981
1e-06,1.6037187437513308e-06,10.0,0.048199236706124
1e-06,2.030917620904735e-06,1.0,0.04806575417095708
1e-06,2.030917620904735e-06,2.0,0.04819198648270862
1e-06,2.030917620904735e-06,3.0,0.04819874400121219
1e-06,2.030917620904735e-06,4.0,0.04819919855305366
1e-06,2.030917620904735e-06,5.0,0.048199233495229414
1e-06,2.030917620904735e-06,6.0,0.048199236420448155
1e-06,2.030917620904735e-06,7.0,0.0481992366797065
1e-06,2.030917620904735e-06,8.0,0.04819923670362631
1e-06,2.030917620904735e-06,9.0,0.048199236705898686
1e-06,2.030917620904735e-06,10.0,0.04819923670611914
1e-06,2.571913809059347e-06,1.0,0.04802896759908093
1e-06,2.571913809059347e-06,2.0,0.048190049113836564
1e-06,2.571913809059347e-06,3.0,0.04819861271676756
1e-06,2.571913809059347e-06,4.0,0.048199188389547114
1e-06,2.571913809059347e-06,5.0,0.048199232639902584
1e-06,2.571913809059347e-06,6.0,0.04819923634434458
1e-06,2.571913809059347e-06,7.0,0.048199236672664736
1e-06,2.571913809059347e-06,8.0,0.048199236702954194
1e-06,2.571913809059347e-06,9.0,0.04819923670583225
1e-06,2.571913809059347e-06,10.0,0.04819923670611278
1e-06,3.257020655659783e-06,1.0,0.04798159894957593
1e-06,3.257020655659783e-06,2.0,0.048187591998016165
1e-06,3.257020655659783e-06,3.0,0.04819844643803021
1e-06,3.257020655659783e-06,4.0,0.04819917551851366
1e-06,3.257020655659783e-06,5.0,0.04819923155673359
1e-06,3.257020655659783e-06,6.0,0.04819923624796843
1e-06,3.257020655659783e-06,7.0,0.048199236663746675
1e-06,3.257020655659783e-06,8.0,0.0481992367021054
1e-06,3.257020655659783e-06,9.0,0.048199236705750194
1e-06,3.257020655659783e-06,10.0,0.0481992367061048
1e-06,4.124626382901348e-06,1.0,0.04792033488039141
1e-06,4.124626382901348e-06,2.0,0.04818447445263479
1e-06,4.124626382901348e-06,3.0,0.048198235829485674
1e-06,4.124626382901348e-06,4.0,0.04819915921862122
1e-06,4.124626382901348e-06,5.0,0.0481992301850262
1e-06,4.124626382901348e-06,6.0,0.0481992361259189
1e-06,4.124626382901348e-06,7.0,0.04819923665245255
1e-06,4.124626382901348e-06,8.0,0.0481992367010289
1e-06,4.124626382901348e-06,9.0,0.04819923670564615
1e-06,4.124626382901348e-06,10.0,0.048199236706094474
1e-06,5.223345074266844e-06,1.0,0.04784065138683668
1e-06,5.223345074266844e-06,2.0,0.04818051695516235
1e-06,5.223345074266844e-06,3.0,0.04819796906052622
1e-06,5.223345074266844e-06,4.0,0.048199138576324935
1e-06,5.223345074266844e-06,5.0,0.0481992284479214
1e-06,5.223345074266844e-06,6.0,0.04819923597135933
1e-06,5.223345074266844e-06,7.0,0.04819923663815015
1e-06,5.223345074266844e-06,8.0,0.0481992366996666
1e-06,5.223345074266844e-06,9.0,0.04819923670551226
1e-06,5.223345074266844e-06,10.0,0.048199236706081505
1e-06,6.6147406412301455e-06,1.0,0.04773610458957075
1e-06,6.6147406412301455e-06,2.0,0.04817548995506888
1e-06,6.6147406412301455e-06,3.0,0.048197631135786644
1e-06,6.6147406412301455e-06,4.0,0.048199112434631645
1e-06,6.6147406412301455e-06,5.0,0.048199226248078146
1e-06,6.6147406412301455e-06,6.0,0.04819923577562663
1e-06,6.6147406412301455e-06,7.0,0.04819923662003813
1e-06,6.6147406412301455e-06,8.0,0.04819923669794098
1e-06,6.6147406412301455e-06,9.0,0.048199236705344754
1e-06,6.6147406412301455e-06,10.0,0.04819923670606454
1e-06,8.376776400682924e-06,1.0,0.047597343931219865
1e-06,8.376776400682924e-06,2.0,0.048169099178354664
1e-06,8.376776400682924e-06,3.0,0.048197203044049314
1e-06,8.376776400682924e-06,4.0,0.048199079328190224
1e-06,8.376776400682924e-06,5.0,0.04819922346223191
1e-06,8.376776400682924e-06,6.0,0.04819923552775617
1e-06,8.376776400682924e-06,7.0,0.048199236597101354
1e-06,8.376776400682924e-06,8.0,0.048199236695755376
1e-06,8.376776400682924e-06,9.0,0.04819923670513151
1e-06,8.376776400682924e-06,10.0,0.048199236706043556
1e-06,1.0608183551394482e-05,1.0,0.04741042503577148
1e-06,1.0608183551394482e-05,2.0,0.0481609661522192
1e-06,1.0608183551394482e-05,3.0,0.048196660675555746
1e-06,1.0608183551394482e-05,4.0,0.04819903740105224
1e-06,1.0608183551394482e-05,5.0,0.0481992199342764
1e-06,1.0608183551394482e-05,6.0,0.04819923521385616
1e-06,1.0608183551394482e-05,7.0,0.04819923656805437
1e-06,1.0608183551394482e-05,8.0,0.0481992366929889
1e-06,1.0608183551394482e-05,9.0,0.04819923670486264
1e-06,1.0608183551394482e-05,10.0,0.048199236706016724
1e-06,1.3433993325988988e-05,1.0,0.047153990653138626
1e-06,1.3433993325988988e-05,2.0,0.04815060211156116
1e-06,1.3433993325988988e-05,3.0,0.04819597344301971
1e-06,1.3433993325988988e-05,4.0,0.048198984302474594
1e-06,1.3433993325988988e-05,5.0,0.04819921546651824
1e-06,1.3433993325988988e-05,6.0,0.04819923481633884
1e-06,1.3433993325988988e-05,7.0,0.04819923653127075
1e-06,1.3433993325988988e-05,8.0,0.048199236689485725
1e-06,1.3433993325988988e-05,9.0,0.04819923670452118
1e-06,1.3433993325988988e-05,10.0,0.04819923670598267
1e-06,1.7012542798525893e-05,1.0,0.04679412336341348
1e-06,1.7012542798525893e-05,2.0,0.048137372569232256
1e-06,1.7012542798525893e-05,3.0,0.048195102522667115
1e-06,1.7012542798525893e-05,4.0,0.04819891705486945
1e-06,1.7012542798525893e-05,5.0,0.048199209808600006
1e-06,1.7012542798525893e-05,6.0,0.048199234312932215
1e-06,1.7012542798525893e-05,7.0,0.04819923648468716
1e-06,1.7012542798525893e-05,8.0,0.04819923668504802
1e-06,1.7012542798525893e-05,9.0,0.048199236704088454
1e-06,1.7012542798525893e-05,10.0,0.0481992367059401
1e-06,2.1544346900318823e-05,1.0,0.04625855065524337
1e-06,2.1544346900318823e-05,2.0,0.04812044845810534
1e-06,2.1544346900318823e-05,3.0,0.048193998606292664
1e-06,2.1544346900318823e-05,4.0,0.0481988318864223
1e-06,2.1544346900318823e-05,5.0,0.04819920264346203
1e-06,2.1544346900318823e-05,6.0,0.04819923367542761
1e-06,2.1544346900318823e-05,7.0,0.04819923642569616
1e-06,2.1544346900318823e-05,8.0,0.04819923667942821
1e-06,2.1544346900318823e-05,9.0,0.04819923670354109
1e-06,2.1544346900318823e-05,10.0,0.048199236705885835
1e-06,2.7283333764867696e-05,1.0,0.04542547091612096
1e-06,2.7283333764867696e-05,2.0,0.04809873744491328
1e-06,2.7283333764867696e-05,3.0,0.048192599021582426
1e-06,2.7283333764867696e-05,4.0,0.04819872401890154
1e-06,2.7283333764867696e-05,5.0,0.048199193569574084
1e-06,2.7283333764867696e-05,6.0,0.04819923286810224
1e-06,2.7283333764867696e-05,7.0,0.04819923635099044
1e-06,2.7283333764867696e-05,8.0,0.04819923667231094
1e-06,2.7283333764867696e-05,9.0,0.04819923670284809
1e-06,2.7283333764867696e-05,10.0,0.048199236705815884
1e-06,3.455107294592218e-05,1.0,0.04383920192511092
1e-06,3.455107294592218e-05,2.0,0.04807078514693114
1e-06,3.455107294592218e-05,3.0,0.048190824032098505
1e-06,3.455107294592218e-05,4.0,0.04819858739854289
1e-06,3.455107294592218e-05,5.0,0.048199182078419577
1e-06,3.455107294592218e-05,6.0,0.04819923184571936
1e-06,3.455107294592218e-05,7.0,0.048199236256385024
1e-06,3.455107294592218e-05,8.0,0.048199236663299484
1e-06,3.455107294592218e-05,9.0,0.04819923670196988
1e-06,3.455107294592218e-05,10.0,0.04819923670572965
1e-06,4.37547937507418e-05,1.0,0.015939566105018083
1e-06,4.37547937507418e-05,2.0,0.04803462925536862
1e-06,4.37547937507418e-05,3.0,0.04818857206543755
1e-06,4.37547937507418e-05,4.0,0.04819841435463748
1e-06,4.37547937507418e-05,5.0,0.048199167525993174
1e-06,4.37547937507418e-05,6.0,0.04819923055099274
1e-06,4.37547937507418e-05,7.0,0.04819923613657757
1e-06,4.37547937507418e-05,8.0,0.04819923665188663
1e-06,4.37547937507418e-05,9.0,0.048199236700858815
1e-06,4.37547937507418e-05,10.0,0.04819923670561987
1e-06,5.541020330009492e-05,1.0,0.01496254207657617
1e-06,5.541020330009492e-05,2.0,0.0479875770875755
1e-06,5.541020330009492e-05,3.0,0.04818571353024378
1e-06,5.541020330009492e-05,4.0,0.048198195166184975
1e-06,5.541020330009492e-05,5.0,0.04819914909667619
1e-06,5.541020330009492e-05,6.0,0.04819922891137355
1e-06,5.541020330009492e-05,7.0,0.048199235984856446
1e-06,5.541020330009492e-05,8.0,0.04819923663743316
1e-06,5.541020330009492e-05,9.0,0.04819923669945045
1e-06,5.541020330009492e-05,10.0,0.0481992367054799
1e-06,7.017038286703822e-05,1.0,0.017415703809223568
1e-06,7.017038286703822e-05,2.0,0.047925853943216364
1e-06,7.017038286703822e-05,3.0,0.04818208275804906
1e-06,7.017038286703822e-05,4.0,0.048197917511525884
1e-06,7.017038286703822e-05,5.0,0.048199125757492696
1e-06,7.017038286703822e-05,6.0,0.048199226834984864
1e-06,7.017038286703822e-05,7.0,0.04819923579272025
1e-06,7.017038286703822e-05,8.0,0.04819923661912954
1e-06,7.017038286703822e-05,9.0,0.04819923669766766
1e-06,7.017038286703822e-05,10.0,0.04819923670530329
1e-06,8.886238162743407e-05,1.0,0.02084655747603272
1e-06,8.886238162743407e-05,2.0,0.047844022707934496
1e-06,8.886238162743407e-05,3.0,0.048177467425334373
1e-06,8.886238162743407e-05,4.0,0.04819756576880651
1e-06,8.886238162743407e-05,5.0,0.04819909620015123
1e-06,8.886238162743407e-05,6.0,0.04819922420547761
1e-06,8.886238162743407e-05,7.0,0.04819923554940169
1e-06,8.886238162743407e-05,8.0,0.048199236595950594
1e-06,8.886238162743407e-05,9.0,0.04819923669540909
1e-06,8.886238162743407e-05,10.0,0.048199236705078925
1e-06,0.00011253355826007646,1.0,0.024267274975379904
1e-06,0.00011253355826007646,2.0,0.04773397071298055
1e-06,0.00011253355826007646,3.0,0.04817159454387207
1e-06,0.00011253355826007646,4.0,0.0481971201259856
1e-06,0.00011253355826007646,5.0,0.048199058767616064
1e-06,0.00011253355826007646,6.0,0.048199220875507216
1e-06,0.00011253355826007646,7.0,0.04819923524126953
1e-06,0.00011253355826007646,8.0,0.04819923656659821
1e-06,0.00011253355826007646,9.0,0.04819923669255047
1e-06,0.00011253355826007646,10.0,0.048199236704796304
1e-06,0.00014251026703029977,1.0,0.025995169254585743
1e-06,0.00014251026703029977,2.0,0.047582997968609396
1e-06,0.00014251026703029977,3.0,0.0481641117025823
1e-06,0.00014251026703029977,4.0,0.04819655544718024
1e-06,0.00014251026703029977,5.0,0.0481990113610637
1e-06,0.00014251026703029977,6.0,0.04819921665847337
1e-06,0.00014251026703029977,7.0,0.048199234851054935
1e-06,0.00014251026703029977,8.0,0.048199236529426585
1e-06,0.00014251026703029977,9.0,0.04819923668892965
1e-06,0.00014251026703029977,10.0,0.04819923670443688
1e-06,0.00018047217668271703,1.0,0.026508442677889082
1e-06,0.00018047217668271703,2.0,0.04736988830746442
