Date_Time,Q
2022-03-01 00:00:00,0.0008062182430548886
2022-03-01 00:15:00,0.0007970132753679167
2022-03-01 00:30:00,0.000788241061458036
2022-03-01 00:45:00,0.0007798912699690388
2022-03-01 01:00:00,0.000771954214078414
2022-03-01 01:15:00,0.0007644207112506627
2022-03-01 01:30:00,0.0007572819501881666
2022-03-01 01:45:00,0.0007505297581034034
2022-03-01 02:00:00,0.0007441562690723648
2022-03-01 02:15:00,0.0007381542288106207
2022-03-01 02:30:00,0.0007325167078251166
2022-03-01 02:45:00,0.0007272372099325846
2022-03-01 03:00:00,0.0007223097768121996
2022-03-01 03:15:00,0.0007177287478050444
2022-03-01 03:30:00,0.0007134889056341447
2022-03-01 03:45:00,0.0007042085738150142
2022-03-01 04:00:00,0.0006969284260756329
2022-03-01 04:15:00,0.0006897690185478716
2022-03-01 04:30:00,0.0006901386886435844
2022-03-01 04:45:00,0.0006886506981200152
2022-03-01 05:00:00,0.0006847912169991191
2022-03-01 05:15:00,0.0006826884730311586
2022-03-01 05:30:00,0.0006764622389686071
2022-03-01 05:45:00,0.0006744201823344874
2022-03-01 06:00:00,0.000673903813530706
2022-03-01 06:15:00,0.0006778924236675143
2022-03-01 06:30:00,0.0006825875119595915
2022-03-01 06:45:00,0.0006958913197290192
2022-03-01 07:00:00,0.000720379789095861
2022-03-01 07:15:00,0.0007485240087383423
2022-03-01 07:30:00,0.0007759137844809788
2022-03-01 07:45:00,0.0008108996122255342
2022-03-01 08:00:00,0.0008427641131571114
2022-03-01 08:15:00,0.0008660012642655104
2022-03-01 08:30:00,0.0008861210678071409
2022-03-01 08:45:00,0.000894708949179838
2022-03-01 09:00:00,0.0009019114780194657
2022-03-01 09:15:00,0.0008948045196177445
2022-03-01 09:30:00,0.0008843565326528359
2022-03-01 09:45:00,0.0008813236242943074
2022-03-01 10:00:00,0.0008741389025205906
2022-03-01 10:15:00,0.0008624766507120683
2022-03-01 10:30:00,0.0008444547853913053
2022-03-01 10:45:00,0.0008191924315599581
2022-03-01 11:00:00,0.0007927612120065276
2022-03-01 11:15:00,0.000768025992621261
2022-03-01 11:30:00,0.0007412703269027554
2022-03-01 11:45:00,0.0007183221122659889
2022-03-01 12:00:00,0.000693497073164252
2022-03-01 12:15:00,0.000668664902645475
2022-03-01 12:30:00,0.0006512316630140007
2022-03-01 12:45:00,0.0006337510366693967
2022-03-01 13:00:00,0.0006290152964438623
2022-03-01 13:15:00,0.0006323229379498187
2022-03-01 13:30:00,0.000639683216761322
2022-03-01 13:45:00,0.0006549182663727048
2022-03-01 14:00:00,0.0006724480815634014
2022-03-01 14:15:00,0.0006951188864891351
2022-03-01 14:30:00,0.0007117222780186265
2022-03-01 14:45:00,0.0007236528285005249
2022-03-01 15:00:00,0.0007393649248302594
