SampleID,t0,t1,max_amp,mean_amp,median_amp,impulses_ch6,impulses_ch5,impulses_ch4,impulses_ch3,impulses_ch2,impulses_ch1,ch6_max,ch6_mean,ch6_median,ch5_max,ch5_mean,ch5_median,ch4_max,ch4_mean,ch4_median,ch3_max,ch3_mean,ch3_median,ch2_max,ch2_mean,ch2_median,ch1_max,ch1_mean,ch1_median
flood1,0.0,479.99997732426306,0.21698840087687316,0.06941706522886702,0.05366727236223562,106,4199,38691,80601,71080,22984,0.21698840087687316,0.12091215705269125,0.11835931367379489,0.8679536035074926,0.3318042430183412,0.30693782510638473,3.4718144140299705,1.1106730436618724,0.8586763577957699,13.887257656119882,4.4426921746474894,3.4347054311830796,55.54903062447953,17.770768698589958,13.738821724732318,222.1961224979181,71.08307479435983,54.95528689892927
