SampleID,t0,t1,max_amp,mean_amp,median_amp,impulses_ch6,impulses_ch5,impulses_ch4,impulses_ch3,impulses_ch2,impulses_ch1,ch6_max,ch6_mean,ch6_median,ch5_max,ch5_mean,ch5_median,ch4_max,ch4_mean,ch4_median,ch3_max,ch3_mean,ch3_median,ch2_max,ch2_mean,ch2_median,ch1_max,ch1_mean,ch1_median
flood4,0.0,199.99997732426303,0.004852058040735071,0.0029407908289032867,0.003040178176187877,0,0,1,45,1230,5415,,,,,,,0.05209922001939651,0.05209922001939651,0.05209922001939651,0.31053171460704454,0.23300936820327633,0.23814678675495066,1.2421268584281782,0.7910247255770071,0.8050691034351225,4.968507433712713,3.0113698087969656,3.113142452416386
