A,B,MAE,ks,xs,kw
2.2214285714285717e-05,1.0,0.006546415472710182,57.57142857142857,0.7857142857142857,6.285714285714286
4.342857142857143e-05,1.0,0.006546879016118107,85.85714285714286,0.8571428571428571,4.0
2.2214285714285717e-05,1.0,0.00654776503623263,100.0,0.7857142857142857,6.857142857142857
4.342857142857143e-05,2.357142857142857,0.006547937153537078,43.42857142857143,0.7857142857142857,4.571428571428571
2.2214285714285717e-05,1.0,0.006549346837251097,78.78571428571428,0.7857142857142857,6.857142857142857
3.6357142857142854e-05,1.0,0.006549554369931538,100.0,0.7857142857142857,6.857142857142857
2.2214285714285717e-05,1.0,0.00655040119976282,64.64285714285714,0.7857142857142857,6.285714285714286
5.05e-05,2.357142857142857,0.006550887126416413,29.285714285714285,0.7857142857142857,4.0
2.9285714285714288e-05,1.0,0.006552486770399777,85.85714285714286,0.7857142857142857,5.7142857142857135
5.757142857142857e-05,1.0,0.006556077596642981,100.0,0.8571428571428571,4.0
3.6357142857142854e-05,1.0,0.006558313414154052,71.71428571428571,0.7857142857142857,6.285714285714286
5.05e-05,2.357142857142857,0.006561149417894966,36.357142857142854,0.7857142857142857,4.571428571428571
2.9285714285714288e-05,1.0,0.006564921727108555,43.42857142857143,0.7857142857142857,6.857142857142857
4.342857142857143e-05,2.357142857142857,0.006564975151724569,85.85714285714286,0.7857142857142857,5.142857142857142
5.05e-05,2.357142857142857,0.0065659126778909085,57.57142857142857,0.7857142857142857,4.0
5.757142857142857e-05,1.0,0.006567736847213487,92.92857142857143,0.8571428571428571,4.0
3.6357142857142854e-05,1.0,0.006568944117374104,100.0,0.8571428571428571,4.0
3.6357142857142854e-05,1.0,0.006570119004451228,22.214285714285715,0.7857142857142857,5.142857142857142
4.342857142857143e-05,2.357142857142857,0.00657091224738286,64.64285714285714,0.7857142857142857,4.0
5.757142857142857e-05,2.357142857142857,0.006571246136214603,50.5,0.7857142857142857,5.142857142857142
3.6357142857142854e-05,1.0,0.006572746868164159,50.5,0.7857142857142857,6.857142857142857
3.6357142857142854e-05,2.357142857142857,0.006572790468258557,43.42857142857143,0.7857142857142857,4.0
3.6357142857142854e-05,1.0,0.006574531661824992,64.64285714285714,0.7857142857142857,5.7142857142857135
3.6357142857142854e-05,2.357142857142857,0.006575791963268174,64.64285714285714,0.7857142857142857,4.571428571428571
2.9285714285714288e-05,1.0,0.006577956831264209,29.285714285714285,0.7857142857142857,5.7142857142857135
5.05e-05,1.0,0.006579472039969359,78.78571428571428,0.8571428571428571,4.0
5.05e-05,2.357142857142857,0.006580928513389201,50.5,0.7857142857142857,5.142857142857142
5.757142857142857e-05,1.0,0.0065823809087099255,85.85714285714286,0.8571428571428571,4.0
5.757142857142857e-05,2.357142857142857,0.0065827250006831595,71.71428571428571,0.7857142857142857,5.142857142857142
2.2214285714285717e-05,1.0,0.006584499260574114,71.71428571428571,0.7857142857142857,6.285714285714286
