k1,k2,epsilon,MAE
1e-06,1e-06,1.0,0.008496897615871357
1e-06,1e-06,2.0,0.00849504659309597
1e-06,1e-06,3.0,0.008494868844301857
1e-06,1e-06,4.0,0.008494845874429145
1e-06,1e-06,5.0,0.008494842541393124
1e-06,1e-06,6.0,0.008494842031048833
1e-06,1e-06,7.0,0.008494841950432267
1e-06,1e-06,8.0,0.008494841937420623
1e-06,1e-06,9.0,0.008494841935285647
1e-06,1e-06,10.0,0.008494841934930605
1e-06,1.2663801734674021e-06,1.0,0.008497445454602754
1e-06,1.2663801734674021e-06,2.0,0.00849510111185555
1e-06,1.2663801734674021e-06,3.0,0.008494876012485681
1e-06,1.2663801734674021e-06,4.0,0.008494846923853758
1e-06,1.2663801734674021e-06,5.0,0.008494842702961948
1e-06,1.2663801734674021e-06,6.0,0.008494842056671975
1e-06,1.2663801734674021e-06,7.0,0.008494841954580737
1e-06,1.2663801734674021e-06,8.0,0.00849484193810299
1e-06,1.2663801734674021e-06,9.0,0.00849484193539923
1e-06,1.2663801734674021e-06,10.0,0.008494841934949749
1e-06,1.6037187437513308e-06,1.0,0.008498139375193555
1e-06,1.6037187437513308e-06,2.0,0.008495170154456291
1e-06,1.6037187437513308e-06,3.0,0.00849488509015672
1e-06,1.6037187437513308e-06,4.0,0.008494848252825031
1e-06,1.6037187437513308e-06,5.0,0.008494842907569463
1e-06,1.6037187437513308e-06,6.0,0.00849484208912054
1e-06,1.6037187437513308e-06,7.0,0.00849484195983434
1e-06,1.6037187437513308e-06,8.0,0.00849484193896715
1e-06,1.6037187437513308e-06,9.0,0.008494841935543243
1e-06,1.6037187437513308e-06,10.0,0.008494841934973976
1e-06,2.030917620904735e-06,1.0,0.008499018380522451
1e-06,2.030917620904735e-06,2.0,0.008495257590440772
1e-06,2.030917620904735e-06,3.0,0.008494896585979721
1e-06,2.030917620904735e-06,4.0,0.008494849935809162
1e-06,2.030917620904735e-06,5.0,0.00849484316668037
1e-06,2.030917620904735e-06,6.0,0.008494842130212815
1e-06,2.030917620904735e-06,7.0,0.008494841966487202
1e-06,2.030917620904735e-06,8.0,0.008494841940061525
1e-06,2.030917620904735e-06,9.0,0.00849484193572567
1e-06,2.030917620904735e-06,10.0,0.008494841935004795
1e-06,2.571913809059347e-06,1.0,0.00850013192504781
1e-06,2.571913809059347e-06,2.0,0.008495368320530727
1e-06,2.571913809059347e-06,3.0,0.008494911144126847
1e-06,2.571913809059347e-06,4.0,0.008494852067108628
1e-06,2.571913809059347e-06,5.0,0.008494843494813355
1e-06,2.571913809059347e-06,6.0,0.008494842182251307
1e-06,2.571913809059347e-06,7.0,0.008494841974912331
1e-06,2.571913809059347e-06,8.0,0.008494841941447524
1e-06,2.571913809059347e-06,9.0,0.00849484193595659
1e-06,2.571913809059347e-06,10.0,0.008494841935043719
1e-06,3.257020655659783e-06,1.0,0.008501542728036056
1e-06,3.257020655659783e-06,2.0,0.008495508551560373
1e-06,3.257020655659783e-06,3.0,0.008494929580379507
1e-06,3.257020655659783e-06,4.0,0.008494854766147083
1e-06,3.257020655659783e-06,5.0,0.00849484391035453
1e-06,3.257020655659783e-06,6.0,0.008494842248151748
1e-06,3.257020655659783e-06,7.0,0.00849484198558188
1e-06,3.257020655659783e-06,8.0,0.008494841943202582
1e-06,3.257020655659783e-06,9.0,0.00849484193624904
1e-06,3.257020655659783e-06,10.0,0.008494841935092888
1e-06,4.124626382901348e-06,1.0,0.008503330338591183
1e-06,4.124626382901348e-06,2.0,0.008495686144796549
1e-06,4.124626382901348e-06,3.0,0.00849495292785081
1e-06,4.124626382901348e-06,4.0,0.00849485818416057
1e-06,4.124626382901348e-06,5.0,0.008494844436587892
1e-06,4.124626382901348e-06,6.0,0.008494842331606862
1e-06,4.124626382901348e-06,7.0,0.008494841999093599
1e-06,4.124626382901348e-06,8.0,0.008494841945425102
1e-06,4.124626382901348e-06,9.0,0.008494841936619275
1e-06,4.124626382901348e-06,10.0,0.008494841935155286
1e-06,5.223345074266844e-06,1.0,0.008505595731793561
1e-06,5.223345074266844e-06,2.0,0.00849591105728257
1e-06,5.223345074266844e-06,3.0,0.008494982494892906
1e-06,5.223345074266844e-06,4.0,0.008494862512672806
1e-06,5.223345074266844e-06,5.0,0.008494845102999662
1e-06,5.223345074266844e-06,6.0,0.008494842437292555
1e-06,5.223345074266844e-06,7.0,0.008494842016204391
1e-06,5.223345074266844e-06,8.0,0.008494841948239722
1e-06,5.223345074266844e-06,9.0,0.008494841937088281
1e-06,5.223345074266844e-06,10.0,0.008494841935234261
1e-06,6.6147406412301455e-06,1.0,0.008508467142002932
1e-06,6.6147406412301455e-06,2.0,0.008496195901134158
1e-06,6.6147406412301455e-06,3.0,0.008495019938436904
1e-06,6.6147406412301455e-06,4.0,0.008494867994227245
1e-06,6.6147406412301455e-06,5.0,0.008494845946930507
1e-06,6.6147406412301455e-06,6.0,0.008494842571131214
1e-06,6.6147406412301455e-06,7.0,0.008494842037873259
1e-06,6.6147406412301455e-06,8.0,0.008494841951804253
1e-06,6.6147406412301455e-06,9.0,0.008494841937682181
1e-06,6.6147406412301455e-06,10.0,0.008494841935334316
1e-06,8.376776400682924e-06,1.0,0.008512107541059563
1e-06,8.376776400682924e-06,2.0,0.008496556652436007
1e-06,8.376776400682924e-06,3.0,0.008495067356885589
1e-06,8.376776400682924e-06,4.0,0.008494874935978822
1e-06,8.376776400682924e-06,5.0,0.00849484701566846
1e-06,8.376776400682924e-06,6.0,0.008494842740621546
1e-06,8.376776400682924e-06,7.0,0.008494842065314166
1e-06,8.376776400682924e-06,8.0,0.008494841956318194
1e-06,8.376776400682924e-06,9.0,0.008494841938434368
1e-06,8.376776400682924e-06,10.0,0.00849484193546092
1e-06,1.0608183551394482e-05,1.0,0.008516724237984587
1e-06,1.0608183551394482e-05,2.0,0.008497013549965148
1e-06,1.0608183551394482e-05,3.0,0.008495127407770562
1e-06,1.0608183551394482e-05,4.0,0.008494883726907154
1e-06,1.0608183551394482e-05,5.0,0.008494848369097988
1e-06,1.0608183551394482e-05,6.0,0.008494842955260859
1e-06,1.0608183551394482e-05,7.0,0.008494842100065084
1e-06,1.0608183551394482e-05,8.0,0.008494841962034486
1e-06,1.0608183551394482e-05,9.0,0.008494841939386877
1e-06,1.0608183551394482e-05,10.0,0.00849484193562132
1e-06,1.3433993325988988e-05,1.0,0.008522581241886911
1e-06,1.3433993325988988e-05,2.0,0.008497592234904722
1e-06,1.3433993325988988e-05,3.0,0.008495203456787667
1e-06,1.3433993325988988e-05,4.0,0.008494894859615378
1e-06,1.3433993325988988e-05,5.0,0.00849485008305589
1e-06,1.3433993325988988e-05,6.0,0.008494843227075874
1e-06,1.3433993325988988e-05,7.0,0.008494842144072649
1e-06,1.3433993325988988e-05,8.0,0.008494841969273633
1e-06,1.3433993325988988e-05,9.0,0.008494841940593058
1e-06,1.3433993325988988e-05,10.0,0.008494841935824497
1e-06,1.7012542798525893e-05,1.0,0.008530015706097401
1e-06,1.7012542798525893e-05,2.0,0.008498325196704813
1e-06,1.7012542798525893e-05,3.0,0.008495299766588488
1e-06,1.7012542798525893e-05,4.0,0.008494908957937943
1e-06,1.7012542798525893e-05,5.0,0.008494852253580685
1e-06,1.7012542798525893e-05,6.0,0.008494843571297081
1e-06,1.7012542798525893e-05,7.0,0.008494842199803131
1e-06,1.7012542798525893e-05,8.0,0.00849484197844114
1e-06,1.7012542798525893e-05,9.0,0.00849484194212054
1e-06,1.7012542798525893e-05,10.0,0.008494841936081719
1e-06,2.1544346900318823e-05,1.0,0.008539458087854456
1e-06,2.1544346900318823e-05,2.0,0.008499253608180997
1e-06,2.1544346900318823e-05,3.0,0.008495421735955376
1e-06,2.1544346900318823e-05,4.0,0.008494926811904752
1e-06,2.1544346900318823e-05,5.0,0.008494855002294265
1e-06,2.1544346900318823e-05,6.0,0.008494844007212045
1e-06,2.1544346900318823e-05,7.0,0.008494842270378906
1e-06,2.1544346900318823e-05,8.0,0.008494841990050486
1e-06,2.1544346900318823e-05,9.0,0.008494841944054875
1e-06,2.1544346900318823e-05,10.0,0.008494841936407486
1e-06,2.7283333764867696e-05,1.0,0.008551459791609744
1e-06,2.7283333764867696e-05,2.0,0.008500429656016904
1e-06,2.7283333764867696e-05,3.0,0.00849557620283193
1e-06,2.7283333764867696e-05,4.0,0.008494949422024091
1e-06,2.7283333764867696e-05,5.0,0.008494858483217134
1e-06,2.7283333764867696e-05,6.0,0.008494844559246498
1e-06,2.7283333764867696e-05,7.0,0.008494842359755107
1e-06,2.7283333764867696e-05,8.0,0.008494842004752517
1e-06,2.7283333764867696e-05,9.0,0.00849484194650452
1e-06,2.7283333764867696e-05,10.0,0.008494841936820093
1e-06,3.455107294592218e-05,1.0,0.00856673132096539
1e-06,3.455107294592218e-05,2.0,0.00850191950261335
1e-06,3.455107294592218e-05,3.0,0.008495771828311415
1e-06,3.455107294592218e-05,4.0,0.008494978055367496
1e-06,3.455107294592218e-05,5.0,0.008494862891399179
1e-06,3.455107294592218e-05,6.0,0.008494845258332235
1e-06,3.455107294592218e-05,7.0,0.008494842472939041
1e-06,3.455107294592218e-05,8.0,0.008494842023370846
1e-06,3.455107294592218e-05,9.0,0.008494841949606834
1e-06,3.455107294592218e-05,10.0,0.008494841937342457
1e-06,4.37547937507418e-05,1.0,0.008586195745915497
1e-06,4.37547937507418e-05,2.0,0.008503807053861941
1e-06,4.37547937507418e-05,3.0,0.008496019583288768
1e-06,4.37547937507418e-05,4.0,0.008495014316605265
1e-06,4.37547937507418e-05,5.0,0.008494868473850028
1e-06,4.37547937507418e-05,6.0,0.008494846143640999
1e-06,4.37547937507418e-05,7.0,0.008494842616272997
1e-06,4.37547937507418e-05,8.0,0.008494842046948763
1e-06,4.37547937507418e-05,9.0,0.008494841953535358
1e-06,4.37547937507418e-05,10.0,0.008494841938004025
1e-06,5.541020330009492e-05,1.0,0.008611045650166845
1e-06,5.541020330009492e-05,2.0,0.008506198757789372
1e-06,5.541020330009492e-05,3.0,0.008496333365350994
1e-06,5.541020330009492e-05,4.0,0.008495060237983215
1e-06,5.541020330009492e-05,5.0,0.008494875543381741
1e-06,5.541020330009492e-05,6.0,0.008494847264779455
1e-06,5.541020330009492e-05,7.0,0.008494842797788213
1e-06,5.541020330009492e-05,8.0,0.008494842076807306
1e-06,5.541020330009492e-05,9.0,0.008494841958510437
1e-06,5.541020330009492e-05,10.0,0.008494841938841886
1e-06,7.017038286703822e-05,1.0,0.008642863620919945
1e-06,7.017038286703822e-05,2.0,0.00850922972524613
1e-06,7.017038286703822e-05,3.0,0.008496730780966539
