A,B,MAE
9.3260334688322e-06,5.408163265306123,0.010784739014879289
1.519911082952933e-06,1.183673469387755,0.010788555055376594
1.2328467394420658e-05,6.510204081632653,0.010791120500670251
4.037017258596558e-06,2.6530612244897958,0.01080175264095517
2.656087782946684e-06,1.3673469387755102,0.010806492761534248
8.111308307896873e-06,4.857142857142858,0.010807991640902773
1.747528400007683e-06,1.5510204081632653,0.010809150747673274
6.1359072734131755e-06,3.938775510204082,0.010810535418444275
1.4174741629268048e-05,7.061224489795919,0.010822382259536838
2.0092330025650458e-06,1.9183673469387754,0.010828301899369
4.641588833612782e-06,3.0204081632653064,0.010831924920478176
3.0538555088334123e-06,1.7346938775510203,0.010833568026734469
1.072267222010323e-05,5.775510204081633,0.010834854684188705
1.2328467394420658e-05,6.326530612244898,0.010837561024723255
1.2328467394420658e-05,6.6938775510204085,0.010842117473655771
2.310129700083158e-06,2.2857142857142856,0.01084579132599467
7.0548023107186455e-06,4.3061224489795915,0.010846303452978417
9.3260334688322e-06,5.224489795918368,0.010850950076109811
1.4174741629268048e-05,6.877551020408164,0.010859964701318555
2.656087782946684e-06,2.6530612244897958,0.01086138784111353
3.5111917342151275e-06,2.1020408163265305,0.010861937334262411
1.072267222010323e-05,6.326530612244898,0.010862209126504077
5.336699231206313e-06,3.3877551020408165,0.01086350786268735
3.0538555088334123e-06,3.0204081632653064,0.010874860926036511
9.3260334688322e-06,5.959183673469388,0.010878084853492809
1.3219411484660288e-06,1.0,0.010880477534284796
8.111308307896873e-06,4.673469387755102,0.010883694085120929
3.5111917342151275e-06,3.3877551020408165,0.010885968423074243
1.2328467394420658e-05,6.142857142857143,0.010887919369059565
1.6297508346206434e-05,7.612244897959184,0.01088924446861419
8.111308307896873e-06,5.591836734693878,0.010889910387939175
4.037017258596558e-06,2.4693877551020407,0.01089143696618095
2.656087782946684e-06,1.183673469387755,0.010891936499723276
4.037017258596558e-06,3.7551020408163267,0.010894472216624493
1.072267222010323e-05,5.591836734693878,0.010895994534947277
6.1359072734131755e-06,3.7551020408163267,0.01089628145375754
7.0548023107186455e-06,5.224489795918368,0.010897830023193805
1.4174741629268048e-05,6.6938775510204085,0.010900064805873574
4.641588833612782e-06,4.122448979591837,0.01090014098009899
1.6297508346206434e-05,7.428571428571429,0.010901987413134306
6.1359072734131755e-06,4.857142857142858,0.010902040708574761
5.336699231206313e-06,4.4897959183673475,0.010902739940298226
1.519911082952933e-06,1.3673469387755102,0.010903021831827592
1.4174741629268048e-05,7.244897959183674,0.010920090315015901
3.0538555088334123e-06,1.5510204081632653,0.010921033294788723
4.641588833612782e-06,2.836734693877551,0.010921880251246385
9.3260334688322e-06,5.040816326530613,0.010922455611521307
1.747528400007683e-06,1.7346938775510203,0.0109241348078543
7.0548023107186455e-06,4.122448979591837,0.010929917005572073
1.6297508346206434e-05,7.244897959183674,0.010932816238414364
1.2328467394420658e-05,5.959183673469388,0.01094296186735307
2.0092330025650458e-06,2.1020408163265305,0.010943600130078907
1.4174741629268048e-05,6.510204081632653,0.010943944697383478
1.873817422860383e-05,8.16326530612245,0.010945801354191612
1.2328467394420658e-05,6.877551020408164,0.010946320458359585
3.5111917342151275e-06,1.9183673469387754,0.010951017191437257
5.336699231206313e-06,3.2040816326530615,0.01095307136219339
2.310129700083158e-06,2.4693877551020407,0.010961198469397393
1.072267222010323e-05,5.408163265306123,0.010962206455341563
1.873817422860383e-05,7.979591836734694,0.010962862957872795
8.111308307896873e-06,4.4897959183673475,0.010964095292429565
1.6297508346206434e-05,7.061224489795919,0.01096635033900233
1.072267222010323e-05,6.510204081632653,0.01096808112898342
2.656087782946684e-06,1.0,0.010976703982567398
2.656087782946684e-06,2.836734693877551,0.010976706231526426
4.037017258596558e-06,2.2857142857142856,0.010981734488145892
1.6297508346206434e-05,7.795918367346939,0.010983263577074817
6.1359072734131755e-06,3.5714285714285716,0.010984671289117254
9.3260334688322e-06,6.142857142857143,0.010985490999924574
1.873817422860383e-05,7.795918367346939,0.010985857313834262
3.0538555088334123e-06,3.2040816326530615,0.010989900300432176
1.3219411484660288e-06,1.183673469387755,0.01099155842336951
1.4174741629268048e-05,6.326530612244898,0.010992013978044354
9.3260334688322e-06,4.857142857142858,0.010998406159480303
8.111308307896873e-06,5.775510204081633,0.010998709046089506
3.5111917342151275e-06,3.5714285714285716,0.011000554936532866
1.2328467394420658e-05,5.775510204081633,0.011002775986699655
1.6297508346206434e-05,6.877551020408164,0.011003186499204181
3.0538555088334123e-06,1.3673469387755102,0.01100789836963197
7.0548023107186455e-06,5.408163265306123,0.01100790451782781
4.037017258596558e-06,3.938775510204082,0.011008446017452114
1.873817422860383e-05,7.612244897959184,0.011010482950716141
4.641588833612782e-06,2.6530612244897958,0.01101286870436039
6.1359072734131755e-06,5.040816326530613,0.011013282297000526
4.641588833612782e-06,4.3061224489795915,0.011013344297265807
1.519911082952933e-06,1.5510204081632653,0.011014299230239605
5.336699231206313e-06,4.673469387755102,0.01101503033162379
1.4174741629268048e-05,7.428571428571429,0.01101589737183166
7.0548023107186455e-06,3.938775510204082,0.01101628166422175
2.1544346900318867e-05,8.714285714285715,0.011024518137198158
1.873817422860383e-05,8.346938775510203,0.011031698067817574
1.072267222010323e-05,5.224489795918368,0.01103251533401943
1.747528400007683e-06,1.9183673469387754,0.011035414800002637
1.873817422860383e-05,7.428571428571429,0.011037388858549452
3.5111917342151275e-06,1.7346938775510203,0.011039614739428032
2.1544346900318867e-05,8.53061224489796,0.011041228974281633
1.6297508346206434e-05,6.6938775510204085,0.011043675233585865
1.2328467394420658e-05,7.061224489795919,0.011043831048859625
5.336699231206313e-06,3.0204081632653064,0.011044035764715836
1.4174741629268048e-05,6.142857142857143,0.011044316971710974
8.111308307896873e-06,4.3061224489795915,0.011047384423198867
2.0092330025650458e-06,2.2857142857142856,0.011054699113053758
2.1544346900318867e-05,8.346938775510203,0.011058161555589904
2.1544346900318867e-05,8.89795918367347,0.01106567247924467
1.2328467394420658e-05,5.591836734693878,0.011066360729777713
1.873817422860383e-05,7.244897959183674,0.011066837786795541
1.072267222010323e-05,6.6938775510204085,0.011067191452930652
1.6297508346206434e-05,7.979591836734694,0.011070883488457323
4.037017258596558e-06,2.1020408163265305,0.01107155927070864
2.310129700083158e-06,2.6530612244897958,0.011071953160430689
6.1359072734131755e-06,3.3877551020408165,0.011074784395673767
1.1497569953977357e-06,1.0,0.011074842701280743
2.1544346900318867e-05,8.16326530612245,0.01107582881090397
9.3260334688322e-06,4.673469387755102,0.011077547988466085
9.3260334688322e-06,6.326530612244898,0.01108612228363257
2.656087782946684e-06,3.0204081632653064,0.01108696667824012
1.6297508346206434e-05,6.510204081632653,0.011087576754232442
3.0538555088334123e-06,1.183673469387755,0.011093001327769136
2.1544346900318867e-05,7.979591836734694,0.011094708866798631
1.3219411484660288e-06,1.3673469387755102,0.011098903595697707
1.873817422860383e-05,7.061224489795919,0.011099204554317326
3.0538555088334123e-06,3.3877551020408165,0.011099527633671452
1.4174741629268048e-05,5.959183673469388,0.011100207254627759
8.111308307896873e-06,5.959183673469388,0.011100800848822135
4.641588833612782e-06,2.4693877551020407,0.011103444725414968
7.0548023107186455e-06,3.7551020408163267,0.011104577255368828
1.4174741629268048e-05,7.612244897959184,0.011105159988210479
1.072267222010323e-05,5.040816326530613,0.011106340787994018
2.477076355991714e-05,9.448979591836736,0.011108799842053643
3.5111917342151275e-06,3.7551020408163267,0.011109418994752637
7.0548023107186455e-06,5.591836734693878,0.011111370337775973
1.873817422860383e-05,8.53061224489796,0.011111570386217722
2.1544346900318867e-05,7.795918367346939,0.011114999249271543
4.037017258596558e-06,4.122448979591837,0.011116428051733813
6.1359072734131755e-06,5.224489795918368,0.01111802323781636
4.641588833612782e-06,4.4897959183673475,0.011120340948237764
5.336699231206313e-06,4.857142857142858,0.011120945199050946
1.519911082952933e-06,1.7346938775510203,0.011121367105239251
2.477076355991714e-05,9.26530612244898,0.011122611149833437
3.5111917342151275e-06,1.5510204081632653,0.011126835235391366
8.111308307896873e-06,4.122448979591837,0.011132821774255643
1.2328467394420658e-05,5.408163265306123,0.01113362150418239
1.873817422860383e-05,6.877551020408164,0.011134286499883248
1.2328467394420658e-05,7.244897959183674,0.011134663376896484
5.336699231206313e-06,2.836734693877551,0.011134831164725436
1.6297508346206434e-05,6.326530612244898,0.011134951741196608
2.477076355991714e-05,9.081632653061225,0.011135837308741611
2.1544346900318867e-05,7.612244897959184,0.011137237818344723
2.1544346900318867e-05,9.081632653061225,0.011138277501183796
1.747528400007683e-06,2.1020408163265305,0.011142051715179097
2.477076355991714e-05,8.89795918367347,0.011148831740667779
2.477076355991714e-05,9.63265306122449,0.011151362679070234
1.6297508346206434e-05,8.16326530612245,0.011152325230411883
9.3260334688322e-06,4.4897959183673475,0.0111589759125515
1.072267222010323e-05,6.877551020408164,0.011159549911556219
1.4174741629268048e-05,5.775510204081633,0.011159696163220234
4.037017258596558e-06,1.9183673469387754,0.011160499880530552
2.0092330025650458e-06,2.4693877551020407,0.011160765678246124
2.1544346900318867e-05,7.428571428571429,0.01116125836438083
2.477076355991714e-05,8.714285714285715,0.011161739015300046
6.1359072734131755e-06,3.2040816326530615,0.01116516128585914
1.873817422860383e-05,6.6938775510204085,0.011172508751460627
2.477076355991714e-05,8.53061224489796,0.011174934690254091
3.0538555088334123e-06,1.0,0.011176791785861256
2.310129700083158e-06,2.836734693877551,0.01117731617028593
1.1497569953977357e-06,1.183673469387755,0.011178204491228944
9.3260334688322e-06,6.510204081632653,0.011179975228340456
1.072267222010323e-05,4.857142857142858,0.011182649601844414
1.6297508346206434e-05,6.142857142857143,0.011185627661496476
1.873817422860383e-05,8.714285714285715,0.011185658844794971
2.1544346900318867e-05,7.244897959183674,0.011187497541848692
1.4174741629268048e-05,7.795918367346939,0.011188094575737967
2.477076355991714e-05,8.346938775510203,0.011188535028704757
2.656087782946684e-06,3.2040816326530615,0.011191509805489677
4.641588833612782e-06,2.2857142857142856,0.011193475814358025
7.0548023107186455e-06,3.5714285714285716,0.011193692797632665
8.111308307896873e-06,6.142857142857143,0.011196083320034345
1.3219411484660288e-06,1.5510204081632653,0.011201742909937437
2.477076355991714e-05,8.16326530612245,0.011202936778303257
3.0538555088334123e-06,3.5714285714285716,0.011203152967569671
1.2328467394420658e-05,5.224489795918368,0.011203654477306433
2.1544346900318867e-05,9.26530612244898,0.011205575679033668
7.0548023107186455e-06,5.775510204081633,0.01120803152499995
3.5111917342151275e-06,1.3673469387755102,0.011211880892634817
3.5111917342151275e-06,3.938775510204082,0.011212053384304584
2.477076355991714e-05,9.816326530612246,0.011212400174119189
1.873817422860383e-05,6.510204081632653,0.011213632139977375
6.1359072734131755e-06,5.408163265306123,0.011215997431549763
2.1544346900318867e-05,7.061224489795919,0.011216181566399183
4.037017258596558e-06,4.3061224489795915,0.011217997285823386
2.477076355991714e-05,7.979591836734694,0.011218031944246878
1.2328467394420658e-05,7.428571428571429,0.01121905859635271
8.111308307896873e-06,3.938775510204082,0.011219664026806667
5.336699231206313e-06,5.040816326530613,0.011220174265867517
4.641588833612782e-06,4.673469387755102,0.011220774941272688
2.8480358684358048e-05,10.0,0.01122230512788446
1.4174741629268048e-05,5.591836734693878,0.011222318548211355
1.519911082952933e-06,1.9183673469387754,0.011223543248828105
5.336699231206313e-06,2.6530612244897958,0.011225259078246161
1.6297508346206434e-05,8.346938775510203,0.011227813616953871
2.477076355991714e-05,7.795918367346939,0.011234173645899164
2.8480358684358048e-05,9.816326530612246,0.011234971301783562
1.6297508346206434e-05,5.959183673469388,0.011239729062305281
9.3260334688322e-06,4.3061224489795915,0.011242372810107499
1.747528400007683e-06,2.2857142857142856,0.011243434181827596
1.072267222010323e-05,7.061224489795919,0.011245375321239676
4.037017258596558e-06,1.7346938775510203,0.011246637714042548
2.8480358684358048e-05,9.63265306122449,0.011246857752157077
2.1544346900318867e-05,6.877551020408164,0.011247436447587958
2.477076355991714e-05,7.612244897959184,0.011251811321735413
1e-06,1.0,0.011252483441903901
1.873817422860383e-05,8.89795918367347,0.011254282769001377
6.1359072734131755e-06,3.0204081632653064,0.01125509500134605
2.8480358684358048e-05,9.448979591836736,0.011257958739701496
1.873817422860383e-05,6.326530612244898,0.011258181648297106
2.0092330025650458e-06,2.6530612244897958,0.01126125066999259
1.072267222010323e-05,4.673469387755102,0.011261331551964297
1.4174741629268048e-05,7.979591836734694,0.011264949648291148
9.3260334688322e-06,6.6938775510204085,0.011267190858948358
2.1544346900318867e-05,9.448979591836736,0.011267896997163749
2.8480358684358048e-05,9.26530612244898,0.01126846668285118
2.477076355991714e-05,10.0,0.011268882722052898
2.477076355991714e-05,7.428571428571429,0.011270973249668675
1.2328467394420658e-05,5.040816326530613,0.011276274151218285
2.310129700083158e-06,3.0204081632653064,0.011276821627374287
1.1497569953977357e-06,1.3673469387755102,0.011276830970349233
2.8480358684358048e-05,9.081632653061225,0.011278410462207327
4.641588833612782e-06,2.1020408163265305,0.011280833934516316
2.1544346900318867e-05,6.6938775510204085,0.01128161292565654
7.0548023107186455e-06,3.3877551020408165,0.011282281161526398
8.111308307896873e-06,6.326530612244898,0.011284646001175314
1.4174741629268048e-05,5.408163265306123,0.011287513800887985
2.8480358684358048e-05,8.89795918367347,0.01128800952867558
2.656087782946684e-06,3.3877551020408165,0.011289964650818737
2.477076355991714e-05,7.244897959183674,0.011292447947881428
3.5111917342151275e-06,1.183673469387755,0.011294931813838813
1.6297508346206434e-05,5.775510204081633,0.01129630549266667
1.2328467394420658e-05,7.612244897959184,0.01129725382324116
2.8480358684358048e-05,8.714285714285715,0.01129727268899496
1.6297508346206434e-05,8.53061224489796,0.011297704214421592
7.0548023107186455e-06,5.959183673469388,0.011297914138858228
1.3219411484660288e-06,1.7346938775510203,0.011299490631204853
3.0538555088334123e-06,3.7551020408163267,0.011300495225147256
1.873817422860383e-05,6.142857142857143,0.01130515268309205
8.111308307896873e-06,3.7551020408163267,0.011306099405094031
2.8480358684358048e-05,8.53061224489796,0.011306178179264501
6.1359072734131755e-06,5.591836734693878,0.011307182233417912
3.5111917342151275e-06,4.122448979591837,0.011308224155575097
5.336699231206313e-06,5.224489795918368,0.011312641841157068
4.037017258596558e-06,4.4897959183673475,0.01131295645361089
5.336699231206313e-06,2.4693877551020407,0.01131330961452735
4.641588833612782e-06,4.857142857142858,0.01131449941777742
2.8480358684358048e-05,8.346938775510203,0.011314977859565095
2.477076355991714e-05,7.061224489795919,0.011315759766278636
1.873817422860383e-05,9.081632653061225,0.011317793567678739
2.1544346900318867e-05,6.510204081632653,0.011318181697079144
1.519911082952933e-06,2.1020408163265305,0.0113203101401986
2.8480358684358048e-05,8.16326530612245,0.011324069655773403
1.072267222010323e-05,7.244897959183674,0.01132487898416347
2.1544346900318867e-05,9.63265306122449,0.011325535363213426
9.3260334688322e-06,4.122448979591837,0.011325741097815575
4.037017258596558e-06,1.5510204081632653,0.011331250389110209
2.8480358684358048e-05,7.979591836734694,0.011333556436099724
1.4174741629268048e-05,8.16326530612245,0.011336080959031802
1.747528400007683e-06,2.4693877551020407,0.011339142034980779
1.072267222010323e-05,4.4897959183673475,0.011340450432770275
2.477076355991714e-05,6.877551020408164,0.011341403370145659
6.1359072734131755e-06,2.836734693877551,0.0113433159023415
2.8480358684358048e-05,7.795918367346939,0.011344047542313954
1e-06,1.183673469387755,0.011346971847386342
9.3260334688322e-06,6.877551020408164,0.011347968020235044
1.2328467394420658e-05,4.857142857142858,0.011349936519167575
1.4174741629268048e-05,5.224489795918368,0.011354482242920008
1.873817422860383e-05,5.959183673469388,0.011354886576701579
1.6297508346206434e-05,5.591836734693878,0.011355275717062505
2.8480358684358048e-05,7.612244897959184,0.011355686903736655
2.0092330025650458e-06,2.836734693877551,0.011355828483123206
2.1544346900318867e-05,6.326530612244898,0.0113575945709574
1.6297508346206434e-05,8.714285714285715,0.011362362951444997
4.641588833612782e-06,1.9183673469387754,0.011366393318084792
8.111308307896873e-06,6.510204081632653,0.011366686060876163
2.8480358684358048e-05,7.428571428571429,0.01136838518614973
1.2328467394420658e-05,7.795918367346939,0.011369589653517993
2.477076355991714e-05,6.6938775510204085,0.011369742685282864
7.0548023107186455e-06,3.2040816326530615,0.011369932465362284
2.310129700083158e-06,3.2040816326530615,0.011370210928441569
1.1497569953977357e-06,1.5510204081632653,0.011370261298640782
1.873817422860383e-05,9.26530612244898,0.011376509977044735
3.5111917342151275e-06,1.0,0.01137666353533287
2.1544346900318867e-05,9.816326530612246,0.011378823977433635
7.0548023107186455e-06,6.142857142857143,0.011381215019676877
2.656087782946684e-06,3.5714285714285716,0.011382126097631095
2.8480358684358048e-05,7.244897959183674,0.011383012989535701
3.274549162877732e-05,10.0,0.01138801856371525
3.0538555088334123e-06,3.938775510204082,0.01139140704199729
6.1359072734131755e-06,5.775510204081633,0.011391743537073016
1.3219411484660288e-06,1.9183673469387754,0.01139177773925068
8.111308307896873e-06,3.5714285714285716,0.01139220592071409
3.5111917342151275e-06,4.3061224489795915,0.011397873850912404
3.274549162877732e-05,9.816326530612246,0.011398085306756525
1.072267222010323e-05,7.428571428571429,0.011398387649831324
5.336699231206313e-06,5.408163265306123,0.011398471640138588
2.1544346900318867e-05,6.142857142857143,0.011399109277740219
5.336699231206313e-06,2.2857142857142856,0.011399364738078002
2.8480358684358048e-05,7.061224489795919,0.011399788360279328
2.477076355991714e-05,6.510204081632653,0.011400270538300592
4.037017258596558e-06,4.673469387755102,0.011401336275686454
4.641588833612782e-06,5.040816326530613,0.01140160246208805
1.4174741629268048e-05,8.346938775510203,0.011401841508628338
1.873817422860383e-05,5.775510204081633,0.011406505802289173
3.274549162877732e-05,9.63265306122449,0.011407143177819526
9.3260334688322e-06,3.938775510204082,0.011409179895918654
1.519911082952933e-06,2.2857142857142856,0.01141138739767614
4.037017258596558e-06,1.3673469387755102,0.011413383634946447
3.274549162877732e-05,9.448979591836736,0.011415067490089673
1.6297508346206434e-05,5.408163265306123,0.011415843821578536
2.8480358684358048e-05,6.877551020408164,0.011418870301486805
1.072267222010323e-05,4.3061224489795915,0.011420084502694583
3.274549162877732e-05,9.26530612244898,0.011421807357476475
1.6297508346206434e-05,8.89795918367347,0.011422112064304435
9.3260334688322e-06,7.061224489795919,0.011422638292326221
1.4174741629268048e-05,5.040816326530613,0.01142270306557439
1.2328467394420658e-05,4.673469387755102,0.01142451484213039
3.274549162877732e-05,9.081632653061225,0.011427393183916534
2.1544346900318867e-05,10.0,0.011428077465767888
1.747528400007683e-06,2.6530612244897958,0.01142895681166771
6.1359072734131755e-06,2.6530612244897958,0.011429389768280068
1.873817422860383e-05,9.448979591836736,0.011430779944812227
3.274549162877732e-05,8.89795918367347,0.011431999106863164
2.477076355991714e-05,6.326530612244898,0.011433903068534026
3.274549162877732e-05,8.714285714285715,0.011435643525410513
1e-06,1.3673469387755102,0.011436230601275793
1.2328467394420658e-05,7.979591836734694,0.011436422257717785
3.274549162877732e-05,8.53061224489796,0.01143848589153824
3.274549162877732e-05,8.346938775510203,0.011441118564184494
2.8480358684358048e-05,6.6938775510204085,0.011441126125188505
8.111308307896873e-06,6.6938775510204085,0.011442519036109749
2.1544346900318867e-05,5.959183673469388,0.011443317754819262
3.274549162877732e-05,8.16326530612245,0.011443526160237286
2.0092330025650458e-06,3.0204081632653064,0.011444345131283609
3.274549162877732e-05,7.979591836734694,0.011445821234134356
3.274549162877732e-05,7.795918367346939,0.011448806907856383
4.641588833612782e-06,1.7346938775510203,0.01144894604514916
3.274549162877732e-05,7.612244897959184,0.011452692210483248
7.0548023107186455e-06,3.0204081632653064,0.011455419377241973
2.310129700083158e-06,3.3877551020408165,0.01145741432672609
3.274549162877732e-05,7.428571428571429,0.01145798135182286
7.0548023107186455e-06,6.326530612244898,0.01145821948046841
1.1497569953977357e-06,1.7346938775510203,0.011458239870382936
1.873817422860383e-05,5.591836734693878,0.01146021225939677
1.4174741629268048e-05,8.53061224489796,0.011462579077186332
3.274549162877732e-05,7.244897959183674,0.011465799744084728
1.072267222010323e-05,7.612244897959184,0.01146627531066082
2.8480358684358048e-05,6.510204081632653,0.011466382664307894
2.656087782946684e-06,3.7551020408163267,0.0114680042581908
6.1359072734131755e-06,5.959183673469388,0.011469939423325378
2.477076355991714e-05,6.142857142857143,0.011470395452347269
3.0538555088334123e-06,4.122448979591837,0.011475955824506986
3.274549162877732e-05,7.061224489795919,0.011476170501333923
8.111308307896873e-06,3.3877551020408165,0.011476287374053951
1.6297508346206434e-05,9.081632653061225,0.011477301152749236
1.6297508346206434e-05,5.224489795918368,0.011477782711769005
5.336699231206313e-06,5.591836734693878,0.011477882965846708
1.3219411484660288e-06,2.1020408163265305,0.011478423969704377
1.873817422860383e-05,9.63265306122449,0.011480918306183719
3.5111917342151275e-06,4.4897959183673475,0.011481101344011386
4.641588833612782e-06,5.224489795918368,0.011482257310982855
5.336699231206313e-06,2.1020408163265305,0.011482410287183182
4.037017258596558e-06,4.857142857142858,0.011483263936663293
3.274549162877732e-05,6.877551020408164,0.011489493680917399
2.1544346900318867e-05,5.775510204081633,0.011490091962682174
9.3260334688322e-06,3.7551020408163267,0.011491021902718048
1.4174741629268048e-05,4.857142857142858,0.011491527932986379
9.3260334688322e-06,7.244897959183674,0.011491583067537215
2.8480358684358048e-05,6.326530612244898,0.01149368162220266
4.037017258596558e-06,1.183673469387755,0.011494517663548417
1.519911082952933e-06,2.4693877551020407,0.011496665217679104
1.2328467394420658e-05,8.16326530612245,0.011498113937716669
1.072267222010323e-05,4.122448979591837,0.011498750444177369
1.2328467394420658e-05,4.4897959183673475,0.01149888219303477
3.274549162877732e-05,6.6938775510204085,0.011504700146308468
2.477076355991714e-05,5.959183673469388,0.01150876880231369
8.111308307896873e-06,6.877551020408164,0.011512530140050867
6.1359072734131755e-06,2.4693877551020407,0.011512740431021951
1.747528400007683e-06,2.836734693877551,0.01151284591064238
1.873817422860383e-05,5.408163265306123,0.011516030182007166
1.4174741629268048e-05,8.714285714285715,0.011518646340158926
1e-06,1.5510204081632653,0.01152010386039722
3.274549162877732e-05,6.510204081632653,0.011522314854748385
2.8480358684358048e-05,6.142857142857143,0.011522736440987289
2.0092330025650458e-06,3.2040816326530615,0.01152683434091388
1.873817422860383e-05,9.816326530612246,0.011527244954007887
1.6297508346206434e-05,9.26530612244898,0.011528267557665436
1.072267222010323e-05,7.795918367346939,0.011528913248070757
7.0548023107186455e-06,6.510204081632653,0.011529316367392841
4.641588833612782e-06,1.5510204081632653,0.011530208232370378
2.1544346900318867e-05,5.591836734693878,0.011538210861164069
2.310129700083158e-06,3.5714285714285716,0.011538500675295785
7.0548023107186455e-06,2.836734693877551,0.011538618435637934
1.1497569953977357e-06,1.9183673469387754,0.011540678246766353
1.6297508346206434e-05,5.040816326530613,0.01154124638507657
3.274549162877732e-05,6.326530612244898,0.011542001358411888
6.1359072734131755e-06,6.142857142857143,0.01154214594543137
2.656087782946684e-06,3.938775510204082,0.011547706778916483
2.477076355991714e-05,5.775510204081633,0.011548267113461935
5.336699231206313e-06,5.775510204081633,0.011551233910773848
3.7649358067924715e-05,7.428571428571429,0.011551248373159444
3.7649358067924715e-05,7.244897959183674,0.011552029085618651
3.7649358067924715e-05,7.612244897959184,0.011552581338032062
2.8480358684358048e-05,5.959183673469388,0.011553395624743182
3.0538555088334123e-06,4.3061224489795915,0.011554304444868376
3.7649358067924715e-05,7.061224489795919,0.011554924180301887
1.2328467394420658e-05,8.346938775510203,0.011555036793350643
9.3260334688322e-06,7.428571428571429,0.011555170718329103
3.7649358067924715e-05,7.795918367346939,0.011555710245640897
4.641588833612782e-06,5.408163265306123,0.011556790827869617
3.5111917342151275e-06,4.673469387755102,0.011558134800482896
8.111308307896873e-06,3.2040816326530615,0.01155879803796189
4.037017258596558e-06,5.040816326530613,0.011559024803720161
1.3219411484660288e-06,2.2857142857142856,0.011559403805459412
3.7649358067924715e-05,6.877551020408164,0.01156049422033951
3.7649358067924715e-05,7.979591836734694,0.011560664078875996
1.4174741629268048e-05,4.673469387755102,0.011561253545062291
