A,B,MAE
3.5111917342151275e-06,2.1020408163265305,0.011538696230504913
0.0012328467394420659,7.428571428571429,0.011541069513622302
0.011497569953977356,9.26530612244898,0.011543060206000105
1.747528400007683e-06,2.2857142857142856,0.011543749587685902
9.3260334688322e-06,3.5714285714285716,0.011545600180987553
0.0037649358067924675,8.346938775510203,0.011552477846916136
0.0006135907273413176,6.877551020408164,0.011560672648307641
1.873817422860383e-05,4.122448979591837,0.011561492060050343
0.017475284000076828,9.63265306122449,0.011568428932355646
3.5111917342151275e-06,2.836734693877551,0.011569409354147214
3.7649358067924715e-05,4.673469387755102,0.01157255248544925
0.0003053855508833416,6.326530612244898,0.011573007811482423
7.56463327554629e-05,5.224489795918368,0.011578434009580784
0.0001519911082952933,5.775510204081633,0.011578743061906682
0.001873817422860385,7.795918367346939,0.011583172219585288
1.3219411484660288e-06,2.1020408163265305,0.011584072824769637
0.00572236765935022,8.346938775510203,0.011584759332260025
2.310129700083158e-06,1.7346938775510203,0.011585910522103676
0.00572236765935022,8.714285714285715,0.011586693146095853
