,08/28/23 00:00:00,08/28/23 00:15:00,08/28/23 00:30:00,08/28/23 00:45:00,08/28/23 01:00:00,08/28/23 01:15:00,08/28/23 01:30:00,08/28/23 01:45:00,08/28/23 02:00:00,08/28/23 02:15:00,08/28/23 02:30:00,08/28/23 02:45:00,08/28/23 03:00:00,08/28/23 03:15:00,08/28/23 03:30:00,08/28/23 03:45:00,08/28/23 04:00:00,08/28/23 04:15:00,08/28/23 04:30:00,08/28/23 04:45:00,08/28/23 05:00:00,08/28/23 05:15:00,08/28/23 05:30:00,08/28/23 05:45:00,08/28/23 06:00:00,08/28/23 06:15:00,08/28/23 06:30:00,08/28/23 06:45:00,08/28/23 07:00:00,08/28/23 07:15:00,08/28/23 07:30:00,08/28/23 07:45:00,08/28/23 08:00:00,08/28/23 08:15:00,08/28/23 08:30:00,08/28/23 08:45:00,08/28/23 09:00:00,08/28/23 09:15:00,08/28/23 09:30:00,08/28/23 09:45:00,08/28/23 10:00:00,08/28/23 10:15:00,08/28/23 10:30:00,08/28/23 10:45:00,08/28/23 11:00:00,08/28/23 11:15:00,08/28/23 11:30:00,08/28/23 11:45:00,08/28/23 12:00:00,08/28/23 12:15:00,08/28/23 12:30:00,08/28/23 12:45:00,08/28/23 13:00:00,08/28/23 13:15:00,08/28/23 13:30:00,08/28/23 13:45:00,08/28/23 14:00:00,08/28/23 14:15:00,08/28/23 14:30:00,08/28/23 14:45:00,08/28/23 15:00:00,08/28/23 15:15:00,08/28/23 15:30:00,08/28/23 15:45:00,08/28/23 16:00:00,08/28/23 16:15:00,08/28/23 16:30:00,08/28/23 16:45:00,08/28/23 17:00:00,08/28/23 17:15:00,08/28/23 17:30:00,08/28/23 17:45:00,08/28/23 18:00:00,08/28/23 18:15:00,08/28/23 18:30:00,08/28/23 18:45:00,08/28/23 19:00:00,08/28/23 19:15:00,08/28/23 19:30:00,08/28/23 19:45:00,08/28/23 20:00:00,08/28/23 20:15:00,08/28/23 20:30:00,08/28/23 20:45:00,08/28/23 21:00:00,08/28/23 21:15:00,08/28/23 21:30:00,08/28/23 21:45:00,08/28/23 22:00:00,08/28/23 22:15:00,08/28/23 22:30:00,08/28/23 22:45:00,08/28/23 23:00:00,08/28/23 23:15:00,08/28/23 23:30:00,08/28/23 23:45:00,08/29/23 00:00:00
max_amp,0.0062353489379986995,0.012652725073571059,0.00919518678518581,0.015173261866540793,0.012167439556441277,0.01319226229696698,0.009332485654455977,0.011323782741218601,0.011123627719475305,0.008438922812986796,0.007619084436377256,0.009140158967166431,0.005915956817706502,0.007570626570642902,0.011449107981734544,0.01025086165721407,0.0044515191411601505,0.011255773787276765,0.008434908503161644,0.0107823517675974,0.008937731413992442,0.013451978550492275,0.013812905374086493,0.010024333604630837,0.008556568965157158,0.005945630163288759,0.01114280769124953,0.009602544482648459,0.007895351039975284,0.0055118897304557175,0.011462435806008454,0.015440658876556249,0.010682284256436254,0.013317920190440187,0.007739849916125122,0.009819573287496407,0.0073310166078979595,0.011976998787800352,0.010630397236378769,0.005907310962851206,0.010229736157172601,0.010277800000538634,0.010536330408973543,0.013016474451338193,0.01413157806191772,0.008113971427734484,0.008228890046232847,0.013045911178820601,0.0089315088498679,0.05674123105860496,0.02727854501355903,0.033881498761867745,0.02867891683140046,0.02382591883310876,0.02763583899554622,0.02453259163744909,0.023355203318128664,0.023917347115555956,0.026806143579513213,0.022647239708972724,0.020247292111110624,0.01975848777573226,0.021139988783840092,0.021083112129099992,0.016434942558681803,0.015923374866454107,0.015231011777091293,0.015422890021263187,0.014961107954688227,0.017053298581767427,0.010203413492028187,0.010917131665708773,0.010954063122563591,0.01357571499782519,0.015534076084192994,0.011983194791980992,0.015353031149099632,0.017272207017591957,0.013353227305402749,0.010116332544427053,0.0177523908115485,0.012015096204813955,0.013524029969180527,0.014452168696499422,0.012428669701426176,0.0120085064879778,0.011421437993235667,0.011569164499038278,0.014374278191539648,0.011417692077320452,0.009904655908095234,0.013411186758724006,0.012861010188509821,0.010242159837778578,0.01332422443223171,0.013544568633007006,0.009798897546428424
mean_amp,0.0037612312063127888,0.008461346908863777,0.006260159367433609,0.007366412182459041,0.007234263264400622,0.008156114803704052,0.006150721153419857,0.007536621841220129,0.007342130275825883,0.005416967924766785,0.005466020522679414,0.005433674864149743,0.004251315251758548,0.004274069311730775,0.0071342119419283544,0.006330635590308,0.0024174038730398173,0.007473310173085537,0.005304854398268637,0.006190031756863407,0.006182692420608385,0.007849850049184391,0.008758134519887942,0.007250978376101435,0.004874031854782936,0.003972903851595508,0.006446933153925715,0.0061431637141784075,0.004093668582422677,0.00299148278838547,0.004971218003052982,0.008812999101179797,0.006713338562738216,0.008278372622566844,0.004591491982429207,0.005944485700336548,0.0045086694818164,0.007927577633366404,0.006307028375858683,0.0039734376249067754,0.006244075180716794,0.006324241640436649,0.008018389012252177,0.008360386234220894,0.00868777049452334,0.005897231435134485,0.005999673948788,0.00840994448377419,0.005324124600005227,0.03527073810872517,0.019031444710416165,0.019064349303946442,0.017851380469376326,0.016608747250797765,0.020825294393405355,0.015721044212859726,0.01687288389324626,0.016048394916128285,0.01940177330738955,0.016136830852486912,0.014153008748329766,0.013133318366232893,0.014671196077920194,0.01277422221679669,0.010708560354775288,0.009262210181662357,0.010594092159028992,0.010310384930844166,0.009980794850942139,0.009775683908979258,0.007010185676211556,0.007654577750201553,0.007217957029444289,0.008370052480433657,0.009432305214602523,0.008734216701560072,0.009925969595910362,0.011034318813346135,0.009575713490473016,0.007194845487737501,0.010961846607280919,0.008480135782354412,0.008374184372582482,0.008578624730801732,0.00830215746043326,0.00751372639681227,0.007827920400872117,0.0063348012358846,0.007149128263638365,0.0065387287901559985,0.005468485778946502,0.008040014623956383,0.007951179716512793,0.0068520639175299125,0.006644588208256777,0.007901299387780681,0.006866621473340084
median_amp,0.0036151935768071073,0.00817712342799052,0.00611768006163106,0.006989451760639626,0.007164666494497312,0.00788461059217332,0.005970668708158633,0.007240307691018549,0.007367622808324321,0.005327634266418574,0.005475668477419359,0.005301657658959919,0.004124291245177737,0.004071804701481067,0.0070229875401645655,0.006262567260325102,0.002329398890784161,0.007100906744049439,0.0050628103060084365,0.006173972899452602,0.006014506241956404,0.007561326224658752,0.008580363697328786,0.007206634786755001,0.004608861982225375,0.00401597617465259,0.006324687234891812,0.005952029353678303,0.00405110784445166,0.0029128896639641303,0.004850592294024984,0.00853903610690588,0.006470988807006202,0.007695499971111545,0.004328316235516817,0.0059562219712910175,0.00438500251161422,0.008081418098320636,0.006036645199984347,0.003864712226213313,0.006364995444736961,0.006063339353886649,0.008065928995269355,0.008315081137804053,0.008394619864633166,0.005943001416763149,0.00593408401658232,0.00826168187385223,0.0051073870403183595,0.034439974703429785,0.018655441217222367,0.018212582106027518,0.017499035991874932,0.016100935033780805,0.02040650957921137,0.015182969934518736,0.016716236802150293,0.015699390781927697,0.018802516095577232,0.016012954870938623,0.014005030351087813,0.012830542294234911,0.014589276917309841,0.012840681328648242,0.010456247912809285,0.008627319379621315,0.010338584618260108,0.009911295598722062,0.009774805926682038,0.009405035277559294,0.0070099450697192495,0.007450561056241484,0.0070870614929897146,0.008165117472965333,0.009139265850252366,0.008807399154072297,0.009969214154033281,0.010783222214470839,0.00930272322329892,0.007034815973185294,0.010744877329133068,0.008341069584192232,0.008224732058945205,0.00859784964815518,0.00818889592512339,0.007291144118751832,0.007674113103271631,0.0062864074967304,0.006957636259642415,0.006458803217386646,0.005203713517154663,0.007676277675418576,0.007942423449856247,0.006672028371755908,0.006305430212061158,0.007597262801654776,0.006885883566347787
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,4,0,1,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch4,0,35,21,23,19,39,10,18,18,12,14,8,1,0,13,18,0,21,8,10,8,33,28,20,2,1,9,9,0,1,7,34,11,20,3,9,1,30,17,0,15,12,35,38,29,6,7,22,6,646,118,124,125,95,159,73,93,65,142,62,49,55,65,48,38,25,25,23,19,20,4,5,10,18,27,17,30,22,28,6,26,19,15,8,10,17,13,5,12,12,5,18,19,10,12,12,12
impulses_ch3,114,685,405,500,595,680,432,591,623,308,313,328,201,197,540,425,56,546,301,391,410,618,875,526,256,149,456,397,145,89,238,757,504,725,184,369,221,666,390,136,383,458,654,773,810,353,369,729,322,7213,3312,3141,2800,2408,3751,2156,2577,2282,3259,2514,1851,1534,1859,1439,905,717,1001,921,923,838,385,464,399,592,777,595,759,978,729,389,920,534,552,553,531,467,468,291,428,366,242,577,514,413,346,551,409
impulses_ch2,1909,5418,3866,4454,4533,4857,3974,5103,4906,3284,3355,3177,2389,2534,4693,3736,846,4560,3100,3703,3760,4740,5294,4481,2853,2128,4045,3832,2242,1298,2874,5502,4109,5149,2591,3651,2663,4679,3588,2163,3795,3981,4954,4748,5180,3712,4056,5197,3374,7302,10382,10156,10077,10151,9877,10114,9975,10302,9901,10038,9938,9561,9841,9102,8363,7242,8474,8087,7497,7312,4886,5412,4707,5617,6158,5711,5798,6206,5906,4031,6125,5022,5183,4960,4990,4382,4573,3699,3931,3621,2866,4577,4303,3708,3555,4299,3616
impulses_ch1,7467,7814,8168,8161,8256,7957,8369,8009,8160,8019,8378,8143,7841,7958,7984,8241,5654,7853,8052,7751,7935,7993,7360,7772,7980,7793,7680,7929,7931,6464,8001,7356,7944,7431,7749,7943,8052,7537,7921,7775,8290,8122,7720,7450,7331,8271,8371,7637,8381,2114,3912,3868,4142,4613,3488,4635,4327,4455,3912,4484,5154,5671,5022,5496,6630,7399,6461,6734,6824,7174,8251,7707,7947,7763,7012,7078,6338,5839,6411,7115,5587,6473,6579,6543,6669,6815,6970,7242,7152,7430,7448,6891,6931,7284,6937,6790,7145
max_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04430008997089984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
