,cal_timestamp,cal_stress,match_timestamp,match_stress
0,2023-09-20 14:01:00,0.3573649996433695,2023-07-24 14:00:00,0.35506608
1,2023-09-20 14:01:00,0.3573649996433695,2023-08-03 18:00:00,0.35506608
2,2023-09-20 14:01:00,0.3573649996433695,2023-08-04 13:45:00,0.35506608
3,2023-09-20 14:01:00,0.3573649996433695,2023-08-04 14:45:00,0.35506608
4,2023-09-20 14:01:00,0.3573649996433695,2023-08-04 16:30:00,0.35506608
5,2023-09-20 14:07:00,0.3749765478233243,2023-08-02 13:45:00,0.376777213
6,2023-09-20 14:07:00,0.3749765478233243,2023-08-03 16:15:00,0.376777213
7,2023-09-20 14:07:00,0.3749765478233243,2023-08-05 13:00:00,0.376777213
8,2023-09-20 14:07:00,0.3749765478233243,2023-08-05 13:45:00,0.376777213
9,2023-09-20 14:07:00,0.3749765478233243,2023-08-05 14:30:00,0.376777213
10,2023-09-20 14:08:00,0.3957312085610096,2023-08-07 10:45:00,0.399533816
11,2023-09-20 14:08:00,0.3957312085610096,2023-08-07 12:15:00,0.399533816
12,2023-09-20 14:08:00,0.3957312085610096,2023-08-10 00:15:00,0.399533816
13,2023-09-20 14:08:00,0.3957312085610096,2023-08-10 07:00:00,0.399533816
14,2023-09-20 14:08:00,0.3957312085610096,2023-08-10 15:30:00,0.399533816
15,2023-09-20 15:19:00,0.4529681463790141,2023-08-02 13:00:00,0.449392239
16,2023-09-20 15:19:00,0.4529681463790141,2023-08-03 17:45:00,0.449392239
17,2023-09-20 15:19:00,0.4529681463790141,2023-08-04 23:45:00,0.449392239
18,2023-09-20 15:19:00,0.4529681463790141,2023-08-05 12:00:00,0.449392239
19,2023-09-20 15:19:00,0.4529681463790141,2023-08-05 18:00:00,0.449392239
20,2023-09-20 15:24:00,0.4994888076055125,2023-07-17 17:45:00,0.503233779
21,2023-09-20 15:24:00,0.4994888076055125,2023-07-18 14:45:00,0.503233779
22,2023-09-20 15:24:00,0.4994888076055125,2023-07-18 18:00:00,0.503233779
23,2023-09-20 15:24:00,0.4994888076055125,2023-07-18 19:15:00,0.503233779
24,2023-09-20 15:24:00,0.4994888076055125,2023-07-18 20:00:00,0.503233779
25,2023-09-21 10:40:00,0.5592529246095596,2023-07-14 18:00:00,0.562168481
26,2023-09-21 10:40:00,0.5592529246095596,2023-07-14 19:30:00,0.562168481
27,2023-09-21 10:40:00,0.5592529246095596,2023-07-22 13:30:00,0.562168481
28,2023-09-21 10:40:00,0.5592529246095596,2023-07-24 00:45:00,0.562168481
29,2023-09-21 10:40:00,0.5592529246095596,2023-07-24 15:45:00,0.562168481
30,2023-09-21 10:42:00,0.566392890326803,2023-07-15 17:30:00,0.562700329
31,2023-09-21 10:42:00,0.566392890326803,2023-07-24 19:15:00,0.562700329
32,2023-09-21 10:42:00,0.566392890326803,2023-07-24 19:45:00,0.562700329
33,2023-09-21 10:42:00,0.566392890326803,2023-07-25 02:45:00,0.562700329
34,2023-09-21 10:42:00,0.566392890326803,2023-07-25 10:00:00,0.562700329
35,2023-09-21 10:49:00,0.4799496602072171,2023-07-14 19:00:00,0.475692385
36,2023-09-21 10:49:00,0.4799496602072171,2023-07-23 22:30:00,0.475692385
37,2023-09-21 10:49:00,0.4799496602072171,2023-07-24 17:45:00,0.475692385
38,2023-09-21 10:49:00,0.4799496602072171,2023-07-24 18:45:00,0.475692385
39,2023-09-21 10:49:00,0.4799496602072171,2023-07-25 14:30:00,0.475692385
40,2023-09-21 10:50:00,0.4793918530573128,2023-07-14 19:00:00,0.475692385
41,2023-09-21 10:50:00,0.4793918530573128,2023-07-23 22:30:00,0.475692385
42,2023-09-21 10:50:00,0.4793918530573128,2023-07-24 17:45:00,0.475692385
43,2023-09-21 10:50:00,0.4793918530573128,2023-07-24 18:45:00,0.475692385
44,2023-09-21 10:50:00,0.4793918530573128,2023-07-25 14:30:00,0.475692385
