SampleID,t0,t1,max_amp,mean_amp,median_amp,impulses_ch6,impulses_ch5,impulses_ch4,impulses_ch3,impulses_ch2,impulses_ch1,ch6_max,ch6_mean,ch6_median,ch5_max,ch5_mean,ch5_median,ch4_max,ch4_mean,ch4_median,ch3_max,ch3_mean,ch3_median,ch2_max,ch2_mean,ch2_median,ch1_max,ch1_mean,ch1_median
flood5,0.0,149.99997732426303,0.06082631518872278,0.002657802653270637,0.0019108250897470138,2,2,9,50,578,3580,0.06082631518872278,0.06082631518872278,0.06082631518872278,0.24330526075489112,0.24330526075489112,0.24330526075489112,0.9732210430195645,0.5736021697931393,0.5736021697931393,3.892884172078258,0.5034112690430868,0.22441896315984014,15.571536688313032,0.7448476565053476,0.5392891891597005,62.286146753252126,2.7215899169491324,1.956684891900942
