k1,k2,epsilon,MAE
1e-06,1e-06,1.0,0.031285049979501975
1e-06,1e-06,2.0,0.03151000526456064
1e-06,1e-06,3.0,0.0315459347583217
1e-06,1e-06,4.0,0.031553196467333726
1e-06,1e-06,5.0,0.031554807518944614
1e-06,1e-06,6.0,0.03155518463754056
1e-06,1e-06,7.0,0.03155527637303644
1e-06,1e-06,8.0,0.03155529939859465
1e-06,1e-06,9.0,0.03155530533725724
1e-06,1e-06,10.0,0.03155530690637873
1e-06,1.2663801734674021e-06,1.0,0.031202155337537285
1e-06,1.2663801734674021e-06,2.0,0.03149750705718775
1e-06,1.2663801734674021e-06,3.0,0.03154341245882701
1e-06,1.2663801734674021e-06,4.0,0.031552632491468065
1e-06,1.2663801734674021e-06,5.0,0.03155467422719881
1e-06,1.2663801734674021e-06,6.0,0.03155515190402196
1e-06,1.2663801734674021e-06,7.0,0.031555268082933546
1e-06,1.2663801734674021e-06,8.0,0.03155529724252963
1e-06,1.2663801734674021e-06,9.0,0.03155530476316832
1e-06,1.2663801734674021e-06,10.0,0.03155530675027608
1e-06,1.6037187437513308e-06,1.0,0.03109018557031664
1e-06,1.6037187437513308e-06,2.0,0.03148140578412899
1e-06,1.6037187437513308e-06,3.0,0.031540202593317565
1e-06,1.6037187437513308e-06,4.0,0.03155191728897434
1e-06,1.6037187437513308e-06,5.0,0.031554505363454055
1e-06,1.6037187437513308e-06,6.0,0.03155511044646099
1e-06,1.6037187437513308e-06,7.0,0.03155525758419674
1e-06,1.6037187437513308e-06,8.0,0.031555294512107854
1e-06,1.6037187437513308e-06,9.0,0.03155530403615202
1e-06,1.6037187437513308e-06,10.0,0.031555306552590215
1e-06,2.030917620904735e-06,1.0,0.030936641747138106
1e-06,2.030917620904735e-06,2.0,0.031460561049502414
1e-06,2.030917620904735e-06,3.0,0.03153611230574434
1e-06,2.030917620904735e-06,4.0,0.03155100997129243
1e-06,2.030917620904735e-06,5.0,0.03155429141227805
1e-06,2.030917620904735e-06,6.0,0.03155505793823835
1e-06,2.030917620904735e-06,7.0,0.03155524428829797
1e-06,2.030917620904735e-06,8.0,0.03155529105431894
1e-06,2.030917620904735e-06,9.0,0.03155530311547011
1e-06,2.030917620904735e-06,10.0,0.031555306302243895
1e-06,2.571913809059347e-06,1.0,0.030721734802432416
1e-06,2.571913809059347e-06,2.0,0.03143340197916909
1e-06,2.571913809059347e-06,3.0,0.03153089125631871
1e-06,2.571913809059347e-06,4.0,0.03154985838836338
1e-06,2.571913809059347e-06,5.0,0.03155402029943274
1e-06,2.571913809059347e-06,6.0,0.03155499143133263
1e-06,2.571913809059347e-06,7.0,0.03155522744982333
1e-06,2.571913809059347e-06,8.0,0.03155528667538481
1e-06,2.571913809059347e-06,9.0,0.03155530194953286
1e-06,2.571913809059347e-06,10.0,0.03155530598521087
1e-06,3.257020655659783e-06,1.0,0.03041154754268772
1e-06,3.257020655659783e-06,2.0,0.031397714482612867
1e-06,3.257020655659783e-06,3.0,0.031524212346470196
1e-06,3.257020655659783e-06,4.0,0.03154839590098833
1e-06,3.257020655659783e-06,5.0,0.03155367669563167
1e-06,3.257020655659783e-06,6.0,0.03155490718980443
1e-06,3.257020655659783e-06,7.0,0.03155520612461102
1e-06,3.257020655659783e-06,8.0,0.03155528112989496
1e-06,3.257020655659783e-06,9.0,0.03155530047300585
1e-06,3.257020655659783e-06,10.0,0.03155530558372545
1e-06,4.124626382901348e-06,1.0,0.02995395022432748
1e-06,4.124626382901348e-06,2.0,0.03135028479275205
1e-06,4.124626382901348e-06,3.0,0.031515644615001656
1e-06,4.124626382901348e-06,4.0,0.03154653715095939
1e-06,4.124626382901348e-06,5.0,0.031553241125917106
1e-06,4.124626382901348e-06,6.0,0.031554800478320336
1e-06,4.124626382901348e-06,7.0,0.03155517911669704
1e-06,4.124626382901348e-06,8.0,0.03155527410704386
1e-06,4.124626382901348e-06,9.0,0.031555298603150254
1e-06,4.124626382901348e-06,10.0,0.031555305075291515
1e-06,5.223345074266844e-06,1.0,0.02927289881809413
1e-06,5.223345074266844e-06,2.0,0.031286267649223216
1e-06,5.223345074266844e-06,3.0,0.03150461424782065
1e-06,5.223345074266844e-06,4.0,0.03154417247077532
1e-06,5.223345074266844e-06,5.0,0.03155268882739868
1e-06,5.223345074266844e-06,6.0,0.03155466529337946
1e-06,5.223345074266844e-06,7.0,0.03155514491106076
1e-06,5.223345074266844e-06,8.0,0.0315552652132006
1e-06,5.223345074266844e-06,9.0,0.031555296235182634
1e-06,5.223345074266844e-06,10.0,0.03155530443141962
1e-06,6.6147406412301455e-06,1.0,0.028277680443972258
1e-06,6.6147406412301455e-06,2.0,0.031198000858108532
1e-06,6.6147406412301455e-06,3.0,0.03149034695542838
1e-06,6.6147406412301455e-06,4.0,0.03154116041864828
1e-06,6.6147406412301455e-06,5.0,0.03155198827943933
1e-06,6.6147406412301455e-06,6.0,0.031554494021411715
1e-06,6.6147406412301455e-06,7.0,0.03155510158834809
1e-06,6.6147406412301455e-06,8.0,0.03155525394982388
1e-06,6.6147406412301455e-06,9.0,0.031555293236406635
1e-06,6.6147406412301455e-06,10.0,0.03155530361603077
1e-06,8.376776400682924e-06,1.0,0.026932319023470253
1e-06,8.376776400682924e-06,2.0,0.031072623247206426
1e-06,8.376776400682924e-06,3.0,0.03147178005796101
1e-06,8.376776400682924e-06,4.0,0.0315373176839122
1e-06,8.376776400682924e-06,5.0,0.03155109930461197
1e-06,8.376776400682924e-06,6.0,0.03155427700329265
1e-06,8.376776400682924e-06,7.0,0.03155504671670492
1e-06,8.376776400682924e-06,8.0,0.03155523968547992
1e-06,8.376776400682924e-06,9.0,0.03155528943876879
1e-06,8.376776400682924e-06,10.0,0.03155530258343437
1e-06,1.0608183551394482e-05,1.0,0.025795807419981737
1e-06,1.0608183551394482e-05,2.0,0.0308868017200405
1e-06,1.0608183551394482e-05,3.0,0.03144742319860712
1e-06,1.0608183551394482e-05,4.0,0.0315324052274953
1e-06,1.0608183551394482e-05,5.0,0.03154997060252003
1e-06,1.0608183551394482e-05,6.0,0.03155400197886389
1e-06,1.0608183551394482e-05,7.0,0.03155497721451882
1e-06,1.0608183551394482e-05,8.0,0.03155522162039238
1e-06,1.0608183551394482e-05,9.0,0.031555284629440065
1e-06,1.0608183551394482e-05,10.0,0.03155530127576971
1e-06,1.3433993325988988e-05,1.0,0.02550533828292028
1e-06,1.3433993325988988e-05,2.0,0.030593503029909725
1e-06,1.3433993325988988e-05,3.0,0.031415127516475336
1e-06,1.3433993325988988e-05,4.0,0.031526108902998354
1e-06,1.3433993325988988e-05,5.0,0.03154853652680582
1e-06,1.3433993325988988e-05,6.0,0.03155365337702958
1e-06,1.3433993325988988e-05,7.0,0.03155488917614699
1e-06,1.3433993325988988e-05,8.0,0.0315551987415107
1e-06,1.3433993325988988e-05,9.0,0.03155527853888022
1e-06,1.3433993325988988e-05,10.0,0.03155529961975878
1e-06,1.7012542798525893e-05,1.0,0.025857620618449033
1e-06,1.7012542798525893e-05,2.0,0.030082662997588612
1e-06,1.7012542798525893e-05,3.0,0.031371681735226475
1e-06,1.7012542798525893e-05,4.0,0.03151801176487244
1e-06,1.7012542798525893e-05,5.0,0.03154671284007969
1e-06,1.7012542798525893e-05,6.0,0.03155321140633965
1e-06,1.7012542798525893e-05,7.0,0.03155477765050742
1e-06,1.7012542798525893e-05,8.0,0.031555169765562344
1e-06,1.7012542798525893e-05,9.0,0.03155527082572192
1e-06,1.7012542798525893e-05,10.0,0.03155529752260473
1e-06,2.1544346900318823e-05,1.0,0.026207147326206742
1e-06,2.1544346900318823e-05,2.0,0.029046070083623792
1e-06,2.1544346900318823e-05,3.0,0.03131205626944255
1e-06,2.1544346900318823e-05,4.0,0.03150755346473719
1e-06,2.1544346900318823e-05,5.0,0.03154439106882649
1e-06,2.1544346900318823e-05,6.0,0.031552650886513614
1e-06,2.1544346900318823e-05,7.0,0.03155463635953619
1e-06,2.1544346900318823e-05,8.0,0.03155513306684796
1e-06,2.1544346900318823e-05,9.0,0.031555261057618626
1e-06,2.1544346900318823e-05,10.0,0.031555294866786474
1e-06,2.7283333764867696e-05,1.0,0.026555352143116044
1e-06,2.7283333764867696e-05,2.0,0.02656050073323707
1e-06,2.7283333764867696e-05,3.0,0.031227862452466438
1e-06,2.7283333764867696e-05,4.0,0.03149396887432758
1e-06,2.7283333764867696e-05,5.0,0.031541430908230556
1e-06,2.7283333764867696e-05,6.0,0.0315519397414946
1e-06,2.7283333764867696e-05,7.0,0.03155445733978628
1e-06,2.7283333764867696e-05,8.0,0.03155508658566872
1e-06,2.7283333764867696e-05,9.0,0.03155524868698657
1e-06,2.7283333764867696e-05,10.0,0.03155529150347137
1e-06,3.455107294592218e-05,1.0,0.02662721282103709
1e-06,3.455107294592218e-05,2.0,0.024502862039647445
