,09/14/23 00:00:00,09/14/23 00:15:00,09/14/23 00:30:00,09/14/23 00:45:00,09/14/23 01:00:00,09/14/23 01:15:00,09/14/23 01:30:00,09/14/23 01:45:00,09/14/23 02:00:00,09/14/23 02:15:00,09/14/23 02:30:00,09/14/23 02:45:00,09/14/23 03:00:00,09/14/23 03:15:00,09/14/23 03:30:00,09/14/23 03:45:00,09/14/23 04:00:00,09/14/23 04:15:00,09/14/23 04:30:00,09/14/23 04:45:00,09/14/23 05:00:00,09/14/23 05:15:00,09/14/23 05:30:00,09/14/23 05:45:00,09/14/23 06:00:00,09/14/23 06:15:00,09/14/23 06:30:00,09/14/23 06:45:00,09/14/23 07:00:00,09/14/23 07:15:00,09/14/23 07:30:00,09/14/23 07:45:00,09/14/23 08:00:00,09/14/23 08:15:00,09/14/23 08:30:00,09/14/23 08:45:00,09/14/23 09:00:00,09/14/23 09:15:00,09/14/23 09:30:00,09/14/23 09:45:00,09/14/23 10:00:00,09/14/23 10:15:00,09/14/23 10:30:00,09/14/23 10:45:00,09/14/23 11:00:00,09/14/23 11:15:00,09/14/23 11:30:00,09/14/23 11:45:00,09/14/23 12:00:00,09/14/23 12:15:00,09/14/23 12:30:00,09/14/23 12:45:00,09/14/23 13:00:00,09/14/23 13:15:00,09/14/23 13:30:00,09/14/23 13:45:00,09/14/23 14:00:00,09/14/23 14:15:00,09/14/23 14:30:00,09/14/23 14:45:00,09/14/23 15:00:00,09/14/23 15:15:00,09/14/23 15:30:00,09/14/23 15:45:00,09/14/23 16:00:00,09/14/23 16:15:00,09/14/23 16:30:00,09/14/23 16:45:00,09/14/23 17:00:00,09/14/23 17:15:00,09/14/23 17:30:00,09/14/23 17:45:00,09/14/23 18:00:00,09/14/23 18:15:00,09/14/23 18:30:00,09/14/23 18:45:00,09/14/23 19:00:00,09/14/23 19:15:00,09/14/23 19:30:00,09/14/23 19:45:00,09/14/23 20:00:00,09/14/23 20:15:00,09/14/23 20:30:00,09/14/23 20:45:00,09/14/23 21:00:00,09/14/23 21:15:00,09/14/23 21:30:00,09/14/23 21:45:00,09/14/23 22:00:00,09/14/23 22:15:00,09/14/23 22:30:00,09/14/23 22:45:00,09/14/23 23:00:00,09/14/23 23:15:00,09/14/23 23:30:00,09/14/23 23:45:00,09/15/23 00:00:00
mean_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03136977418510804,0.06050149306893354,0.0,0.0739897339402261,0.0,0.06315111064123245,0.07392172474653344,0.06986158512284421,0.07370093256504227,0.06152786044538203,0.0,0.0,0.0,0.0,0.0,0.07694226287434544,0.057558784295844885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06484098026685789,0.05828772921581556,0.0,0.0,0.08597000446137178,0.0,0.08255951683057897,0.09865641382578783,0.09592714988183061,0.0764424480512544,0.0777735669374479,0.10439318345427068,0.0,0.0
median_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03136977418510804,0.06050149306893354,0.0,0.0739897339402261,0.0,0.06315111064123245,0.07392172474653344,0.06986158512284421,0.07370093256504227,0.06152786044538203,0.0,0.0,0.0,0.0,0.0,0.07694226287434544,0.057558784295844885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06484098026685789,0.05828772921581556,0.0,0.0,0.08597000446137178,0.0,0.08255951683057897,0.09865641382578783,0.09592714988183061,0.0764424480512544,0.0777735669374479,0.10439318345427068,0.0,0.0
max_env_ch5,0.0,0.10317564813624677,0.0,0.08043910175480723,0.10269584475030738,0.0746400782513068,0.0,0.0770010274674968,0.10463321113917919,0.0,0.0793063154007083,0.07700252302892924,0.12486225743603477,0.06500482830978886,0.08228943100913022,0.1100779621401087,0.08395169477244893,0.07898398112844034,0.06025410065338395,0.08879291178934334,0.07602519836091294,0.08038815041422036,0.1009810976269081,0.09184454850576639,0.06677993266620552,0.11109968600441694,0.07030446163993234,0.1150878684615043,0.07155468906956389,0.06459064133664903,0.0,0.096367819944294,0.10218767059524177,0.09051234611434142,0.08064755929892746,0.0998076923028053,0.07348358229950297,0.0898037879394023,0.05730765094014578,0.06910051914904002,0.10719756216357385,0.07208524122325986,0.06174413273009506,0.08399147218491017,0.08969960814726534,0.08010694241660425,0.08320820570001028,0.04313860034037111,0.07953814373387977,0.10957736264164587,0.10307362722139177,0.05991495270873485,0.08518861596382656,0.07393224642344881,0.08381236597595934,0.08214667458542585,0.13873175222484696,0.3028069895766251,0.14875074879386177,0.36202391164336706,0.26993087409688604,0.31060649364077064,0.29568689898613376,0.3298993600336904,0.3518249492558551,0.3006908345118439,0.34630940397637094,0.3013959217090532,0.34717790508948637,0.28761883359318935,0.3071856966368445,0.3852387383009851,0.39889023988761735,0.31064256612825986,0.30208822542965846,0.2857845488063457,0.25491711499867536,0.2369541447651085,0.2683294208398117,0.32020635213266213,0.2593780606064901,0.2598256419855836,0.30062272276401475,0.36115019134199755,0.2908490227177292,0.3716673893150633,0.3497151966640665,0.3438800178454871,0.3402870620857345,0.40468984093864807,0.4933907473029848,0.38370859952732245,0.4561096504804271,0.38587667214394294,0.4252765576278173,0.36827898052392205,0.36281010936550095
mean_env_ch5,0.0,0.07530467128827627,0.0,0.06138726036237442,0.0803048688927062,0.0746400782513068,0.0,0.0770010274674968,0.07643464973658519,0.0,0.07039016553697229,0.07007053031555369,0.12486225743603477,0.06500482830978886,0.08228943100913022,0.0792571618646506,0.08395169477244893,0.07376815781713206,0.06025410065338395,0.07679937104598314,0.07602519836091294,0.07074837236312694,0.06771330646254237,0.0722268902217256,0.059927766838662314,0.09918494760048546,0.06146440198229556,0.08632405100277002,0.07155468906956389,0.06459064133664903,0.0,0.07043819107288085,0.07185894805619941,0.0663563528921488,0.08064755929892746,0.07639917194451347,0.06068289845402258,0.06693674744492505,0.05730765094014578,0.060569084735682024,0.10719756216357385,0.06537506318388774,0.059506259245425255,0.06973010646872886,0.08675698151074003,0.07798903965302297,0.06704843193081834,0.04313860034037111,0.06875947151820955,0.08170739079783888,0.07981694681396474,0.05991495270873485,0.07471923880757479,0.060365923593154756,0.06683288044514671,0.06769040398653693,0.10070712891461547,0.19118882275923346,0.11514779631077073,0.1920173118290322,0.17562624916911765,0.21475734267288038,0.19225487994879015,0.2171320893241529,0.22325138674160586,0.24145347712105492,0.2275800407709229,0.22853221067291596,0.22516725430455145,0.22213150721403785,0.22515590641009015,0.24688824009818777,0.2336577513686787,0.23360990385160257,0.22854052943306138,0.21831616292749867,0.20524442365664375,0.18608460816267067,0.20187712320259452,0.1944793646498224,0.19421527930391091,0.1987902749510673,0.2018284684426049,0.2290802621393471,0.2248811477535703,0.2324183486802579,0.2394564794023478,0.24585587967174471,0.23319827667937165,0.26008051528429593,0.25959702901387754,0.2498201243982067,0.2698177884578156,0.25804866791046044,0.2451643803277109,0.2432193694611981,0.24167881810613834
median_env_ch5,0.0,0.06461322398236273,0.0,0.055909142454913276,0.07461047462095831,0.0746400782513068,0.0,0.0770010274674968,0.07536724151924878,0.0,0.06636304193143248,0.07007053031555369,0.12486225743603477,0.06500482830978886,0.08228943100913022,0.07683784413391893,0.08395169477244893,0.07376815781713206,0.06025410065338395,0.07679937104598314,0.07602519836091294,0.07074837236312694,0.06207434642920393,0.06798759806572936,0.059927766838662314,0.10183759837943124,0.06190486135157725,0.0807548132866292,0.07155468906956389,0.06459064133664903,0.0,0.06115001994126061,0.07291491147567987,0.06078322884851922,0.08064755929892746,0.07723554354627434,0.057181434733206735,0.06452229470013175,0.05730765094014578,0.060569084735682024,0.10719756216357385,0.07018052816160426,0.059506259245425255,0.07176261854521887,0.08675698151074003,0.07891511760626915,0.06801389357885274,0.04313860034037111,0.0718141777814339,0.07227147248827216,0.07839890020723123,0.05991495270873485,0.07942288883290727,0.06374678357552496,0.06529793272666534,0.06769040398653693,0.09873264857206598,0.19256070944343404,0.11123170900776524,0.17357595231944334,0.17309839039697922,0.2047737250832627,0.18600368260003664,0.22136547809276652,0.21606566809469108,0.24033578864452393,0.22646567043401214,0.2267911179222447,0.22036435844718014,0.21985325461238783,0.21784836221341147,0.23754811847976562,0.23023513718337954,0.2327402406510894,0.22718502335716706,0.22280930883685396,0.21037539011563344,0.18681258851563484,0.19507236603666675,0.18172601806090555,0.19194156295822712,0.201434771560493,0.19866557185728034,0.23504803089876475,0.22462852741066341,0.22021118459478853,0.23086334258122182,0.2380173637354322,0.22903373124280885,0.2561141401346399,0.2476706165499554,0.2480504939383146,0.27040034826092824,0.25291843759019694,0.24032057113370342,0.2340484015224482,0.24308987294002912
max_env_ch4,0.25665335564390446,0.4127025925449871,0.2982223934182188,0.3217564070192289,0.4107833790012295,0.37987316596933596,0.3478499674427525,0.3080041098699872,0.41853284455671674,0.3292155482796544,0.3172252616028332,0.36746540574989994,0.4994490297441391,0.39508206591002637,0.3322616056575789,0.4403118485604348,0.3358067790897957,0.3255221990347826,0.2738797325226907,0.35517164715737337,0.44096065611777147,0.3608738894833596,0.4039243905076324,0.36737819402306554,0.2931113730527111,0.44439874401766777,0.30646237078380334,0.4603514738460172,0.299896257399479,0.33528202495187515,0.2910996251848067,0.385471279777176,0.40875068238096707,0.3620493844573657,0.36881968490119615,0.3992307692112212,0.2939343291980119,0.3592151517576092,0.36647740895216474,0.4057977173360249,0.4287902486542954,0.3109388039775892,0.3184251493009985,0.3359658887396407,0.35879843258906136,0.3264635291542747,0.3328328228000411,0.2989875681587663,0.3181525749355191,0.4383094505665835,0.44640073230374583,0.3276597253077117,0.3407544638553062,0.3377374508234479,0.3628016106872667,0.3285866983417034,0.5549270088993878,1.2112279583065004,0.5950029951754471,1.4480956465734682,1.0797234963875442,1.2424259745630826,1.182747595944535,1.3195974401347617,1.4072997970234205,1.2027633380473757,1.3852376159054838,1.2055836868362129,1.3887116203579455,1.1504753343727574,1.228742786547378,1.5409549532039404,1.5955609595504694,1.2425702645130394,1.2083529017186339,1.1431381952253827,1.0196684599947015,0.947816579060434,1.0733176833592468,1.2808254085306485,1.0375122424259604,1.0393025679423344,1.202490891056059,1.4446007653679902,1.1633960908709169,1.4866695572602533,1.398860786656266,1.3755200713819484,1.361148248342938,1.6187593637545923,1.9735629892119393,1.5348343981092898,1.8244386019217085,1.5435066885757718,1.7011062305112692,1.4731159220956882,1.4512404374620038
mean_env_ch4,0.18997538490112192,0.2247684515399146,0.20780273734317325,0.19975714707485154,0.23110492184595802,0.22243875657636417,0.21752467853542287,0.21222676268403215,0.223449967760287,0.2200066777340217,0.21690180586496838,0.2298177061472508,0.22927944486749752,0.2213272494467934,0.22628065327751432,0.2242381820184208,0.22345188928703347,0.22080577767075496,0.20758065569289844,0.21882378763261498,0.21603865555857982,0.2211715383782501,0.21609211100872372,0.20919306568268586,0.21563711634544386,0.2245038572330043,0.22650650735148245,0.22953752928236454,0.21842805436316898,0.22021050776147313,0.21960087230045816,0.22714895689374237,0.2218472968194694,0.23211430173155626,0.2206538364199219,0.23301363780558607,0.2207489880651944,0.22224560560733114,0.20737875565114172,0.21106768589082087,0.21181370529365096,0.21571143490953987,0.2043821774481413,0.2098866571127787,0.21564375783212464,0.21420961199223612,0.22069124457257838,0.20032175715310022,0.2131073784432297,0.21445857558166329,0.27782465617303415,0.2097350374497935,0.2204774560118654,0.1980155733616991,0.22763059768479313,0.1908336193410819,0.3310209091673889,0.7125259650761658,0.39926822814671337,0.6495947785584792,0.62071231504522,0.773308285726997,0.702366355178972,0.7793385651413961,0.8270928530685332,0.9261221017221001,0.8687969426706272,0.8524626159274714,0.8488027288086196,0.8485853617276401,0.8442166263916836,0.9252043118013216,0.8486770453421657,0.8726362297818383,0.8335128913689489,0.8119409841346746,0.739553949390861,0.6612269516783388,0.6973235255755452,0.6980601231650388,0.714461083305488,0.7233424277795861,0.7452603635504041,0.8231210481798787,0.838114350469646,0.8654707419483789,0.8723104281627112,0.9350429435696326,0.8986082504506482,1.0070123382898255,0.9864300712443365,0.9270123899967483,1.010962092278849,0.9768281838422691,0.9227399328363334,0.9166588610434991,0.9184854138947763
median_env_ch4,0.18704041132124707,0.22254546748203455,0.2072620400974147,0.1897633484387897,0.22444950257941532,0.21946298918367269,0.20420012352057446,0.21622402859815734,0.21796417167065207,0.21461041905948397,0.21142841236490797,0.2131773438821404,0.21782494941155786,0.21648559448807989,0.21408084820884432,0.21120668254234606,0.2163904715423933,0.21288903646331614,0.20519725296331184,0.2087365137200711,0.217626868286885,0.2112720031313679,0.19920232407411784,0.20153349489006525,0.21378570075934505,0.21050213122148573,0.2299458199803819,0.22220881914585244,0.21486593068799237,0.2186220774207215,0.21941126189626908,0.2203289148566037,0.21455864667634178,0.22596169638349287,0.20892332883919598,0.21906971510636486,0.21970730495215438,0.21586711681372425,0.20196371042522115,0.20188190527319722,0.20822103755388138,0.2127544716023106,0.19665571325050554,0.20825652019915297,0.20657235387371622,0.20368501359647506,0.21385018989504484,0.1918462903001544,0.20925070181917013,0.20217180787086925,0.27068938450912333,0.20088878610758265,0.21429553693250408,0.18813830729223585,0.21946941428077665,0.1847279415924124,0.32861753135887095,0.703919753864769,0.38147457933240525,0.5769106632510327,0.5989881066079168,0.7706085616207801,0.6767301172826574,0.7584783263081076,0.8050631953197392,0.9136500369233127,0.8534413764140397,0.8354636790650272,0.8346539639752613,0.8348876934069356,0.8331202705773437,0.888805963864267,0.7810956428135618,0.8568600128954871,0.7954749671715857,0.804905524913146,0.7387769100132043,0.6491660347912467,0.688283784203862,0.6685477375202552,0.7101383579356257,0.7075564175107716,0.7143325837848669,0.8081985923277046,0.8309776286218693,0.825318463479515,0.8643925618069785,0.9178425943214525,0.8737671548747802,0.9924818421856945,0.9800970706533307,0.9122516282007885,0.9842234517867127,0.9348526743501689,0.8821863646535069,0.8778981736826852,0.8956509796475784
max_env_ch3,1.0266134225756178,1.6508103701799484,1.1928895736728753,1.2870256280769157,1.643133516004918,1.5194926638773438,1.39139986977101,1.2320164394799489,1.674131378226867,1.3168621931186175,1.2689010464113328,1.4698616229995998,1.9977961189765563,1.5803282636401055,1.3290464226303156,1.7612473942417393,1.343227116359183,1.3020887961391303,1.0955189300907628,1.4206865886294935,1.7638426244710859,1.4434955579334383,1.6156975620305296,1.4695127760922622,1.1724454922108445,1.777594976070671,1.2258494831352134,1.8414058953840688,1.199585029597916,1.3411280998075006,1.1643985007392268,1.541885119108704,1.6350027295238683,1.4481975378294627,1.4752787396047846,1.5969230768448848,1.1757373167920475,1.4368606070304368,1.465909635808659,1.6231908693440995,1.7151609946171815,1.2437552159103569,1.273700597203994,1.3438635549585627,1.4351937303562454,1.3058541166170987,1.3313312912001645,1.1959502726350653,1.2726102997420763,1.753237802266334,1.7856029292149833,1.3106389012308468,1.3630178554212249,1.3509498032937917,1.4512064427490667,1.3143467933668136,2.2197080355975514,4.844911833226002,2.3800119807017883,5.792382586293873,4.318893985550177,4.96970389825233,4.73099038377814,5.278389760539047,5.629199188093682,4.811053352189503,5.540950463621935,4.8223347473448515,5.554846481431782,4.60190133749103,4.914971146189512,6.1638198128157615,6.382243838201878,4.970281058052158,4.833411606874535,4.572552780901531,4.078673839978806,3.791266316241736,4.293270733436987,5.123301634122594,4.150048969703842,4.157210271769338,4.809963564224236,5.778403061471961,4.6535843634836676,5.946678229041013,5.595443146625064,5.502080285527794,5.444592993371752,6.475037455018369,7.894251956847757,6.139337592437159,7.297754407686834,6.174026754303087,6.804424922045077,5.892463688382753,5.804961749848015
mean_env_ch3,0.7275924200622225,0.8544957956777797,0.7887148513944559,0.770444003752026,0.8605841976001849,0.8628744335899369,0.8228403844292702,0.8118190370499186,0.8518564385503181,0.8308099091163974,0.8270142259918086,0.8400033167491223,0.8714339905300192,0.8400365194928915,0.839092149431835,0.8696627853140898,0.8474050023674164,0.8187989260504385,0.7921089951410785,0.8187213724050084,0.8044029341269492,0.8512154458739374,0.7985958662122458,0.8029875694982239,0.8174124933926087,0.8377771398385002,0.8553154525270386,0.8612172030050044,0.8511710087907286,0.8466336186802251,0.8221439325708004,0.8677284352361306,0.8428327211360453,0.8674081227916418,0.834272228248956,0.8969780947296379,0.8524882293507549,0.8303677172442322,0.7722539659344804,0.8040095193987873,0.7763859311618873,0.8114094314320118,0.7889597341100161,0.7925530919126145,0.7893269693537459,0.7933907950661871,0.8186443014639815,0.7487764809252192,0.7948124711804194,0.8016523418957046,1.10044109741552,0.788135561508447,0.8312850273106849,0.7575654302178795,0.834634751475087,0.7315569453521397,1.3240836366695556,2.8501038603046633,1.5970729125868535,2.598379114233917,2.48284926018088,3.093233142907988,2.809465420715888,3.1173542605655844,3.308371412274133,3.7044884068884003,3.475187770682509,3.4098504637098856,3.3952109152344785,3.3943414469105604,3.3768665055667344,3.7008172472052863,3.394708181368663,3.490544919127353,3.3340515654757956,3.2477639365386985,2.958215797563444,2.644907806713355,2.789294102302181,2.7922404926601554,2.857844333221952,2.8933697111183445,2.9810414542016166,3.292484192719515,3.352457401878584,3.4618829677935157,3.489241712650845,3.7401717742785303,3.5944330018025927,4.028049353159302,3.945720284977346,3.708049559986993,4.043848369115396,3.9073127353690764,3.6909597313453335,3.6666354441739966,3.6739416555791053
median_env_ch3,0.7038306703956787,0.8243272296413704,0.760251985673961,0.7313961091400116,0.8426163952035096,0.8610935938136892,0.7950071534186626,0.8073116137313667,0.8434239101710423,0.8027697568084436,0.8294031633591576,0.7930353135488665,0.82248402089609,0.8073693293820148,0.8349389769158229,0.8183841412759736,0.7965218216846646,0.7823350917316179,0.7710587882773767,0.7981779399360838,0.759897663069927,0.8136306363997075,0.7690782237155503,0.7662227406735784,0.8066731452510816,0.7572146575856756,0.8510678291260301,0.8362302067111655,0.8351279667267146,0.8155004899768553,0.820349264908412,0.8268365012335681,0.8136232516423341,0.8632176584032928,0.7993874753802205,0.844156195508357,0.838804593466796,0.8089819054152918,0.7265454532514846,0.774272552507143,0.7157130690528243,0.8103349622294849,0.7662095389443757,0.7596836646298916,0.7383251415000582,0.7577212521902006,0.7987460975510327,0.7388100923871119,0.7900818735505928,0.7461848273568787,1.0752009892652374,0.7548237932989185,0.8158154367347912,0.733461903149093,0.8034552518644884,0.7141277727181619,1.3144701254354838,2.815679015459076,1.525898317329621,2.3076426530041307,2.395952426431667,3.0824342464831203,2.7069204691306297,3.0339133052324305,3.220252781278957,3.654600147693251,3.413765505656159,3.3418547162601087,3.338615855901045,3.3395507736277423,3.332481082309375,3.555223855457068,3.1243825712542472,3.4274400515819483,3.181899868686343,3.219622099652584,2.9551076400528173,2.5966641391649867,2.753135136815448,2.674190950081021,2.840553431742503,2.8302256700430863,2.8573303351394674,3.2327943693108185,3.323910514487477,3.30127385391806,3.457570247227914,3.67137037728581,3.4950686194991207,3.969927368742778,3.920388282613323,3.649006512803154,3.9368938071468507,3.7394106974006758,3.5287454586140274,3.5115926947307408,3.582603918590314
max_env_ch2,4.106453690302471,6.603241480719793,4.771558294691501,5.148102512307663,6.572534064019672,6.077970655509375,5.56559947908404,4.9280657579197955,6.696525512907468,5.26744877247447,5.075604185645331,5.879446491998399,7.991184475906225,6.321313054560422,5.316185690521262,7.044989576966957,5.372908465436732,5.208355184556521,4.382075720363051,5.682746354517974,7.0553704978843435,5.773982231733753,6.462790248122118,5.878051104369049,4.689781968843378,7.110379904282684,4.903397932540853,7.365623581536275,4.798340118391664,5.364512399230002,4.657594002956907,6.167540476434816,6.540010918095473,5.792790151317851,5.9011149584191385,6.387692307379539,4.70294926716819,5.747442428121747,5.863638543234636,6.492763477376398,6.860643978468726,4.9750208636414275,5.094802388815976,5.375454219834251,5.740774921424982,5.223416466468395,5.325325164800658,4.783801090540261,5.090441198968305,7.012951209065336,7.142411716859933,5.242555604923387,5.4520714216848996,5.403799213175167,5.804825770996267,5.257387173467254,8.878832142390205,19.379647332904007,9.520047922807153,23.16953034517549,17.275575942200707,19.87881559300932,18.92396153511256,21.113559042156187,22.516796752374727,19.24421340875801,22.16380185448774,19.289338989379406,22.219385925727128,18.40760534996412,19.659884584758046,24.655279251263046,25.52897535280751,19.88112423220863,19.33364642749814,18.290211123606124,16.314695359915223,15.165065264966945,17.17308293374795,20.493206536490376,16.600195878815367,16.62884108707735,19.239854256896944,23.113612245887843,18.61433745393467,23.786712916164053,22.381772586500254,22.008321142111175,21.77837197348701,25.900149820073477,31.57700782739103,24.557350369748637,29.191017630747336,24.69610701721235,27.217699688180307,23.56985475353101,23.21984699939206
mean_env_ch2,2.91036968024889,3.4179831827111187,3.1548594055778234,3.081776015008104,3.4423367904007396,3.4514977343597475,3.291361537717081,3.2472761481996746,3.4074257542012725,3.3232396364655896,3.3080569039672345,3.3600132669964893,3.485735962120077,3.360146077971566,3.35636859772734,3.478651141256359,3.389620009469666,3.275195704201754,3.168435980564314,3.2748854896200337,3.2176117365077967,3.4048617834957495,3.194383464848983,3.2119502779928957,3.2696499735704347,3.351108559354001,3.4212618101081542,3.4448688120200175,3.4046840351629144,3.3865344747209005,3.2885757302832017,3.4709137409445225,3.3713308845441814,3.4696324911665672,3.337088912995824,3.5879123789185514,3.4099529174030194,3.321470868976929,3.0890158637379215,3.216038077595149,3.105543724647549,3.2456377257280473,3.1558389364400643,3.170212367650458,3.1573078774149836,3.1735631802647486,3.274577205855926,2.995105923700877,3.1792498847216777,3.2066093675828182,4.40176438966208,3.152542246033788,3.3251401092427395,3.030261720871518,3.338539005900348,2.9262277814085587,5.296334546678223,11.400415441218653,6.388291650347414,10.393516456935668,9.93139704072352,12.372932571631951,11.237861682863551,12.469417042262338,13.233485649096531,14.817953627553601,13.900751082730036,13.639401854839543,13.580843660937914,13.577365787642242,13.507466022266938,14.803268988821145,13.578832725474651,13.962179676509413,13.336206261903182,12.991055746154794,11.832863190253777,10.57963122685342,11.157176409208724,11.168961970640622,11.431377332887807,11.573478844473378,11.924165816806466,13.16993677087806,13.409829607514336,13.847531871174063,13.95696685060338,14.960687097114121,14.377732007210371,16.112197412637208,15.782881139909383,14.832198239947973,16.175393476461583,15.629250941476306,14.763838925381334,14.666541776695986,14.695766622316421
median_env_ch2,2.815322681582715,3.2973089185654816,3.041007942695844,2.9255844365600465,3.3704655808140385,3.444374375254757,3.1800286136746503,3.229246454925467,3.3736956406841694,3.2110790272337746,3.3176126534366306,3.172141254195466,3.28993608358436,3.229477317528059,3.3397559076632914,3.2735365651038943,3.1860872867386583,3.1293403669264714,3.084235153109507,3.192711759744335,3.039590652279708,3.25452254559883,3.0763128948622014,3.0648909626943137,3.2266925810043263,3.0288586303427025,3.4042713165041203,3.344920826844662,3.3405118669068585,3.2620019599074213,3.281397059633648,3.3073460049342724,3.2544930065693363,3.452870633613171,3.197549901520882,3.376624782033428,3.355218373867184,3.235927621661167,2.9061818130059383,3.097090210028572,2.862852276211297,3.2413398489179395,3.064838155777503,3.0387346585195663,2.953300566000233,3.0308850087608024,3.1949843902041306,2.9552403695484477,3.160327494202371,2.984739309427515,4.30080395706095,3.019295173195674,3.2632617469391647,2.933847612596372,3.2138210074579536,2.8565110908726474,5.257880501741935,11.262716061836304,6.103593269318484,9.230570612016523,9.583809705726669,12.329736985932481,10.827681876522519,12.135653220929722,12.881011125115828,14.618400590773003,13.655062022624636,13.367418865040435,13.35446342360418,13.35820309451097,13.3299243292375,14.220895421828272,12.497530285016989,13.709760206327793,12.727599474745372,12.878488398610337,11.82043056021127,10.386656556659947,11.012540547261793,10.696763800324083,11.362213726970012,11.320902680172345,11.42932134055787,12.931177477243274,13.295642057949909,13.20509541567224,13.830280988911657,14.68548150914324,13.980274477996483,15.879709474971111,15.681553130453292,14.596026051212617,15.747575228587403,14.957642789602703,14.11498183445611,14.046370778922963,14.330415674361255
max_env_ch1,16.425814761209885,26.412965922879174,19.086233178766005,20.59241004923065,26.29013625607869,24.3118826220375,22.26239791633616,19.712263031679182,26.78610205162987,21.06979508989788,20.302416742581325,23.517785967993596,31.9647379036249,25.285252218241688,21.26474276208505,28.179958307867828,21.491633861746926,20.833420738226085,17.528302881452205,22.730985418071896,28.221481991537374,23.095928926935013,25.851160992488474,23.512204417476195,18.759127875373512,28.441519617130737,19.613591730163414,29.4624943261451,19.193360473566656,21.45804959692001,18.63037601182763,24.670161905739263,26.160043672381892,23.171160605271403,23.604459833676554,25.550769229518156,18.81179706867276,22.98976971248699,23.454554172938543,25.971053909505592,27.442575913874904,19.90008345456571,20.379209555263905,21.501816879337003,22.963099685699927,20.89366586587358,21.30130065920263,19.135204362161044,20.36176479587322,28.051804836261343,28.569646867439733,20.97022241969355,21.808285686739598,21.615196852700667,23.219303083985068,21.029548693869017,35.51532856956082,77.51858933161603,38.08019169122861,92.67812138070197,69.10230376880283,79.51526237203728,75.69584614045024,84.45423616862475,90.06718700949891,76.97685363503204,88.65520741795096,77.15735595751762,88.87754370290851,73.63042139985647,78.63953833903219,98.62111700505218,102.11590141123004,79.52449692883452,77.33458570999257,73.1608444944245,65.2587814396609,60.66026105986778,68.6923317349918,81.9728261459615,66.40078351526147,66.5153643483094,76.95941702758778,92.45444898355137,74.45734981573868,95.14685166465621,89.52709034600102,88.0332845684447,87.11348789394803,103.6005992802939,126.30803130956411,98.22940147899455,116.76407052298934,98.7844280688494,108.87079875272123,94.27941901412404,92.87938799756824
mean_env_ch1,11.64147872099556,13.671932730844475,12.619437622311294,12.327104060032417,13.769347161602958,13.80599093743899,13.165446150868323,12.989104592798698,13.62970301680509,13.292958545862358,13.232227615868938,13.440053067985957,13.942943848480308,13.440584311886264,13.42547439090936,13.914604565025437,13.558480037878663,13.100782816807016,12.673743922257255,13.099541958480135,12.870446946031187,13.619447133982998,12.777533859395932,12.847801111971583,13.078599894281739,13.404434237416003,13.685047240432617,13.77947524808007,13.618736140651658,13.546137898883602,13.154302921132807,13.88365496377809,13.485323538176726,13.878529964666269,13.348355651983296,14.351649515674206,13.639811669612078,13.285883475907715,12.356063454951686,12.864152310380597,12.422174898590196,12.98255090291219,12.623355745760257,12.680849470601832,12.629231509659935,12.694252721058994,13.098308823423704,11.980423694803507,12.71699953888671,12.826437470331273,17.60705755864832,12.610168984135152,13.300560436970958,12.121046883486072,13.354156023601393,11.704911125634235,21.18533818671289,45.60166176487461,25.553166601389655,41.57406582774267,39.72558816289408,49.491730286527805,44.951446731454205,49.87766816904935,52.933942596386125,59.271814510214405,55.60300433092014,54.55760741935817,54.323374643751656,54.309463150568966,54.02986408906775,59.21307595528458,54.315330901898605,55.84871870603765,53.34482504761273,51.96422298461918,47.33145276101511,42.31852490741368,44.628705636834894,44.675847882562486,45.72550933155123,46.29391537789351,47.696663267225865,52.67974708351224,53.639318430057344,55.39012748469625,55.82786740241352,59.842748388456485,57.510928028841484,64.44878965054883,63.13152455963753,59.32879295979189,64.70157390584633,62.51700376590522,59.055355701525336,58.666167106783945,58.783066489265686
