,08/28/23 00:00:00,08/28/23 00:15:00,08/28/23 00:30:00,08/28/23 00:45:00,08/28/23 01:00:00,08/28/23 01:15:00,08/28/23 01:30:00,08/28/23 01:45:00,08/28/23 02:00:00,08/28/23 02:15:00,08/28/23 02:30:00,08/28/23 02:45:00,08/28/23 03:00:00,08/28/23 03:15:00,08/28/23 03:30:00,08/28/23 03:45:00,08/28/23 04:00:00,08/28/23 04:15:00,08/28/23 04:30:00,08/28/23 04:45:00,08/28/23 05:00:00,08/28/23 05:15:00,08/28/23 05:30:00,08/28/23 05:45:00,08/28/23 06:00:00,08/28/23 06:15:00,08/28/23 06:30:00,08/28/23 06:45:00,08/28/23 07:00:00,08/28/23 07:15:00,08/28/23 07:30:00,08/28/23 07:45:00,08/28/23 08:00:00,08/28/23 08:15:00,08/28/23 08:30:00,08/28/23 08:45:00,08/28/23 09:00:00,08/28/23 09:15:00,08/28/23 09:30:00,08/28/23 09:45:00,08/28/23 10:00:00,08/28/23 10:15:00,08/28/23 10:30:00,08/28/23 10:45:00,08/28/23 11:00:00,08/28/23 11:15:00,08/28/23 11:30:00,08/28/23 11:45:00,08/28/23 12:00:00,08/28/23 12:15:00,08/28/23 12:30:00,08/28/23 12:45:00,08/28/23 13:00:00,08/28/23 13:15:00,08/28/23 13:30:00,08/28/23 13:45:00,08/28/23 14:00:00,08/28/23 14:15:00,08/28/23 14:30:00,08/28/23 14:45:00,08/28/23 15:00:00,08/28/23 15:15:00,08/28/23 15:30:00,08/28/23 15:45:00,08/28/23 16:00:00,08/28/23 16:15:00,08/28/23 16:30:00,08/28/23 16:45:00,08/28/23 17:00:00,08/28/23 17:15:00,08/28/23 17:30:00,08/28/23 17:45:00,08/28/23 18:00:00,08/28/23 18:15:00,08/28/23 18:30:00,08/28/23 18:45:00,08/28/23 19:00:00,08/28/23 19:15:00,08/28/23 19:30:00,08/28/23 19:45:00,08/28/23 20:00:00,08/28/23 20:15:00,08/28/23 20:30:00,08/28/23 20:45:00,08/28/23 21:00:00,08/28/23 21:15:00,08/28/23 21:30:00,08/28/23 21:45:00,08/28/23 22:00:00,08/28/23 22:15:00,08/28/23 22:30:00,08/28/23 22:45:00,08/28/23 23:00:00,08/28/23 23:15:00,08/28/23 23:30:00,08/28/23 23:45:00,08/29/23 00:00:00
max_amp,0.044203540158857677,0.04032655204799722,0.044280330217941304,0.05846701965792224,0.0482049597235641,0.04781908443358613,0.04486532948679878,0.04136416566698949,0.04243978076640569,0.04578579037979418,0.04233531659874443,0.050054315947254346,0.04141070910106865,0.05199723651724263,0.04459140409383389,0.05073826115489849,0.05695317505448399,0.04430416322087027,0.04505751943663027,0.05052395315772163,0.04304738909196485,0.04869734001583525,0.05027246381345741,0.041808716743932134,0.0544405173131174,0.041028244678830636,0.05236200670759258,0.04603045123954316,0.05510582727496086,0.05315551917238293,0.06509746560097683,0.05733990233316351,0.04945257201421026,0.050611768543507685,0.04756113880672614,0.04824163497143373,0.043860212887191025,0.04519802691784876,0.051927568377343386,0.040718731755614274,0.05001011502870883,0.04937057025011195,0.03943258682624918,0.05000331452203119,0.051500359051806735,0.03991670612845558,0.03935487818932732,0.048160746109523915,0.05557691806731698,0.06828942165334409,0.034962897224079935,0.04327326045796422,0.03855320038452152,0.035686599899892035,0.03146169515174521,0.033780302783547544,0.029426189353968443,0.031221536062985864,0.03268368302912565,0.03072961798684092,0.03308099658257157,0.0327226387049323,0.03072196883088761,0.034262677577624835,0.03120427290388636,0.03680953030366504,0.027837324408993308,0.03101976033060582,0.02939854175202578,0.033916416591250505,0.025627353659102584,0.02668301797043268,0.029305510601257568,0.030832481560453495,0.03178276819317639,0.02817253912564964,0.03419867465343123,0.03747259157955349,0.03314812115576381,0.033938217032783956,0.03839778293927652,0.03313960820846582,0.036668171951872136,0.0410103551824328,0.034052105698940606,0.036998417904524704,0.03567893317505955,0.04354307930428533,0.05056390764288925,0.04263847646058512,0.04383294234240152,0.03938911597190172,0.03723928585665103,0.03467784098161187,0.04709833354771197,0.0413546292486128,0.03562701200718898
mean_amp,0.026858954574937182,0.027661268359482887,0.030368397416627804,0.029750528437112764,0.029379172145206075,0.03068945116550763,0.029926677104415666,0.02859068013419836,0.02760345926885901,0.029233739394408483,0.02957435727212077,0.02947123943715911,0.029756410429754385,0.029922238592499924,0.028855315469981897,0.030807338810639868,0.03182974025394397,0.030392022398354413,0.02905771585340574,0.030301059354642803,0.03039601716230257,0.02973965934187007,0.03288307054476707,0.02954213020494962,0.03026078950340929,0.028317100928302145,0.03153925302799398,0.030248473567505183,0.029425016471402752,0.03066099040765539,0.03074935150615188,0.033077816913488926,0.032447013228382116,0.0310541916528295,0.02853493683282478,0.02944451924768137,0.02815771454903854,0.03014924403403303,0.031060023474705708,0.02839419045650719,0.03060904276283021,0.03103553056807741,0.03017743701669394,0.03156955046534923,0.03260447209220171,0.029078920444127725,0.0293697441978354,0.03175114380472413,0.032754438441763976,0.04328234871696377,0.024934693458072213,0.026429275749728465,0.02467434310235613,0.0243480633471674,0.02491912170377865,0.02228176559369591,0.02254487372182827,0.021367116247088164,0.024667485318044465,0.022756630706026095,0.022855099510962314,0.022280608284706033,0.022201503803736717,0.02183886822333679,0.021812606238713044,0.02133740407915317,0.019835550985701403,0.021131733520662836,0.02065085609547069,0.02144819889464184,0.01806170431778765,0.018774964098553018,0.020360889531887343,0.020501646690374613,0.020456886773318413,0.021368750747790956,0.023992061748762554,0.02464556436337397,0.024201733152899856,0.023853101373500392,0.024511700683776227,0.02365907079255363,0.023401021500910932,0.024025542924143703,0.02305740386781043,0.023548149550279496,0.024316764301985948,0.024225891921473793,0.025307744418925845,0.024926938564672253,0.02459568095718118,0.023614111356902345,0.02321251745575616,0.02416870934541846,0.023457502821964578,0.024537862973471485,0.02425431087044409
median_amp,0.025890938060185616,0.02694233141794079,0.029678100914711958,0.028227079012140374,0.028901542898677683,0.03019685373192399,0.029874207967358575,0.027834849673059096,0.027524040492322235,0.02884931216423919,0.029189229046835286,0.028440826495249597,0.029283550848860307,0.028287971948788595,0.02830704826858295,0.030823605123021167,0.03024267346316994,0.029696828986516793,0.028078694361351575,0.029916670805542042,0.029666321468145365,0.02902958842327778,0.03247225390480126,0.029426899019395363,0.028662282748209027,0.028539671623105122,0.03116899089596268,0.028999370319729552,0.02893716846556637,0.029631335797451017,0.029798567686430223,0.03195955123398879,0.031089372229787977,0.02877239252807961,0.02671976543911539,0.028886077507600524,0.027240857722892593,0.030337281189396992,0.030101221893073574,0.027526292061601502,0.030586653960038575,0.03013340253999071,0.03051230028306621,0.031544927000061396,0.031769437489930594,0.029205510522624073,0.029377090150011134,0.031427246575440784,0.03143217219609876,0.04217168021919357,0.024664918237508,0.02539056580674618,0.02458739727831662,0.0236722110068372,0.024707556705439466,0.021574786137664833,0.022203144360073198,0.020938588773292643,0.024229482189370204,0.02248723012688565,0.022502206479724507,0.021765005014153987,0.022247264561959225,0.021721537301439976,0.021339591894024647,0.020279234748893413,0.019839341208899325,0.020619914727055058,0.020008686016922888,0.02067011223460201,0.01796492215789205,0.018296359617236062,0.020135596804046953,0.0198636717032123,0.02031061898251673,0.021538282685293904,0.02376218983069115,0.024094173636760655,0.023307673851907733,0.023119545726851765,0.023965462028794682,0.023490041422394026,0.022978973604850163,0.023562752451687038,0.022843864694174803,0.023356595247175465,0.02382156278053779,0.023749652959076734,0.024809891903370334,0.02481704763307699,0.023459347244369523,0.022892628037862957,0.02342234967628855,0.023445488631632115,0.0222554244572242,0.02399028503433138,0.024342180899354998
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impulses_ch5,13,23,32,26,16,37,22,17,14,20,32,18,20,24,14,25,32,20,22,13,18,34,29,25,29,13,30,18,20,27,30,30,21,15,12,18,14,21,30,10,23,32,24,34,24,15,13,16,26,52,3,5,3,7,3,7,1,2,5,2,3,4,3,2,3,6,4,6,0,5,0,0,4,2,3,6,6,0,3,6,3,7,4,3,1,8,6,6,8,12,8,11,5,10,13,10,3
impulses_ch4,538,569,728,651,732,705,782,630,658,665,729,719,708,732,664,748,719,719,648,714,757,685,963,654,751,693,773,740,673,717,755,826,887,802,601,694,718,747,722,633,705,827,736,846,895,692,691,815,862,1578,333,392,294,317,310,214,240,186,348,279,268,257,263,275,255,257,227,278,256,312,174,203,239,260,284,281,306,312,347,353,356,300,310,367,334,323,314,335,433,412,379,370,357,398,306,398,381
impulses_ch3,6322,6671,6763,6621,6950,6604,7048,7014,6747,6570,6704,6549,6727,6926,6964,6631,6955,6920,6616,6706,6810,6601,7375,6714,6971,6673,7174,6925,6977,6793,6984,7648,7383,7144,6474,6961,6776,6739,6785,6880,7249,7089,6878,6864,7271,6771,7390,7457,7721,13845,8603,8950,8062,7777,8151,6924,6894,6618,7715,7632,7496,7149,6952,6931,6818,6443,6342,6435,5912,5993,4398,4754,4821,4889,4849,5155,5414,5729,5822,5088,5796,5344,5358,5232,5100,5218,5600,5402,5334,5206,5058,4922,4612,4850,4751,4990,4828
impulses_ch2,15811,15737,14945,15336,15764,14821,15146,14938,15584,14991,14802,14920,14803,14580,15012,14698,14377,14820,15142,14383,14542,15262,14002,15048,14712,15362,14051,14574,14965,14952,14425,13832,14240,14047,15167,14872,15219,14649,14585,15456,14918,14764,14563,14675,14020,15110,14915,14237,14321,10907,16740,16158,16979,17467,16588,17861,17570,18206,16875,17569,17719,18409,18167,18375,19007,19795,20378,19262,18776,18511,18562,17999,17607,17717,17429,16716,15368,14547,14611,14631,14339,14597,14724,14418,14903,14833,14805,14517,14226,14717,14530,14835,14920,14806,14420,14505,14779
impulses_ch1,6839,6499,6368,6530,6318,6026,6141,6133,6692,6094,6184,6316,6252,6087,6391,5850,5704,6101,6444,6147,5732,6430,5413,6189,5934,6246,5649,6286,6087,6089,6086,5363,5692,5630,6466,6258,6325,6121,5845,6340,5799,6076,6020,6092,5697,6384,5955,5646,5798,2968,5423,5120,5644,6002,5480,6265,6164,6325,5689,6004,6170,6618,6530,6708,7038,7536,8055,7296,7698,7668,8966,8451,7977,8147,8194,7704,6621,6153,6089,6119,6102,6027,6123,6172,6435,6405,6239,6309,5992,6266,6513,6790,7040,6516,6713,6556,7108
max_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05452677293874737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
