,03/18/23 13:40:00,03/18/23 14:00:00,03/18/23 14:15:00,03/18/23 14:30:00,03/18/23 14:45:00,03/18/23 15:00:00,03/18/23 15:15:00,03/18/23 15:30:00,03/18/23 15:45:00,03/18/23 16:00:00,03/18/23 16:15:00,03/18/23 16:30:00,03/18/23 16:45:00,03/18/23 17:00:00,03/18/23 17:15:00,03/18/23 17:30:00,03/18/23 17:45:00,03/18/23 18:00:00,03/18/23 18:15:00,03/18/23 18:30:00,03/18/23 18:45:00,03/18/23 19:00:00,03/18/23 19:15:00,03/18/23 19:30:00,03/18/23 19:45:00,03/18/23 20:00:00,03/18/23 20:15:00,03/18/23 20:30:00,03/18/23 20:45:00,03/18/23 21:00:00,03/18/23 21:15:00,03/18/23 21:30:00,03/18/23 21:45:00,03/18/23 22:00:00,03/18/23 22:15:00,03/18/23 22:30:00,03/18/23 22:45:00,03/18/23 23:00:00,03/18/23 23:15:00,03/18/23 23:30:00,03/18/23 23:45:00,03/19/23 00:00:00,03/19/23 00:15:00,03/19/23 00:30:00,03/19/23 00:45:00,03/19/23 01:00:00,03/19/23 01:15:00,03/19/23 01:30:00,03/19/23 01:45:00,03/19/23 02:00:00,03/19/23 02:15:00,03/19/23 02:30:00,03/19/23 02:45:00,03/19/23 03:00:00,03/19/23 03:15:00,03/19/23 03:30:00,03/19/23 03:45:00,03/19/23 04:00:00,03/19/23 04:15:00,03/19/23 04:30:00,03/19/23 04:45:00,03/19/23 05:00:00,03/19/23 05:15:00,03/19/23 05:30:00,03/19/23 05:45:00,03/19/23 06:00:00,03/19/23 06:15:00,03/19/23 06:30:00,03/19/23 06:45:00,03/19/23 07:00:00,03/19/23 07:15:00,03/19/23 07:30:00,03/19/23 07:45:00,03/19/23 08:00:00,03/19/23 08:15:00,03/19/23 08:30:00,03/19/23 08:45:00,03/19/23 09:00:00,03/19/23 09:15:00,03/19/23 09:30:00,03/19/23 09:45:00,03/19/23 10:00:00,03/19/23 10:15:00,03/19/23 10:30:00,03/19/23 10:45:00,03/19/23 11:00:00,03/19/23 11:15:00,03/19/23 11:30:00,03/19/23 11:45:00,03/19/23 12:00:00,03/19/23 12:15:00,03/19/23 12:30:00,03/19/23 12:45:00,03/19/23 13:00:00,03/19/23 13:15:00,03/19/23 13:30:00,04/14/23 16:29:00,04/14/23 16:30:00,04/14/23 16:31:00,04/14/23 16:32:00,04/14/23 16:40:00
mean_env_ch3,0.17767977912250296,0.19296897226200505,0.19674993614919126,0.20286963661113674,0.19114051314143435,0.19819673810790542,0.19718202225800224,0.20041196240948134,0.20190217935427662,0.20935808899396852,0.2041700941430808,0.21430779885929296,0.19831494576349482,0.19686698512282494,0.19654419000611545,0.19930291880257875,0.25423758365198623,0.2665441217201818,0.28855245178346595,0.20891999044610987,0.20100894921130255,0.19050454729658775,0.1883471158946117,0.19615365729042383,0.19161149346699582,0.1864787535052483,0.18910341034843078,0.18191239819342134,0.18806771089958965,0.184059650561914,0.18807676431690135,0.19122616590413738,0.18265126083655148,0.18875379931490693,0.18401135050405698,0.1907330949645515,0.20654457606931526,0.19288412310538294,0.1938292520710807,0.19198088745097724,0.19017772045006204,0.18395353188163166,0.1796599909991561,0.1842556065360589,0.18228109282818175,0.1883203058185995,0.18519413323817885,0.19355467691744313,0.1900556395142331,0.18998764331853932,0.19246631421872443,0.1967006736110476,0.1940661159947073,0.17615690819579735,0.19390900884526308,0.18573858075661087,0.17942914292573725,0.1898198342180203,0.18706453591513955,0.17689521275881132,0.1774865264821398,0.18310740761228417,0.1917467521064749,0.1871354982991326,0.1761995710727695,0.18563371284011995,0.18095739712356648,0.18621228549506236,0.17595407883802233,0.17269080360469782,0.1878765269481515,0.17570875160247892,0.1698488628087861,0.17657935633457417,0.17830149077637286,0.18267905651397673,0.1776522964685956,0.17743528247439494,0.17533565902050416,0.17551622980626613,0.17209688271792764,0.1704948093771231,0.16069675285975857,0.1736199705387905,0.17519210746134448,0.162353118459183,0.16849287233888446,0.17491950556055835,0.17170738684512338,0.17075677578274653,0.16210159160302706,0.17494061236711766,0.1556246282699181,0.16199205739544473,0.2828143695405256,0.1644669693806397,1.4928599701168987,1.4996436397027655,1.5301459132216815,1.4769676982538955,1.5046729882561747
median_env_ch3,0.18022442505494587,0.188334860598972,0.2011481441879411,0.20087449634811907,0.1850982537042365,0.18921675711621627,0.1980342668034568,0.19774624786842349,0.20547420719343276,0.20791538114260782,0.19928020310898947,0.2068160039879558,0.19429955838684848,0.19708478234131882,0.18760840807035958,0.19561204401527815,0.24920996752872412,0.2810787597103285,0.29182487236134547,0.19518305293275034,0.20124772870274438,0.19078747966556642,0.1859307162845734,0.20724107653516774,0.19121165135078588,0.1853752342120673,0.18908333371733835,0.18358987177587877,0.1880318119478162,0.1850389867314741,0.18373411284822316,0.1927481805110965,0.18320407625567148,0.182049167965238,0.1820494133346085,0.19205278620721766,0.20380983317565587,0.19516401306386036,0.1960858010778053,0.19075771836308145,0.1856136650979064,0.18375500712612164,0.1746451817109451,0.18052249525538402,0.18115927667456397,0.18525126338193176,0.18330026919421605,0.18868812360557013,0.1897473983757324,0.1911470412728724,0.18801036018653575,0.19238006502734933,0.1903716135238283,0.17438403493426669,0.1935294709492742,0.18373064070246864,0.17972763602239814,0.1809577717634049,0.18386209223403333,0.17693740681704806,0.1726103875060258,0.1807891033312231,0.18589639214797832,0.19145053076082996,0.17710542690575548,0.18798761494885938,0.17505277097348731,0.18396988845102197,0.17934897341927875,0.1725513272147365,0.19254158376590808,0.17553093718217383,0.16907098839051338,0.172047098019355,0.17748730754071568,0.1812957987014283,0.17439613733709514,0.1771633551996722,0.176956375287284,0.17088280399927624,0.17389671549435595,0.16883193043920106,0.15595190676630338,0.16654882466504164,0.177812434319968,0.16465039078692256,0.16574569669816278,0.17260429471039015,0.16853627288378484,0.17083599519801612,0.1613948649837199,0.17337638515646606,0.15493614317278126,0.15964545800142504,0.18115605806126944,0.16152521568128778,1.5082416868632458,1.4686531388511992,1.5202062501040605,1.4609190241871048,1.4388132714572452
max_env_ch2,0.8103215681385662,0.8979073389977761,0.9102805378617776,0.9478224841618503,0.8708196414283627,1.0488303412447215,0.9587839573638665,0.9873667473427156,0.9517948922105884,1.0442616207279745,0.9672026145192895,1.094801998234161,0.9686870123690411,0.9356999475351627,1.0543572641541674,0.9845853930386372,1.7877612746206377,1.9351025585527135,1.9924742097814288,1.4159173199504613,1.005036550224549,0.9056473392655543,0.8911934750642041,0.9060117066627186,0.9010868672007807,0.8539118667011039,0.9999203493678198,0.8229161899665745,0.8388640367238044,0.8768732845866584,0.8895319149432472,0.878573227564411,0.8338846824325087,0.8824715621790084,0.8552300808017834,0.873650596851114,1.1556795530904054,0.8454294990975179,0.9628439511893486,0.9355561883890957,0.9334299277463949,0.883644982160764,0.8657717820773535,1.032558420648766,0.8560967875049444,0.9288302603940105,1.0607184882552314,0.9719987719061395,0.996750615552996,0.8450274084452526,0.9115031049857807,0.9873211312893561,0.9434498797070112,0.8258967169530828,0.8574755514332313,0.8423470896624177,0.8592649867359506,1.0268136345018135,0.9184052132706105,0.8047725649411113,0.9002994612998856,0.8552404711244312,1.0017035606306282,0.9247356074223886,0.7934700422189365,0.8601542860365781,0.958310005019172,0.8361918116770709,0.8088938497358198,0.7567751964421663,0.8183326653027,0.7964365711828907,0.7989769143440455,0.8321525746823167,0.8110715460521174,0.8825447547530496,0.812419930903409,0.8321455211653743,0.798550511125773,0.8891987378412202,0.8006253558283631,0.8214489991583585,0.8134749950442225,0.8160609413141271,0.799747134136761,0.7505879631281842,0.7842284211309164,0.8848286859837876,0.7851543700417603,0.8026161355874298,0.7925916187243033,0.8653061680807106,0.711726672459286,0.758010327065345,5.474392741366854,0.781236339567733,7.59379785895874,7.454942714497802,7.606555535433614,7.666070269430638,13.44537686746463
mean_env_ch2,0.6381810239128586,0.7177687786587779,0.7403112822494945,0.7564362006734563,0.7289499663991419,0.740316836054843,0.7384954397511787,0.7328476072106868,0.75676446681234,0.7610688963414609,0.7698509457780269,0.7757662040337993,0.753662737943986,0.7319822868688045,0.734405801480214,0.7519712261482007,0.9677564115170006,0.8537272761393276,1.1342106542659052,0.7187824475209127,0.703761965365567,0.693219851963628,0.7090636945090019,0.70342906102995,0.713943670323562,0.6873673089175608,0.6743237957375076,0.6603889137610465,0.6782542198325736,0.6870692276182997,0.7232155963228024,0.7102847971641123,0.6883356888931857,0.6677060586489224,0.6890877991640437,0.7106654845720983,0.728157742394654,0.7254160151560336,0.7403752133286322,0.7206262431014425,0.6918084588291272,0.7077253864512029,0.6833786327325925,0.6766172450318528,0.6730878075252666,0.7013650120346459,0.6757245757062958,0.7073435503624541,0.6849432287789663,0.6995684833878486,0.6986766350598507,0.7048342270014731,0.6847438634105341,0.6708300081104298,0.7111578051606763,0.6887197221415804,0.6881481651729682,0.6999727135980411,0.6995411961412941,0.6858397198966445,0.674305317145641,0.6829730866944027,0.694997169925156,0.6865194213248944,0.6628888223148074,0.6889916825454339,0.6677632504046481,0.6827804986184016,0.6739623986246467,0.658183186364429,0.6849168107440562,0.6709259943752682,0.6569627999615043,0.6493276442245152,0.6623457107466102,0.6550100663351461,0.6443559126034216,0.6365821755727692,0.6314803272895245,0.6230293228828568,0.6261784049855332,0.6336360848834703,0.5995088541433162,0.575664446915732,0.6095525451791732,0.5949955011622543,0.6124136184633485,0.6257050642571134,0.6217592516752249,0.6325241168481213,0.6244794718062293,0.6116719240556888,0.5859626617698825,0.6044665225190035,0.6890550955216532,0.5859339517941957,5.971439880467595,5.998574558811062,6.120583652886726,5.907870793015582,6.018691953024699
median_env_ch2,0.6289790493136296,0.7153235604741974,0.7423692751497915,0.7459033181738204,0.7225461918375112,0.7313742106181562,0.7254238243368456,0.7187825101999952,0.743668986394802,0.7521536172230077,0.757952808745241,0.758309022682499,0.7405941591518124,0.7168927579387552,0.722199420364041,0.7515059579494238,0.9360447855782592,0.6930082499261755,1.1331366754390557,0.6949243319135924,0.6878869427671228,0.6904913989175048,0.7062245415074531,0.6903978188392386,0.701872297139244,0.6793000651723617,0.6541166987064877,0.6497083220850439,0.676801737866995,0.6914506501983682,0.7142278316132377,0.6916116825450633,0.6882523974888015,0.6617915627152069,0.6802620955887597,0.6929467186932876,0.6969541688885308,0.7239573350939126,0.7259134007645264,0.7084443024415021,0.6881539153053936,0.7037546972573134,0.6731593334014032,0.6563804274015312,0.6747430339374634,0.6814154276341943,0.6582568269087701,0.6808614942107385,0.6752953708780652,0.6885377979114342,0.6922148367064462,0.6850720372005787,0.6801033075439287,0.6604664658495552,0.7059867205216637,0.6846732514444018,0.6774305782414679,0.6918482431965813,0.6965175808462227,0.6788384779053376,0.6704802336463882,0.6740645150831752,0.6830678018609753,0.6762449147796676,0.6611079129733852,0.6819787035769834,0.6561150524218569,0.6724575954927653,0.6741510011520795,0.6540324081250513,0.6760587064518828,0.6662504368687221,0.6480299227674242,0.6395380007657168,0.6578241571915973,0.6431332406577228,0.6406420733041653,0.6239014657253348,0.6316327888489224,0.6067818327854588,0.6127779753891922,0.6238764016502409,0.5891438667492086,0.57056179057337,0.6002711023207226,0.588996287934893,0.6069349120622549,0.6122693394158647,0.6147433879099595,0.6234033243834378,0.622446460687889,0.5972449692940103,0.5773086381348862,0.5964957668731181,0.5904059123680966,0.5725116896541401,6.032966747452983,5.874612555404797,6.080825000416242,5.843676096748419,5.755253085828981
max_env_ch1,3.2412862725542646,3.5916293559911043,3.6411221514471106,3.7912899366474013,3.4832785657134506,4.195321364978886,3.835135829455466,3.9494669893708623,3.8071795688423538,4.177046482911898,3.868810458077158,4.379207992936644,3.8747480494761644,3.742799790140651,4.21742905661667,3.938341572154549,7.151045098482551,7.740410234210854,7.969896839125715,5.663669279801845,4.020146200898196,3.622589357062217,3.5647739002568164,3.6240468266508743,3.6043474688031227,3.4156474668044154,3.9996813974712793,3.291664759866298,3.3554561468952175,3.5074931383466335,3.558127659772989,3.514292910257644,3.3355387297300347,3.5298862487160334,3.4209203232071337,3.494602387404456,4.6227182123616215,3.3817179963900714,3.8513758047573945,3.742224753556383,3.7337197109855795,3.534579928643056,3.463087128309414,4.130233682595064,3.424387150019778,3.715321041576042,4.242873953020926,3.887995087624558,3.987002462211984,3.3801096337810104,3.6460124199431228,3.9492845251574242,3.773799518828045,3.303586867812331,3.429902205732925,3.3693883586496707,3.4370599469438026,4.107254538007254,3.673620853082442,3.219090259764445,3.6011978451995423,3.420961884497725,4.006814242522513,3.6989424296895543,3.173880168875746,3.4406171441463123,3.833240020076688,3.3447672467082836,3.235575398943279,3.027100785768665,3.2733306612108,3.1857462847315627,3.195907657376182,3.328610298729267,3.2442861842084696,3.5301790190121984,3.249679723613636,3.3285820846614973,3.194202044503092,3.5567949513648807,3.2025014233134526,3.285795996633434,3.25389998017689,3.2642437652565084,3.198988536547044,3.002351852512737,3.1369136845236656,3.5393147439351504,3.140617480167041,3.2104645423497193,3.170366474897213,3.4612246723228424,2.846906689837144,3.03204130826138,21.897570965467416,3.124945358270932,30.37519143583496,29.81977085799121,30.426222141734456,30.664281077722553,53.78150746985852
mean_env_ch1,2.5527240956514343,2.8710751146351114,2.961245128997978,3.025744802693825,2.9157998655965676,2.961267344219372,2.953981759004715,2.931390428842747,3.02705786724936,3.0442755853658436,3.0794037831121077,3.103064816135197,3.014650951775944,2.927929147475218,2.937623205920856,3.0078849045928027,3.8710256460680026,3.4149091045573106,4.536842617063621,2.8751297900836508,2.815047861462268,2.772879407854512,2.8362547780360075,2.8137162441198,2.855774681294248,2.7494692356702433,2.6972951829500302,2.641555655044186,2.7130168793302945,2.7482769104731988,2.8928623852912096,2.841139188656449,2.753342755572743,2.6708242345956896,2.756351196656175,2.8426619382883933,2.912630969578616,2.9016640606241344,2.961500853314529,2.88250497240577,2.767233835316509,2.8309015458048115,2.73351453093037,2.7064689801274113,2.6923512301010666,2.8054600481385834,2.7028983028251834,2.8293742014498164,2.739772915115865,2.7982739335513944,2.7947065402394027,2.8193369080058925,2.7389754536421362,2.6833200324417192,2.844631220642705,2.7548788885663216,2.7525926606918727,2.7998908543921646,2.7981647845651763,2.743358879586578,2.697221268582564,2.731892346777611,2.779988679700624,2.7460776852995776,2.6515552892592296,2.7559667301817354,2.6710530016185925,2.7311219944736065,2.6958495944985867,2.632732745457716,2.7396672429762248,2.683703977501073,2.6278511998460172,2.5973105768980607,2.649382842986441,2.6200402653405845,2.5774236504136865,2.5463287022910768,2.525921309158098,2.4921172915314274,2.504713619942133,2.5345443395338814,2.398035416573265,2.302657787662928,2.438210180716693,2.379982004649017,2.449654473853394,2.5028202570284535,2.4870370067008998,2.530096467392485,2.4979178872249173,2.4466876962227553,2.34385064707953,2.417866090076014,2.756220382086613,2.343735807176783,23.88575952187038,23.994298235244248,24.482334611546904,23.631483172062328,24.074767812098795
median_env_ch1,2.5159161972545183,2.8612942418967897,2.969477100599166,2.9836132726952815,2.890184767350045,2.925496842472625,2.9016952973473824,2.8751300407999807,2.974675945579208,3.0086144688920307,3.031811234980964,3.033236090729996,2.9623766366072495,2.8675710317550207,2.888797681456164,3.006023831797695,3.744179142313037,2.772032999704702,4.532546701756223,2.7796973276543695,2.7515477710684912,2.761965595670019,2.8248981660298123,2.7615912753569543,2.807489188556976,2.717200260689447,2.616466794825951,2.5988332883401757,2.70720695146798,2.7658026007934726,2.8569113264529507,2.7664467301802533,2.753009589955206,2.6471662508608276,2.721048382355039,2.7717868747731504,2.787816675554123,2.8958293403756503,2.9036536030581055,2.8337772097660086,2.7526156612215744,2.8150187890292537,2.692637333605613,2.625521709606125,2.6989721357498535,2.725661710536777,2.6330273076350803,2.723445976842954,2.701181483512261,2.754151191645737,2.768859346825785,2.740288148802315,2.7204132301757147,2.6418658633982206,2.8239468820866547,2.7386930057776073,2.7097223129658716,2.7673929727863253,2.786070323384891,2.7153539116213503,2.681920934585553,2.696258060332701,2.732271207443901,2.7049796591186706,2.644431651893541,2.7279148143079337,2.6244602096874274,2.689830381971061,2.696604004608318,2.616129632500205,2.7042348258075313,2.6650017474748884,2.592119691069697,2.558152003062867,2.631296628766389,2.5725329626308913,2.5625682932166614,2.495605862901339,2.5265311553956895,2.4271273311418353,2.451111901556769,2.4955056066009638,2.3565754669968344,2.28224716229348,2.4010844092828902,2.355985151739572,2.4277396482490197,2.449077357663459,2.458973551639838,2.4936132975337513,2.489785842751556,2.388979877176041,2.309234552539545,2.3859830674924725,2.3616236494723863,2.2900467586165605,24.131866989811932,23.498450221619187,24.32330000166497,23.374704386993677,23.021012343315924
tau,30.19211236,29.54055151,31.45854044,34.56474673,32.71821362,34.56474673,32.71821362,36.60248409,36.60248409,38.83646432,38.0969968,36.60248409,34.56474673,34.56474673,32.71821362,38.83646432,40.32347718,38.83646432,42.55090144,38.0969968,40.32347718,38.0969968,42.55090144,44.04656083,46.18647898,40.32347718,40.32347718,40.32347718,41.05684192,38.83646432,40.32347718,40.32347718,36.60248409,38.83646432,41.05684192,42.55090144,44.75754289,44.03425982,46.17431037,46.17431037,42.53791689,44.74528496,42.53791689,42.53791689,42.53791689,46.87874178,42.53791689,44.74528496,44.03425982,44.03425982,46.17431037,46.17431037,46.89086263,41.05684192,48.30225712,46.18647898,46.18647898,48.30225712,46.18647898,46.17431037,46.17431037,46.17431037,49.69146441,48.29023217,44.03425982,48.29023217,48.29023217,48.29023217,49.69146441,47.59253324,51.76391943,47.59253324,47.59253324,42.53791689,42.53791689,40.31079571,44.03425982,40.32347718,36.60248409,34.56474673,34.56474673,34.56474673,29.54055151,22.88672125,28.24653668,28.24653668,31.45854044,31.45854044,33.33547337,33.33547337,33.33547337,29.54055151,26.26489579,26.25346582,25.58873665,26.26489579,54.80596541,56.48863169,55.82476309,55.82476309,55.82476309
amp_factor,12.7857904736742,12.72964067005422,12.891543272033537,13.133892591624896,12.99259036777822,13.133892591624896,12.99259036777822,13.281318830803041,13.281318830803041,13.433793821446006,13.384316620221792,13.281318830803041,13.133892591624896,13.133892591624896,12.99259036777822,13.433793821446006,13.530498674524654,13.433793821446006,13.668879267224206,13.384316620221792,13.530498674524654,13.384316620221792,13.668879267224206,13.75779091192593,13.879886769923559,13.530498674524654,13.530498674524654,13.530498674524654,13.576886104490466,13.433793821446006,13.530498674524654,13.530498674524654,13.281318830803041,13.433793821446006,13.576886104490466,13.668879267224206,13.799002827816068,13.757072046924236,13.879208595733871,13.879208595733871,13.668093774200557,13.79829786160671,13.668093774200557,13.668093774200557,13.668093774200557,13.918176253695282,13.668093774200557,13.79829786160671,13.757072046924236,13.757072046924236,13.879208595733871,13.879208595733871,13.918841617104142,13.576886104490466,13.995165877108128,13.879886769923559,13.879886769923559,13.995165877108128,13.879886769923559,13.879208595733871,13.879208595733871,13.879208595733871,14.068142845327728,13.99452506923161,13.757072046924236,13.99452506923161,13.99452506923161,13.99452506923161,14.068142845327728,13.957068923234868,14.173304727581414,13.957068923234868,13.957068923234868,13.668093774200557,13.668093774200557,13.529689135393507,13.757072046924236,13.530498674524654,13.281318830803041,13.133892591624896,13.133892591624896,13.133892591624896,12.72964067005422,12.072814253120022,12.6143566886868,12.6143566886868,12.891543272033537,12.891543272033537,13.04069328939962,13.04069328939962,13.04069328939962,12.72964067005422,12.427152010135533,12.42603174235293,12.360027323187627,12.427152010135533,14.32027760437132,14.398107226635986,14.367681318522965,14.367681318522965,14.367681318522965
timestamp,2023-03-18 13:40:00,2023-03-18 14:00:00,2023-03-18 14:15:00,2023-03-18 14:30:00,2023-03-18 14:45:00,2023-03-18 15:00:00,2023-03-18 15:15:00,2023-03-18 15:30:00,2023-03-18 15:45:00,2023-03-18 16:00:00,2023-03-18 16:15:00,2023-03-18 16:30:00,2023-03-18 16:45:00,2023-03-18 17:00:00,2023-03-18 17:15:00,2023-03-18 17:30:00,2023-03-18 17:45:00,2023-03-18 18:00:00,2023-03-18 18:15:00,2023-03-18 18:30:00,2023-03-18 18:45:00,2023-03-18 19:00:00,2023-03-18 19:15:00,2023-03-18 19:30:00,2023-03-18 19:45:00,2023-03-18 20:00:00,2023-03-18 20:15:00,2023-03-18 20:30:00,2023-03-18 20:45:00,2023-03-18 21:00:00,2023-03-18 21:15:00,2023-03-18 21:30:00,2023-03-18 21:45:00,2023-03-18 22:00:00,2023-03-18 22:15:00,2023-03-18 22:30:00,2023-03-18 22:45:00,2023-03-18 23:00:00,2023-03-18 23:15:00,2023-03-18 23:30:00,2023-03-18 23:45:00,2023-03-19 00:00:00,2023-03-19 00:15:00,2023-03-19 00:30:00,2023-03-19 00:45:00,2023-03-19 01:00:00,2023-03-19 01:15:00,2023-03-19 01:30:00,2023-03-19 01:45:00,2023-03-19 02:00:00,2023-03-19 02:15:00,2023-03-19 02:30:00,2023-03-19 02:45:00,2023-03-19 03:00:00,2023-03-19 03:15:00,2023-03-19 03:30:00,2023-03-19 03:45:00,2023-03-19 04:00:00,2023-03-19 04:15:00,2023-03-19 04:30:00,2023-03-19 04:45:00,2023-03-19 05:00:00,2023-03-19 05:15:00,2023-03-19 05:30:00,2023-03-19 05:45:00,2023-03-19 06:00:00,2023-03-19 06:15:00,2023-03-19 06:30:00,2023-03-19 06:45:00,2023-03-19 07:00:00,2023-03-19 07:15:00,2023-03-19 07:30:00,2023-03-19 07:45:00,2023-03-19 08:00:00,2023-03-19 08:15:00,2023-03-19 08:30:00,2023-03-19 08:45:00,2023-03-19 09:00:00,2023-03-19 09:15:00,2023-03-19 09:30:00,2023-03-19 09:45:00,2023-03-19 10:00:00,2023-03-19 10:15:00,2023-03-19 10:30:00,2023-03-19 10:45:00,2023-03-19 11:00:00,2023-03-19 11:15:00,2023-03-19 11:30:00,2023-03-19 11:45:00,2023-03-19 12:00:00,2023-03-19 12:15:00,2023-03-19 12:30:00,2023-03-19 12:45:00,2023-03-19 13:00:00,2023-03-19 13:15:00,2023-03-19 13:30:00,2023-04-14 16:29:00,2023-04-14 16:30:00,2023-04-14 16:31:00,2023-04-14 16:32:00,2023-04-14 16:40:00
